Comment: ,,,
Version: 2.4 [3.0.9089],,,
File Name: C:\Users\Mesa3\Documents\PMizero\20250707\SR-3500_SN20880T4_00034.sed,,,
Instrument: SR-3500_SN20880T4 [3],,,
"Detectors: 512,256,256",,,
Measurement: REFLECTANCE,,,
"Date: 07/07/2025,07/07/2025",,,
"Time: 11:19:15.53,11:20:26.67",,,
"Temperature (C): 29.04,8.81,-5.30,29.68,9.01,-5.30",,,
"Battery Voltage: 7.83,7.78",,,
"Averages: 10,10",,,
"Integration: 3,50,30,50,50,30",,,
"Dark Mode: AUTO,AUTO",,,
"Foreoptic: FIBR15 {RADIANCE},FIBR15 {RADIANCE}",,,
Radiometric Calibration: RADIANCE,,,
Units: W/m^2/sr/nm,,,
"Wavelength Range: 350,2500",,,
Latitude: 31° 28.48086'N,,,
Longitude: 83° 31.59273'W,,,
Altitude: 119.800m,,,
GPS Time: 161935.00,,,
Satellites: 12/14,,,
Calibrated Reference Correction File: none,,,
Channels: 2151,,,
Columns [4]:,,,
Data:,,,
Wvl,Rad. (Ref.),Rad. (Target),Reflect. %
350,7.87E-02,1.48E-03,1.8681
351,8.12E-02,1.52E-03,1.8682
352,8.42E-02,1.57E-03,1.8684
353,8.64E-02,1.60E-03,1.8685
354,8.75E-02,1.63E-03,1.8685
355,8.81E-02,1.64E-03,1.8685
356,8.83E-02,1.65E-03,1.8686
357,8.86E-02,1.66E-03,1.8692
358,8.92E-02,1.68E-03,1.8702
359,9.06E-02,1.71E-03,1.872
360,9.37E-02,1.77E-03,1.8745
361,9.85E-02,1.86E-03,1.8777
362,1.04E-01,1.97E-03,1.8814
363,1.10E-01,2.07E-03,1.8855
364,1.15E-01,2.18E-03,1.8901
365,1.21E-01,2.28E-03,1.8955
366,1.26E-01,2.39E-03,1.9017
367,1.31E-01,2.48E-03,1.9091
368,1.33E-01,2.54E-03,1.9177
369,1.34E-01,2.56E-03,1.9277
370,1.31E-01,2.53E-03,1.9389
371,1.28E-01,2.49E-03,1.9513
372,1.25E-01,2.45E-03,1.9645
373,1.23E-01,2.44E-03,1.9787
374,1.24E-01,2.49E-03,1.994
375,1.28E-01,2.59E-03,2.0105
376,1.34E-01,2.72E-03,2.0282
377,1.42E-01,2.89E-03,2.0473
378,1.47E-01,3.01E-03,2.0679
379,1.46E-01,3.02E-03,2.0902
380,1.39E-01,2.93E-03,2.114
381,1.30E-01,2.78E-03,2.1386
382,1.22E-01,2.65E-03,2.1637
383,1.18E-01,2.61E-03,2.1894
384,1.18E-01,2.65E-03,2.2159
385,1.22E-01,2.75E-03,2.2438
386,1.28E-01,2.91E-03,2.2735
387,1.36E-01,3.12E-03,2.3055
388,1.43E-01,3.34E-03,2.3395
389,1.49E-01,3.52E-03,2.3748
390,1.51E-01,3.61E-03,2.4112
391,1.49E-01,3.62E-03,2.4486
392,1.45E-01,3.59E-03,2.4871
393,1.40E-01,3.52E-03,2.5265
394,1.36E-01,3.49E-03,2.5666
395,1.37E-01,3.58E-03,2.6074
396,1.46E-01,3.84E-03,2.6486
397,1.59E-01,4.25E-03,2.6905
398,1.74E-01,4.74E-03,2.7334
399,1.90E-01,5.29E-03,2.7774
400,2.05E-01,5.84E-03,2.8228
401,2.18E-01,6.35E-03,2.869
402,2.25E-01,6.66E-03,2.9161
403,2.30E-01,6.86E-03,2.9633
404,2.33E-01,7.00E-03,3.01
405,2.35E-01,7.11E-03,3.0557
406,2.36E-01,7.24E-03,3.1001
407,2.37E-01,7.41E-03,3.143
408,2.39E-01,7.61E-03,3.1846
409,2.42E-01,7.81E-03,3.2254
410,2.46E-01,8.03E-03,3.2654
411,2.50E-01,8.27E-03,3.3044
412,2.54E-01,8.53E-03,3.3425
413,2.58E-01,8.76E-03,3.3798
414,2.61E-01,8.95E-03,3.4164
415,2.61E-01,9.07E-03,3.4518
416,2.61E-01,9.14E-03,3.4854
417,2.60E-01,9.17E-03,3.5178
418,2.59E-01,9.22E-03,3.5496
419,2.60E-01,9.31E-03,3.5813
420,2.62E-01,9.42E-03,3.6122
421,2.63E-01,9.52E-03,3.6416
422,2.62E-01,9.58E-03,3.6689
423,2.61E-01,9.62E-03,3.6949
424,2.60E-01,9.66E-03,3.7198
425,2.60E-01,9.72E-03,3.7438
426,2.58E-01,9.74E-03,3.767
427,2.54E-01,9.65E-03,3.7895
428,2.46E-01,9.42E-03,3.8117
429,2.34E-01,9.06E-03,3.8337
430,2.30E-01,8.91E-03,3.8559
431,2.37E-01,9.17E-03,3.8781
432,2.52E-01,9.77E-03,3.8995
433,2.64E-01,1.03E-02,3.919
434,2.73E-01,1.07E-02,3.937
435,2.80E-01,1.10E-02,3.9546
436,2.85E-01,1.13E-02,3.9728
437,2.85E-01,1.14E-02,3.9914
438,2.81E-01,1.13E-02,4.0098
439,2.81E-01,1.13E-02,4.0277
440,2.88E-01,1.16E-02,4.0452
441,2.97E-01,1.21E-02,4.0623
442,3.06E-01,1.25E-02,4.0791
443,3.11E-01,1.27E-02,4.0958
444,3.12E-01,1.28E-02,4.112
445,3.11E-01,1.29E-02,4.1275
446,3.13E-01,1.30E-02,4.1429
447,3.20E-01,1.32E-02,4.1585
448,3.28E-01,1.35E-02,4.1734
449,3.35E-01,1.39E-02,4.1867
450,3.39E-01,1.42E-02,4.1985
451,3.37E-01,1.43E-02,4.2094
452,3.32E-01,1.42E-02,4.2198
453,3.27E-01,1.39E-02,4.2297
454,3.28E-01,1.40E-02,4.2395
455,3.33E-01,1.42E-02,4.25
456,3.39E-01,1.44E-02,4.2602
457,3.40E-01,1.45E-02,4.268
458,3.40E-01,1.45E-02,4.2712
459,3.39E-01,1.45E-02,4.2706
460,3.42E-01,1.46E-02,4.2686
461,3.46E-01,1.48E-02,4.269
462,3.49E-01,1.49E-02,4.2724
463,3.47E-01,1.49E-02,4.2777
464,3.44E-01,1.48E-02,4.2832
465,3.41E-01,1.46E-02,4.2883
466,3.39E-01,1.46E-02,4.2926
467,3.39E-01,1.46E-02,4.2971
468,3.40E-01,1.46E-02,4.3028
469,3.39E-01,1.46E-02,4.3108
470,3.40E-01,1.46E-02,4.3197
471,3.42E-01,1.47E-02,4.3283
472,3.47E-01,1.48E-02,4.3397
