Comment: ,,,
Version: 2.4 [3.0.9089],,,
File Name: C:\Users\Mesa3\Documents\PMizero\20250707\SR-3500_SN20880T4_00013.sed,,,
Instrument: SR-3500_SN20880T4 [3],,,
"Detectors: 512,256,256",,,
Measurement: REFLECTANCE,,,
"Date: 07/07/2025,07/07/2025",,,
"Time: 11:13:10.64,11:13:40.83",,,
"Temperature (C): 26.38,8.94,-5.37,26.46,9.01,-5.37",,,
"Battery Voltage: 7.89,7.84",,,
"Averages: 10,10",,,
"Integration: 3,50,30,20,50,30",,,
"Dark Mode: AUTO,AUTO",,,
"Foreoptic: FIBR15 {RADIANCE},FIBR15 {RADIANCE}",,,
Radiometric Calibration: RADIANCE,,,
Units: W/m^2/sr/nm,,,
"Wavelength Range: 350,2500",,,
Latitude: 31° 28.48186'N,,,
Longitude: 83° 31.58672'W,,,
Altitude: 110.100m,,,
GPS Time: 161233.00,,,
Satellites: 12/14,,,
Calibrated Reference Correction File: none,,,
Channels: 2151,,,
Columns [4]:,,,
Data:,,,
Wvl,Rad. (Ref.),Rad. (Target),Reflect. %
350,8.04E-02,9.26E-04,1.1372
351,8.29E-02,9.34E-04,1.137
352,8.61E-02,9.44E-04,1.1366
353,8.84E-02,9.58E-04,1.1361
354,8.97E-02,9.75E-04,1.1354
355,9.03E-02,9.95E-04,1.1348
356,9.06E-02,1.02E-03,1.1342
357,9.09E-02,1.05E-03,1.1337
358,9.15E-02,1.08E-03,1.1335
359,9.29E-02,1.11E-03,1.1335
360,9.60E-02,1.15E-03,1.1338
361,1.01E-01,1.19E-03,1.1343
362,1.07E-01,1.24E-03,1.135
363,1.13E-01,1.29E-03,1.1359
364,1.18E-01,1.35E-03,1.137
365,1.24E-01,1.41E-03,1.1386
366,1.29E-01,1.46E-03,1.1408
367,1.34E-01,1.49E-03,1.1435
368,1.37E-01,1.52E-03,1.147
369,1.38E-01,1.54E-03,1.1513
370,1.36E-01,1.56E-03,1.1564
371,1.32E-01,1.58E-03,1.1623
372,1.29E-01,1.59E-03,1.1691
373,1.27E-01,1.62E-03,1.1766
374,1.28E-01,1.64E-03,1.1848
375,1.32E-01,1.66E-03,1.1935
376,1.38E-01,1.68E-03,1.2031
377,1.46E-01,1.71E-03,1.2132
378,1.51E-01,1.75E-03,1.224
379,1.51E-01,1.76E-03,1.2358
380,1.45E-01,1.74E-03,1.2485
381,1.35E-01,1.70E-03,1.2622
382,1.27E-01,1.65E-03,1.2768
383,1.22E-01,1.61E-03,1.2921
384,1.22E-01,1.62E-03,1.3085
385,1.26E-01,1.67E-03,1.326
386,1.32E-01,1.77E-03,1.3446
387,1.40E-01,1.89E-03,1.3644
388,1.48E-01,2.04E-03,1.3854
389,1.55E-01,2.17E-03,1.4073
390,1.57E-01,2.23E-03,1.4302
391,1.55E-01,2.23E-03,1.4539
392,1.51E-01,2.21E-03,1.4783
393,1.46E-01,2.18E-03,1.5034
394,1.42E-01,2.16E-03,1.5292
395,1.42E-01,2.22E-03,1.5554
396,1.51E-01,2.38E-03,1.5823
397,1.65E-01,2.65E-03,1.6097
398,1.80E-01,2.95E-03,1.6376
399,1.96E-01,3.27E-03,1.6661
400,2.11E-01,3.59E-03,1.6951
401,2.24E-01,3.89E-03,1.7243
402,2.31E-01,4.08E-03,1.7539
403,2.36E-01,4.22E-03,1.7833
404,2.40E-01,4.34E-03,1.8124
405,2.42E-01,4.44E-03,1.841
406,2.44E-01,4.54E-03,1.869
407,2.46E-01,4.64E-03,1.8962
408,2.48E-01,4.76E-03,1.9227
409,2.51E-01,4.89E-03,1.9486
410,2.54E-01,5.03E-03,1.9739
411,2.58E-01,5.17E-03,1.9984
412,2.63E-01,5.32E-03,2.0223
413,2.67E-01,5.45E-03,2.0454
414,2.70E-01,5.57E-03,2.0679
415,2.71E-01,5.65E-03,2.0894
416,2.70E-01,5.71E-03,2.1097
417,2.69E-01,5.74E-03,2.1288
418,2.69E-01,5.78E-03,2.1468
419,2.70E-01,5.84E-03,2.1638
420,2.71E-01,5.91E-03,2.1797
421,2.73E-01,5.97E-03,2.1942
422,2.72E-01,6.01E-03,2.2072
423,2.71E-01,6.02E-03,2.2186
424,2.69E-01,6.02E-03,2.2289
425,2.69E-01,6.03E-03,2.238
426,2.68E-01,6.03E-03,2.2462
427,2.64E-01,5.96E-03,2.2534
428,2.56E-01,5.81E-03,2.2597
429,2.44E-01,5.55E-03,2.2651
430,2.38E-01,5.41E-03,2.2699
431,2.44E-01,5.54E-03,2.2742
432,2.60E-01,5.90E-03,2.2779
433,2.73E-01,6.22E-03,2.2811
434,2.82E-01,6.45E-03,2.2838
435,2.90E-01,6.62E-03,2.2864
436,2.95E-01,6.72E-03,2.2892
437,2.96E-01,6.74E-03,2.2922
438,2.92E-01,6.73E-03,2.2955
439,2.91E-01,6.79E-03,2.2991
440,2.98E-01,6.92E-03,2.3034
441,3.08E-01,7.07E-03,2.3082
442,3.17E-01,7.23E-03,2.3136
443,3.23E-01,7.38E-03,2.3196
444,3.24E-01,7.49E-03,2.3261
445,3.23E-01,7.55E-03,2.333
446,3.26E-01,7.62E-03,2.3405
447,3.32E-01,7.77E-03,2.3484
448,3.41E-01,7.99E-03,2.3564
449,3.49E-01,8.21E-03,2.364
450,3.53E-01,8.35E-03,2.3715
451,3.51E-01,8.37E-03,2.3788
452,3.45E-01,8.27E-03,2.3859
453,3.39E-01,8.21E-03,2.3926
454,3.41E-01,8.26E-03,2.3989
455,3.46E-01,8.35E-03,2.405
456,3.52E-01,8.43E-03,2.4106
457,3.54E-01,8.49E-03,2.4152
458,3.54E-01,8.58E-03,2.4185
459,3.53E-01,8.63E-03,2.4204
460,3.56E-01,8.66E-03,2.4215
461,3.60E-01,8.72E-03,2.4224
462,3.63E-01,8.78E-03,2.4234
463,3.62E-01,8.77E-03,2.4242
464,3.59E-01,8.71E-03,2.4245
465,3.55E-01,8.64E-03,2.4244
466,3.53E-01,8.59E-03,2.4239
467,3.53E-01,8.55E-03,2.4231
468,3.54E-01,8.55E-03,2.4222
469,3.54E-01,8.59E-03,2.4217
470,3.54E-01,8.63E-03,2.4218
471,3.57E-01,8.67E-03,2.4222
472,3.63E-01,8.74E-03,2.4225
473,3.68E-01,8.79E-03,2.4229
474,3.70E-01,8.84E-03,2.4234
475,3.66E-01,8.84E-03,2.4242
476,3.61E-01,8.80E-03,2.4253
477,3.57E-01,8.77E-03,2.4268
478,3.60E-01,8.81E-03,2.4283
479,3.65E-01,8.92E-03,2.4299
480,3.70E-01,9.03E-03,2.4318
481,3.73E-01,9.11E-03,2.4342
482,3.74E-01,9.13E-03,2.4369
483,3.70E-01,9.02E-03,2.44
484,3.58E-01,8.77E-03,2.4434
485,3.44E-01,8.44E-03,2.4474
486,3.32E-01,8.17E-03,2.4518
487,3.34E-01,8.20E-03,2.4566
488,3.42E-01,8.42E-03,2.4622
489,3.54E-01,8.74E-03,2.4684
490,3.58E-01,8.86E-03,2.4752
491,3.58E-01,8.88E-03,2.4827
492,3.55E-01,8.89E-03,2.4913
493,3.58E-01,8.97E-03,2.5018
494,3.62E-01,9.11E-03,2.5147
495,3.65E-01,9.24E-03,2.53
496,3.65E-01,9.32E-03,2.5473
497,3.63E-01,9.34E-03,2.5666
498,3.60E-01,9.34E-03,2.5881
499,3.56E-01,9.31E-03,2.612
500,3.52E-01,9.30E-03,2.6387
501,3.48E-01,9.31E-03,2.6686
502,3.47E-01,9.38E-03,2.7023
503,3.48E-01,9.53E-03,2.74
504,3.51E-01,9.78E-03,2.7821
505,3.55E-01,1.00E-02,2.8284
506,3.57E-01,1.03E-02,2.8793
507,3.57E-01,1.05E-02,2.9334
508,3.56E-01,1.06E-02,2.9921
509,3.57E-01,1.09E-02,3.0578
510,3.59E-01,1.12E-02,3.1269
511,3.59E-01,1.15E-02,3.2014
512,3.57E-01,1.17E-02,3.284
513,3.53E-01,1.18E-02,3.3733
514,3.49E-01,1.21E-02,3.4691
515,3.42E-01,1.22E-02,3.5714
516,3.32E-01,1.22E-02,3.6798
517,3.23E-01,1.22E-02,3.7986
518,3.23E-01,1.26E-02,3.9223
519,3.32E-01,1.34E-02,4.0508
520,3.42E-01,1.42E-02,4.181
521,3.47E-01,1.49E-02,4.308
522,3.49E-01,1.54E-02,4.4359
523,3.52E-01,1.60E-02,4.5635
524,3.54E-01,1.66E-02,4.6922
525,3.52E-01,1.70E-02,4.8225
526,3.45E-01,1.72E-02,4.9514
527,3.44E-01,1.75E-02,5.0787
528,3.49E-01,1.82E-02,5.2011
529,3.60E-01,1.92E-02,5.3194
530,3.64E-01,1.98E-02,5.4255
531,3.63E-01,2.02E-02,5.5241
532,3.59E-01,2.02E-02,5.6153
533,3.57E-01,2.04E-02,5.699
534,3.58E-01,2.07E-02,5.7753
535,3.63E-01,2.12E-02,5.8426
536,3.64E-01,2.15E-02,5.9053
537,3.63E-01,2.16E-02,5.9627
538,3.59E-01,2.16E-02,6.017
539,3.54E-01,2.14E-02,6.0684
540,3.49E-01,2.13E-02,6.1182
541,3.46E-01,2.13E-02,6.1623
542,3.48E-01,2.15E-02,6.2027
543,3.51E-01,2.18E-02,6.2394
544,3.53E-01,2.21E-02,6.2723
545,3.55E-01,2.22E-02,6.3016
546,3.55E-01,2.23E-02,6.3274
547,3.54E-01,2.24E-02,6.3494
548,3.54E-01,2.25E-02,6.3679
549,3.55E-01,2.26E-02,6.382
550,3.56E-01,2.28E-02,6.3937
551,3.56E-01,2.28E-02,6.4026
552,3.56E-01,2.28E-02,6.4068
553,3.56E-01,2.29E-02,6.4052
554,3.57E-01,2.29E-02,6.3979
555,3.56E-01,2.28E-02,6.3848
556,3.54E-01,2.26E-02,6.3655
557,3.49E-01,2.22E-02,6.3394
558,3.46E-01,2.18E-02,6.3061
559,3.44E-01,2.16E-02,6.2654
560,3.45E-01,2.15E-02,6.2168
561,3.48E-01,2.14E-02,6.1608
562,3.49E-01,2.13E-02,6.0977
563,3.49E-01,2.11E-02,6.0245
564,3.48E-01,2.08E-02,5.9465
565,3.47E-01,2.04E-02,5.8672
566,3.46E-01,2.00E-02,5.7817
567,3.44E-01,1.97E-02,5.6947
568,3.43E-01,1.92E-02,5.6076
569,3.40E-01,1.88E-02,5.5191
