Comment: ,,,
Version: 2.4 [3.0.9089],,,
File Name: C:\Users\Mesa3\Documents\PMizero\20250707\SR-3500_SN20880T4_00052.sed,,,
Instrument: SR-3500_SN20880T4 [3],,,
"Detectors: 512,256,256",,,
Measurement: REFLECTANCE,,,
"Date: 07/07/2025,07/07/2025",,,
"Time: 11:23:02.35,11:27:04.57",,,
"Temperature (C): 30.57,9.08,-5.30,32.18,9.08,-5.24",,,
"Battery Voltage: 7.83,7.72",,,
"Averages: 10,10",,,
"Integration: 4,50,30,40,50,30",,,
"Dark Mode: AUTO,AUTO",,,
"Foreoptic: FIBR15 {RADIANCE},FIBR15 {RADIANCE}",,,
Radiometric Calibration: RADIANCE,,,
Units: W/m^2/sr/nm,,,
"Wavelength Range: 350,2500",,,
Latitude: 31° 28.48136'N,,,
Longitude: 83° 31.58603'W,,,
Altitude: 112.200m,,,
GPS Time: 162632.00,,,
Satellites: 12/14,,,
Calibrated Reference Correction File: none,,,
Channels: 2151,,,
Columns [4]:,,,
Data:,,,
Wvl,Rad. (Ref.),Rad. (Target),Reflect. %
350,6.03E-02,8.18E-04,1.3447
351,6.22E-02,8.24E-04,1.3446
352,6.44E-02,8.33E-04,1.3444
353,6.60E-02,8.44E-04,1.3441
354,6.68E-02,8.58E-04,1.3438
355,6.72E-02,8.75E-04,1.3434
356,6.73E-02,8.93E-04,1.3432
357,6.75E-02,9.13E-04,1.3432
358,6.79E-02,9.38E-04,1.3436
359,6.90E-02,9.67E-04,1.3444
360,7.14E-02,1.00E-03,1.3458
361,7.50E-02,1.04E-03,1.3477
362,7.93E-02,1.09E-03,1.3501
363,8.36E-02,1.14E-03,1.3528
364,8.76E-02,1.20E-03,1.3559
365,9.16E-02,1.25E-03,1.3596
366,9.55E-02,1.29E-03,1.3639
367,9.89E-02,1.32E-03,1.369
368,1.01E-01,1.34E-03,1.3748
369,1.01E-01,1.36E-03,1.3816
370,9.91E-02,1.37E-03,1.3895
371,9.63E-02,1.38E-03,1.3983
372,9.39E-02,1.40E-03,1.4081
373,9.28E-02,1.41E-03,1.4187
