Comment: ,,,
Version: 2.4 [3.0.9089],,,
File Name: C:\Users\Mesa3\Documents\PMizero\20250707\SR-3500_SN20880T4_00046.sed,,,
Instrument: SR-3500_SN20880T4 [3],,,
"Detectors: 512,256,256",,,
Measurement: REFLECTANCE,,,
"Date: 07/07/2025,07/07/2025",,,
"Time: 11:23:02.35,11:24:51.17",,,
"Temperature (C): 30.57,9.08,-5.30,31.29,9.01,-5.30",,,
"Battery Voltage: 7.83,7.80",,,
"Averages: 10,10",,,
"Integration: 4,50,30,40,50,30",,,
"Dark Mode: AUTO,AUTO",,,
"Foreoptic: FIBR15 {RADIANCE},FIBR15 {RADIANCE}",,,
Radiometric Calibration: RADIANCE,,,
Units: W/m^2/sr/nm,,,
"Wavelength Range: 350,2500",,,
Latitude: 31° 28.48203'N,,,
Longitude: 83° 31.58853'W,,,
Altitude: 114.600m,,,
GPS Time: 162345.00,,,
Satellites: 12/14,,,
Calibrated Reference Correction File: none,,,
Channels: 2151,,,
Columns [4]:,,,
Data:,,,
Wvl,Rad. (Ref.),Rad. (Target),Reflect. %
350,6.03E-02,8.57E-04,1.4076
351,6.22E-02,8.63E-04,1.4079
352,6.44E-02,8.73E-04,1.4082
353,6.60E-02,8.85E-04,1.4085
354,6.68E-02,9.00E-04,1.4087
355,6.72E-02,9.18E-04,1.409
356,6.73E-02,9.38E-04,1.4092
357,6.75E-02,9.60E-04,1.4096
358,6.79E-02,9.86E-04,1.4103
359,6.90E-02,1.01E-03,1.4114
360,7.14E-02,1.05E-03,1.413
361,7.50E-02,1.09E-03,1.4151
362,7.93E-02,1.14E-03,1.4176
363,8.36E-02,1.19E-03,1.4204
364,8.76E-02,1.25E-03,1.4236
365,9.16E-02,1.31E-03,1.4271
366,9.55E-02,1.36E-03,1.4312
367,9.89E-02,1.40E-03,1.436
368,1.01E-01,1.42E-03,1.4414
369,1.01E-01,1.43E-03,1.4477
370,9.91E-02,1.44E-03,1.4549
371,9.63E-02,1.43E-03,1.463
372,9.39E-02,1.43E-03,1.472
373,9.28E-02,1.44E-03,1.4819
374,9.36E-02,1.47E-03,1.4926
375,9.65E-02,1.52E-03,1.5041
376,1.01E-01,1.56E-03,1.5165
377,1.06E-01,1.62E-03,1.5296
378,1.10E-01,1.66E-03,1.5435
379,1.09E-01,1.66E-03,1.5582
380,1.04E-01,1.61E-03,1.5739
381,9.67E-02,1.53E-03,1.5904
382,9.09E-02,1.47E-03,1.6077
383,8.82E-02,1.44E-03,1.6256
384,8.83E-02,1.46E-03,1.6444
385,9.09E-02,1.52E-03,1.6642
386,9.54E-02,1.62E-03,1.6851
387,1.01E-01,1.74E-03,1.7072
388,1.07E-01,1.86E-03,1.7304
389,1.11E-01,1.95E-03,1.7543
390,1.12E-01,1.99E-03,1.7789
391,1.11E-01,1.98E-03,1.8041
392,1.08E-01,1.95E-03,1.83
393,1.04E-01,1.91E-03,1.8565
394,1.01E-01,1.89E-03,1.8833
395,1.02E-01,1.94E-03,1.9104
396,1.08E-01,2.09E-03,1.9376
397,1.18E-01,2.32E-03,1.9651
398,1.29E-01,2.57E-03,1.9927
399,1.41E-01,2.86E-03,2.0208
400,1.52E-01,3.15E-03,2.0493
401,1.62E-01,3.40E-03,2.0781
402,1.67E-01,3.56E-03,2.1072
403,1.70E-01,3.66E-03,2.1362
404,1.72E-01,3.72E-03,2.1648
405,1.73E-01,3.77E-03,2.193
406,1.74E-01,3.83E-03,2.2205
407,1.75E-01,3.90E-03,2.2474
408,1.76E-01,3.99E-03,2.2736
409,1.78E-01,4.09E-03,2.299
410,1.81E-01,4.20E-03,2.3238
411,1.84E-01,4.32E-03,2.3479
412,1.87E-01,4.43E-03,2.3714
413,1.90E-01,4.53E-03,2.3944
414,1.91E-01,4.61E-03,2.4169
415,1.92E-01,4.67E-03,2.4385
416,1.91E-01,4.71E-03,2.4593
417,1.90E-01,4.73E-03,2.4793
418,1.90E-01,4.76E-03,2.4989
419,1.91E-01,4.81E-03,2.5179
420,1.92E-01,4.86E-03,2.5362
421,1.92E-01,4.90E-03,2.5532
422,1.92E-01,4.93E-03,2.5686
423,1.91E-01,4.94E-03,2.5827
424,1.90E-01,4.95E-03,2.5957
425,1.90E-01,4.96E-03,2.6078
426,1.89E-01,4.95E-03,2.6189
427,1.86E-01,4.89E-03,2.6292
428,1.79E-01,4.74E-03,2.6389
429,1.71E-01,4.54E-03,2.6479
430,1.68E-01,4.48E-03,2.6564
431,1.74E-01,4.63E-03,2.6644
432,1.85E-01,4.92E-03,2.6717
433,1.93E-01,5.17E-03,2.6783
434,1.99E-01,5.35E-03,2.6844
435,2.04E-01,5.49E-03,2.6906
436,2.08E-01,5.57E-03,2.6971
437,2.07E-01,5.58E-03,2.7039
438,2.04E-01,5.58E-03,2.7109
439,2.05E-01,5.64E-03,2.7183
440,2.09E-01,5.75E-03,2.7261
441,2.17E-01,5.89E-03,2.7344
442,2.23E-01,6.03E-03,2.7431
443,2.26E-01,6.15E-03,2.7523
444,2.26E-01,6.22E-03,2.7618
445,2.26E-01,6.25E-03,2.7714
446,2.27E-01,6.31E-03,2.7814
447,2.32E-01,6.44E-03,2.7917
448,2.37E-01,6.61E-03,2.8022
449,2.43E-01,6.80E-03,2.8123
450,2.45E-01,6.93E-03,2.8219
451,2.44E-01,6.95E-03,2.8313
452,2.40E-01,6.87E-03,2.8404
453,2.37E-01,6.80E-03,2.8492
454,2.38E-01,6.84E-03,2.8574
455,2.41E-01,6.93E-03,2.8653
456,2.45E-01,7.01E-03,2.8725
457,2.46E-01,7.06E-03,2.8782
458,2.46E-01,7.10E-03,2.8819
459,2.45E-01,7.14E-03,2.8842
460,2.47E-01,7.17E-03,2.8858
461,2.50E-01,7.22E-03,2.888
462,2.52E-01,7.27E-03,2.8906
463,2.51E-01,7.25E-03,2.8932
464,2.48E-01,7.20E-03,2.8955
465,2.46E-01,7.15E-03,2.8972
466,2.45E-01,7.11E-03,2.8983
467,2.44E-01,7.08E-03,2.8993
468,2.45E-01,7.07E-03,2.9004
469,2.45E-01,7.08E-03,2.9019
470,2.45E-01,7.08E-03,2.9038
471,2.46E-01,7.12E-03,2.906
472,2.50E-01,7.19E-03,2.9082
473,2.52E-01,7.25E-03,2.9106
474,2.52E-01,7.29E-03,2.9131
475,2.51E-01,7.33E-03,2.9159
476,2.50E-01,7.37E-03,2.919
477,2.50E-01,7.42E-03,2.9224
478,2.52E-01,7.47E-03,2.926
479,2.55E-01,7.51E-03,2.93
480,2.57E-01,7.55E-03,2.9343
481,2.58E-01,7.58E-03,2.9391
482,2.57E-01,7.57E-03,2.9443
483,2.54E-01,7.48E-03,2.95
484,2.45E-01,7.25E-03,2.9564
485,2.36E-01,6.99E-03,2.9635
486,2.28E-01,6.79E-03,2.9712
487,2.31E-01,6.88E-03,2.9795
488,2.37E-01,7.09E-03,2.9887
489,2.45E-01,7.34E-03,2.9987
490,2.47E-01,7.43E-03,3.0095
491,2.46E-01,7.44E-03,3.0215
492,2.44E-01,7.46E-03,3.0356
493,2.46E-01,7.54E-03,3.0528
494,2.49E-01,7.68E-03,3.0738
495,2.51E-01,7.79E-03,3.0985
496,2.51E-01,7.86E-03,3.1258
497,2.49E-01,7.88E-03,3.156
498,2.47E-01,7.89E-03,3.1892
499,2.44E-01,7.89E-03,3.2258
500,2.41E-01,7.89E-03,3.2665
501,2.39E-01,7.92E-03,3.3126
502,2.38E-01,8.00E-03,3.3635
503,2.39E-01,8.16E-03,3.4193
504,2.41E-01,8.40E-03,3.4812
505,2.44E-01,8.65E-03,3.5483
506,2.45E-01,8.87E-03,3.6224
507,2.44E-01,9.05E-03,3.7025
508,2.44E-01,9.25E-03,3.7909
509,2.44E-01,9.51E-03,3.8879
510,2.46E-01,9.81E-03,3.9916
511,2.46E-01,1.01E-02,4.1033
512,2.44E-01,1.03E-02,4.2262
513,2.41E-01,1.05E-02,4.3585
514,2.39E-01,1.07E-02,4.5006
515,2.34E-01,1.09E-02,4.6541
516,2.27E-01,1.09E-02,4.8164
517,2.21E-01,1.10E-02,4.9841
518,2.22E-01,1.15E-02,5.1638
519,2.29E-01,1.22E-02,5.3489
520,2.35E-01,1.30E-02,5.5386
521,2.38E-01,1.36E-02,5.729
522,2.40E-01,1.41E-02,5.9154
523,2.42E-01,1.47E-02,6.1051
524,2.42E-01,1.53E-02,6.2954
525,2.41E-01,1.56E-02,6.4847
526,2.36E-01,1.57E-02,6.6689
527,2.36E-01,1.62E-02,6.8491
528,2.40E-01,1.69E-02,7.0224
529,2.47E-01,1.78E-02,7.1869
530,2.50E-01,1.83E-02,7.3363
531,2.48E-01,1.86E-02,7.4732
532,2.45E-01,1.86E-02,7.597
533,2.44E-01,1.89E-02,7.7063
534,2.45E-01,1.92E-02,7.8077
535,2.48E-01,1.96E-02,7.9029
536,2.48E-01,1.98E-02,7.9907
537,2.47E-01,1.99E-02,8.0711
538,2.44E-01,1.99E-02,8.1458
539,2.41E-01,1.98E-02,8.2161
540,2.39E-01,1.97E-02,8.2832
541,2.37E-01,1.98E-02,8.3478
542,2.39E-01,2.01E-02,8.4096
543,2.41E-01,2.03E-02,8.4615
544,2.43E-01,2.06E-02,8.5085
545,2.43E-01,2.07E-02,8.5511
546,2.43E-01,2.08E-02,8.5892
547,2.42E-01,2.08E-02,8.6184
548,2.42E-01,2.09E-02,8.6454
549,2.43E-01,2.10E-02,8.6701
550,2.44E-01,2.11E-02,8.6909
551,2.43E-01,2.12E-02,8.7061
552,2.43E-01,2.12E-02,8.7166
553,2.43E-01,2.13E-02,8.7207
554,2.44E-01,2.13E-02,8.7203
555,2.43E-01,2.12E-02,8.7115
556,2.41E-01,2.10E-02,8.6909
557,2.38E-01,2.06E-02,8.6613
558,2.36E-01,2.03E-02,8.6216
559,2.35E-01,2.01E-02,8.5705
560,2.35E-01,2.00E-02,8.51
561,2.37E-01,2.00E-02,8.4413
562,2.38E-01,1.99E-02,8.3626
563,2.38E-01,1.97E-02,8.2752
564,2.37E-01,1.94E-02,8.1797
565,2.36E-01,1.91E-02,8.0736
566,2.35E-01,1.88E-02,7.9622
567,2.34E-01,1.84E-02,7.8474
568,2.33E-01,1.80E-02,7.7313
569,2.31E-01,1.76E-02,7.6153
570,2.29E-01,1.72E-02,7.5011
571,2.30E-01,1.69E-02,7.3859
572,2.32E-01,1.68E-02,7.2674
573,2.35E-01,1.67E-02,7.1487
574,2.34E-01,1.64E-02,7.0369
575,2.33E-01,1.60E-02,6.9229
576,2.32E-01,1.58E-02,6.8129
577,2.32E-01,1.55E-02,6.7142
578,2.32E-01,1.53E-02,6.6218
579,2.32E-01,1.52E-02,6.5356
580,2.34E-01,1.51E-02,6.4589
581,2.36E-01,1.51E-02,6.3867
582,2.38E-01,1.50E-02,6.3167
583,2.38E-01,1.49E-02,6.2556
584,2.37E-01,1.47E-02,6.1984
585,2.34E-01,1.44E-02,6.144
586,2.31E-01,1.41E-02,6.0947
587,2.25E-01,1.36E-02,6.0503
588,2.16E-01,1.30E-02,6.0106
589,2.07E-01,1.24E-02,5.9747
590,2.07E-01,1.23E-02,5.9423
591,2.11E-01,1.24E-02,5.9131
592,2.15E-01,1.26E-02,5.886
593,2.16E-01,1.26E-02,5.8608
594,2.16E-01,1.26E-02,5.8371
595,2.17E-01,1.26E-02,5.814
596,2.19E-01,1.27E-02,5.7909
597,2.21E-01,1.27E-02,5.7678
598,2.22E-01,1.27E-02,5.7439
599,2.23E-01,1.28E-02,5.7189
600,2.23E-01,1.28E-02,5.6925
601,2.24E-01,1.27E-02,5.6642
602,2.25E-01,1.27E-02,5.634
603,2.27E-01,1.28E-02,5.6016
604,2.29E-01,1.28E-02,5.5667
605,2.29E-01,1.28E-02,5.5294
606,2.28E-01,1.26E-02,5.4898
607,2.27E-01,1.25E-02,5.4481
608,2.26E-01,1.23E-02,5.4042
609,2.25E-01,1.21E-02,5.3584
610,2.24E-01,1.19E-02,5.3111
611,2.23E-01,1.17E-02,5.2629
612,2.22E-01,1.16E-02,5.2141
613,2.21E-01,1.14E-02,5.1655
614,2.20E-01,1.12E-02,5.1175
615,2.18E-01,1.10E-02,5.0708
616,2.17E-01,1.09E-02,5.0258
617,2.18E-01,1.08E-02,4.9832
618,2.19E-01,1.08E-02,4.9436
619,2.21E-01,1.08E-02,4.9075
620,2.22E-01,1.07E-02,4.875
621,2.21E-01,1.06E-02,4.8463
622,2.20E-01,1.05E-02,4.8215
623,2.18E-01,1.04E-02,4.8002
624,2.16E-01,1.03E-02,4.7819
625,2.15E-01,1.02E-02,4.7659
626,2.14E-01,1.01E-02,4.7518
627,2.13E-01,1.00E-02,4.7391
628,2.12E-01,9.97E-03,4.727
629,2.10E-01,9.92E-03,4.7146
630,2.10E-01,9.90E-03,4.7014
631,2.11E-01,9.91E-03,4.6868
632,2.11E-01,9.92E-03,4.6754
633,2.12E-01,9.94E-03,4.6637
634,2.12E-01,9.94E-03,4.6433
635,2.13E-01,9.92E-03,4.6191
636,2.14E-01,9.90E-03,4.5909
637,2.15E-01,9.88E-03,4.5587
638,2.15E-01,9.80E-03,4.5226
639,2.14E-01,9.67E-03,4.4831
640,2.13E-01,9.48E-03,4.4361
641,2.12E-01,9.34E-03,4.3909
642,2.12E-01,9.22E-03,4.3485
643,2.12E-01,9.11E-03,4.3049
644,2.11E-01,8.94E-03,4.2604
645,2.08E-01,8.69E-03,4.2152
646,2.04E-01,8.41E-03,4.1694
647,2.00E-01,8.13E-03,4.1234
648,1.98E-01,7.95E-03,4.0775
649,1.98E-01,7.87E-03,4.0318
650,1.99E-01,7.86E-03,3.9863
651,2.01E-01,7.88E-03,3.9416
652,2.03E-01,7.88E-03,3.8978
653,2.02E-01,7.80E-03,3.8548
654,1.99E-01,7.63E-03,3.813
655,1.92E-01,7.31E-03,3.7722
656,1.86E-01,7.05E-03,3.7326
657,1.88E-01,7.04E-03,3.6941
658,1.97E-01,7.28E-03,3.6565
659,2.04E-01,7.44E-03,3.6198
660,2.07E-01,7.48E-03,3.5842
661,2.09E-01,7.45E-03,3.5494
662,2.10E-01,7.38E-03,3.5156
663,2.10E-01,7.29E-03,3.4827
664,2.09E-01,7.20E-03,3.4509
665,2.09E-01,7.12E-03,3.4204
666,2.09E-01,7.04E-03,3.3911
667,2.09E-01,6.99E-03,3.3635
668,2.09E-01,6.94E-03,3.3376
669,2.09E-01,6.90E-03,3.3121
670,2.09E-01,6.86E-03,3.2915
671,2.08E-01,6.81E-03,3.2764
672,2.07E-01,6.79E-03,3.2685
673,2.07E-01,6.79E-03,3.2651
674,2.08E-01,6.79E-03,3.268
675,2.07E-01,6.81E-03,3.274
676,2.07E-01,6.82E-03,3.2852
677,2.07E-01,6.84E-03,3.2985
678,2.07E-01,6.87E-03,3.3172
679,2.07E-01,6.90E-03,3.3386
680,2.06E-01,6.94E-03,3.3664
681,2.06E-01,7.00E-03,3.3983
682,2.05E-01,7.05E-03,3.4375
683,2.04E-01,7.12E-03,3.4861
684,2.02E-01,7.18E-03,3.5475
685,1.97E-01,7.15E-03,3.6295
686,1.86E-01,6.95E-03,3.7389
687,1.75E-01,6.78E-03,3.8787
688,1.71E-01,6.90E-03,4.0234
689,1.74E-01,7.26E-03,4.164
690,1.79E-01,7.73E-03,4.3158
691,1.81E-01,8.19E-03,4.5217
692,1.80E-01,8.56E-03,4.7639
693,1.76E-01,8.89E-03,5.0429
694,1.74E-01,9.37E-03,5.3954
695,1.76E-01,1.01E-02,5.7497
696,1.81E-01,1.11E-02,6.1109
697,1.86E-01,1.21E-02,6.4921
698,1.85E-01,1.29E-02,6.942
699,1.81E-01,1.34E-02,7.4118
700,1.78E-01,1.41E-02,7.9193
701,1.76E-01,1.49E-02,8.4514
702,1.78E-01,1.59E-02,8.9825
703,1.81E-01,1.72E-02,9.5116
704,1.84E-01,1.85E-02,10.0436
705,1.86E-01,1.96E-02,10.5808
706,1.87E-01,2.08E-02,11.1306
707,1.88E-01,2.20E-02,11.685
708,1.89E-01,2.32E-02,12.2474
709,1.90E-01,2.44E-02,12.8226
710,1.91E-01,2.56E-02,13.4071
711,1.91E-01,2.68E-02,14.0156
712,1.91E-01,2.80E-02,14.6345
713,1.90E-01,2.90E-02,15.2712
714,1.88E-01,2.99E-02,15.8938
715,1.79E-01,2.96E-02,16.5203
716,1.64E-01,2.82E-02,17.1641
717,1.46E-01,2.60E-02,17.877
718,1.29E-01,2.41E-02,18.7007
719,1.23E-01,2.41E-02,19.5476
720,1.30E-01,2.65E-02,20.3103
721,1.43E-01,3.02E-02,21.0177
722,1.52E-01,3.28E-02,21.722
723,1.49E-01,3.34E-02,22.4265
724,1.40E-01,3.25E-02,23.1317
725,1.36E-01,3.26E-02,23.8969
726,1.36E-01,3.37E-02,24.6713
727,1.38E-01,3.50E-02,25.3995
728,1.39E-01,3.62E-02,26.0951
729,1.40E-01,3.74E-02,26.7628
730,1.41E-01,3.88E-02,27.4551
731,1.47E-01,4.13E-02,28.1343
732,1.56E-01,4.49E-02,28.7538
733,1.68E-01,4.91E-02,29.3096
734,1.74E-01,5.19E-02,29.8453
735,1.76E-01,5.34E-02,30.3586
736,1.76E-01,5.44E-02,30.8602
737,1.78E-01,5.57E-02,31.3616
738,1.80E-01,5.73E-02,31.8317
739,1.82E-01,5.89E-02,32.2788
740,1.85E-01,6.03E-02,32.704
741,1.88E-01,6.20E-02,33.1012
742,1.90E-01,6.36E-02,33.4657
743,1.93E-01,6.51E-02,33.8028
744,1.95E-01,6.64E-02,34.1268
745,1.96E-01,6.74E-02,34.4468
746,1.97E-01,6.83E-02,34.7519
747,1.97E-01,6.90E-02,35.0255
748,1.97E-01,6.94E-02,35.2674
749,1.96E-01,6.96E-02,35.4844
750,1.95E-01,6.97E-02,35.6913
751,1.95E-01,7.00E-02,35.874
752,1.96E-01,7.04E-02,36.0394
753,1.96E-01,7.09E-02,36.196
754,1.96E-01,7.11E-02,36.3483
755,1.95E-01,7.13E-02,36.48
756,1.95E-01,7.14E-02,36.5552
757,1.92E-01,7.03E-02,36.6422
758,1.78E-01,6.52E-02,36.7394
759,1.39E-01,5.12E-02,36.868
760,1.02E-01,3.76E-02,37.0892
761,8.13E-02,3.04E-02,37.3854
762,8.41E-02,3.16E-02,37.5037
763,9.69E-02,3.63E-02,37.5002
764,1.07E-01,3.99E-02,37.5234
765,1.21E-01,4.56E-02,37.5441
766,1.42E-01,5.35E-02,37.5643
767,1.62E-01,6.08E-02,37.5768
768,1.75E-01,6.56E-02,37.5874
769,1.82E-01,6.83E-02,37.6082
770,1.86E-01,6.98E-02,37.6396
771,1.87E-01,7.05E-02,37.6721
772,1.88E-01,7.09E-02,37.7101
773,1.88E-01,7.10E-02,37.7465
774,1.88E-01,7.11E-02,37.7843
775,1.88E-01,7.11E-02,37.8201
776,1.88E-01,7.12E-02,37.8595
777,1.88E-01,7.14E-02,37.8954
778,1.88E-01,7.13E-02,37.9276
779,1.88E-01,7.12E-02,37.9536
780,1.88E-01,7.12E-02,37.986
781,1.87E-01,7.12E-02,38.0178
782,1.87E-01,7.11E-02,38.0527
783,1.86E-01,7.08E-02,38.089
784,1.85E-01,7.05E-02,38.1242
785,1.84E-01,7.01E-02,38.158
786,1.82E-01,6.93E-02,38.19
787,1.78E-01,6.80E-02,38.2206
788,1.74E-01,6.66E-02,38.2501
789,1.71E-01,6.54E-02,38.2796
790,1.69E-01,6.47E-02,38.3098
791,1.69E-01,6.45E-02,38.3403
792,1.69E-01,6.48E-02,38.3704
793,1.70E-01,6.52E-02,38.4001
794,1.70E-01,6.55E-02,38.4307
795,1.69E-01,6.50E-02,38.4618
796,1.68E-01,6.45E-02,38.493
797,1.67E-01,6.44E-02,38.5236
798,1.68E-01,6.47E-02,38.5532
799,1.68E-01,6.47E-02,38.5802
800,1.65E-01,6.37E-02,38.6047
801,1.63E-01,6.30E-02,38.6274
802,1.62E-01,6.27E-02,38.6485
803,1.62E-01,6.27E-02,38.6685
804,1.63E-01,6.31E-02,38.6913
805,1.66E-01,6.42E-02,38.7134
806,1.68E-01,6.50E-02,38.7302
807,1.68E-01,6.49E-02,38.7421
808,1.65E-01,6.40E-02,38.7544
809,1.61E-01,6.24E-02,38.772
810,1.57E-01,6.07E-02,38.7899
811,1.51E-01,5.85E-02,38.8094
812,1.42E-01,5.50E-02,38.8268
813,1.32E-01,5.10E-02,38.8442
814,1.21E-01,4.69E-02,38.8634
815,1.12E-01,4.34E-02,38.8808
816,1.08E-01,4.18E-02,38.8989
817,1.07E-01,4.15E-02,38.9184
818,1.10E-01,4.27E-02,38.9382
819,1.17E-01,4.55E-02,38.957
820,1.24E-01,4.85E-02,38.9755
821,1.25E-01,4.87E-02,38.9936
822,1.18E-01,4.58E-02,39.0149
823,1.14E-01,4.44E-02,39.0379
824,1.20E-01,4.68E-02,39.0615
825,1.31E-01,5.12E-02,39.0859
826,1.35E-01,5.28E-02,39.1073
827,1.30E-01,5.06E-02,39.1281
828,1.26E-01,4.92E-02,39.153
829,1.26E-01,4.91E-02,39.178
830,1.28E-01,5.00E-02,39.2023
831,1.30E-01,5.08E-02,39.2254
832,1.31E-01,5.12E-02,39.2472
833,1.33E-01,5.21E-02,39.2678
834,1.37E-01,5.36E-02,39.2866
835,1.41E-01,5.55E-02,39.3073
836,1.45E-01,5.70E-02,39.3281
837,1.47E-01,5.78E-02,39.3489
838,1.50E-01,5.89E-02,39.369
839,1.52E-01,5.97E-02,39.384
840,1.54E-01,6.04E-02,39.4001
841,1.55E-01,6.09E-02,39.4195
842,1.55E-01,6.13E-02,39.4433
843,1.56E-01,6.15E-02,39.4682
844,1.57E-01,6.20E-02,39.489
845,1.58E-01,6.25E-02,39.5098
846,1.60E-01,6.30E-02,39.5303
847,1.60E-01,6.30E-02,39.5526
848,1.57E-01,6.22E-02,39.5745
849,1.54E-01,6.09E-02,39.5955
850,1.52E-01,6.02E-02,39.6143
851,1.52E-01,6.00E-02,39.6336
852,1.51E-01,5.97E-02,39.6555
853,1.47E-01,5.79E-02,39.6762
854,1.43E-01,5.67E-02,39.6955
855,1.45E-01,5.75E-02,39.7139
856,1.51E-01,6.01E-02,39.7336
857,1.57E-01,6.22E-02,39.7528
858,1.57E-01,6.25E-02,39.7723
859,1.57E-01,6.25E-02,39.7925
860,1.57E-01,6.24E-02,39.8121
861,1.57E-01,6.25E-02,39.8307
862,1.58E-01,6.27E-02,39.8497
863,1.57E-01,6.26E-02,39.8687
864,1.55E-01,6.17E-02,39.8867
865,1.49E-01,5.95E-02,39.903
866,1.46E-01,5.80E-02,39.9188
867,1.46E-01,5.81E-02,39.9337
868,1.49E-01,5.96E-02,39.9447
869,1.54E-01,6.13E-02,39.9573
870,1.54E-01,6.15E-02,39.9662
871,1.54E-01,6.15E-02,39.9724
872,1.54E-01,6.13E-02,39.9796
873,1.53E-01,6.11E-02,39.9875
874,1.52E-01,6.08E-02,39.9972
875,1.52E-01,6.07E-02,40.0053
876,1.52E-01,6.07E-02,40.0122
877,1.52E-01,6.07E-02,40.0192
878,1.52E-01,6.06E-02,40.0272
879,1.51E-01,6.02E-02,40.0325
880,1.49E-01,5.96E-02,40.0334
881,1.49E-01,5.94E-02,40.0273
882,1.49E-01,5.95E-02,40.0191
883,1.50E-01,5.97E-02,40.0077
