Wvl,Rad. (Ref.),Rad. (Target),Reflect. %
501,5.46E-01,3.28E-02,6.0122
502,5.45E-01,3.30E-02,6.0533
503,5.48E-01,3.34E-02,6.0989
504,5.54E-01,3.41E-02,6.149
505,5.60E-01,3.48E-02,6.2022
506,5.63E-01,3.52E-02,6.2594
507,5.61E-01,3.55E-02,6.3233
508,5.60E-01,3.58E-02,6.3913
509,5.62E-01,3.63E-02,6.4639
510,5.65E-01,3.69E-02,6.545
511,5.65E-01,3.74E-02,6.6327
512,5.60E-01,3.76E-02,6.7275
513,5.53E-01,3.77E-02,6.8297
514,5.48E-01,3.79E-02,6.9392
515,5.36E-01,3.77E-02,7.0559
516,5.20E-01,3.72E-02,7.1794
517,5.07E-01,3.70E-02,7.309
518,5.11E-01,3.80E-02,7.4492
519,5.26E-01,3.98E-02,7.593
520,5.40E-01,4.17E-02,7.7395
521,5.48E-01,4.31E-02,7.8852
522,5.51E-01,4.41E-02,8.0268
523,5.56E-01,4.54E-02,8.1723
524,5.57E-01,4.64E-02,8.3187
525,5.53E-01,4.69E-02,8.4657
526,5.42E-01,4.68E-02,8.609
527,5.43E-01,4.76E-02,8.7494
528,5.53E-01,4.92E-02,8.8797
529,5.70E-01,5.13E-02,9.0024
530,5.75E-01,5.25E-02,9.1167
531,5.72E-01,5.29E-02,9.2226
532,5.65E-01,5.28E-02,9.3204
533,5.63E-01,5.31E-02,9.4105
534,5.66E-01,5.38E-02,9.4932
535,5.72E-01,5.47E-02,9.5676
536,5.72E-01,5.51E-02,9.6377
537,5.70E-01,5.52E-02,9.7032
538,5.65E-01,5.50E-02,9.7661
539,5.57E-01,5.46E-02,9.827
540,5.51E-01,5.44E-02,9.8869
541,5.49E-01,5.44E-02,9.9401
542,5.53E-01,5.51E-02,9.9898
543,5.58E-01,5.58E-02,10.0361
544,5.61E-01,5.64E-02,10.0787
545,5.62E-01,5.67E-02,10.1177
546,5.62E-01,5.69E-02,10.1532
547,5.60E-01,5.69E-02,10.1847
548,5.61E-01,5.71E-02,10.2114
549,5.62E-01,5.75E-02,10.2368
550,5.64E-01,5.79E-02,10.2601
551,5.63E-01,5.79E-02,10.2795
552,5.63E-01,5.80E-02,10.293
553,5.64E-01,5.82E-02,10.302
554,5.65E-01,5.83E-02,10.3032
555,5.64E-01,5.82E-02,10.2976
556,5.59E-01,5.76E-02,10.2843
557,5.52E-01,5.67E-02,10.2632
558,5.47E-01,5.60E-02,10.2344
559,5.45E-01,5.55E-02,10.1964
560,5.47E-01,5.55E-02,10.1512
561,5.51E-01,5.57E-02,10.097
562,5.54E-01,5.56E-02,10.0366
563,5.54E-01,5.52E-02,9.9735
564,5.52E-01,5.47E-02,9.9015
565,5.50E-01,5.41E-02,9.8261
566,5.48E-01,5.35E-02,9.7497
567,5.47E-01,5.29E-02,9.6699
568,5.44E-01,5.22E-02,9.5877
569,5.39E-01,5.13E-02,9.5043
570,5.37E-01,5.06E-02,9.4202
571,5.39E-01,5.03E-02,9.3363
572,5.45E-01,5.03E-02,9.2533
573,5.50E-01,5.03E-02,9.1729
574,5.48E-01,4.97E-02,9.095
575,5.46E-01,4.90E-02,9.0142
576,5.44E-01,4.85E-02,8.9355
577,5.43E-01,4.80E-02,8.8658
578,5.43E-01,4.77E-02,8.8003
579,5.44E-01,4.75E-02,8.7391
580,5.49E-01,4.75E-02,8.6826
581,5.53E-01,4.76E-02,8.6311
582,5.56E-01,4.77E-02,8.588
583,5.57E-01,4.75E-02,8.5477
584,5.54E-01,4.71E-02,8.5074
585,5.49E-01,4.65E-02,8.4711
586,5.43E-01,4.59E-02,8.4384
587,5.30E-01,4.46E-02,8.4091
588,5.13E-01,4.31E-02,8.3829
589,4.96E-01,4.16E-02,8.3594
590,4.97E-01,4.15E-02,8.3384
591,5.05E-01,4.20E-02,8.3199
592,5.15E-01,4.28E-02,8.3028
593,5.16E-01,4.27E-02,8.2869
594,5.16E-01,4.27E-02,8.2717
595,5.18E-01,4.27E-02,8.2565
596,5.22E-01,4.29E-02,8.241
597,5.25E-01,4.31E-02,8.225
598,5.26E-01,4.32E-02,8.2078
599,5.28E-01,4.32E-02,8.1893
600,5.28E-01,4.31E-02,8.1696
601,5.28E-01,4.31E-02,8.1485
602,5.30E-01,4.31E-02,8.1259
603,5.34E-01,4.34E-02,8.1015
604,5.37E-01,4.36E-02,8.0755
605,5.38E-01,4.35E-02,8.048
606,5.36E-01,4.32E-02,8.0196
607,5.34E-01,4.28E-02,7.9905
608,5.32E-01,4.24E-02,7.9597
609,5.29E-01,4.20E-02,7.9276
610,5.27E-01,4.16E-02,7.8948
611,5.25E-01,4.13E-02,7.8615
612,5.23E-01,4.09E-02,7.8282
613,5.21E-01,4.06E-02,7.7953
614,5.18E-01,4.01E-02,7.7627
615,5.14E-01,3.97E-02,7.731
616,5.12E-01,3.93E-02,7.7004
617,5.13E-01,3.92E-02,7.6712
618,5.17E-01,3.94E-02,7.6436
619,5.22E-01,3.96E-02,7.6181
620,5.24E-01,3.97E-02,7.5948
621,5.23E-01,3.95E-02,7.5743
622,5.20E-01,3.92E-02,7.5568
623,5.15E-01,3.88E-02,7.5423
624,5.11E-01,3.84E-02,7.5303
625,5.09E-01,3.82E-02,7.5203
626,5.07E-01,3.80E-02,7.5118
627,5.06E-01,3.79E-02,7.5045
628,5.04E-01,3.78E-02,7.4975
629,5.01E-01,3.75E-02,7.4905
630,5.01E-01,3.75E-02,7.4828
631,5.01E-01,3.75E-02,7.4746
632,5.02E-01,3.75E-02,7.4654
633,5.05E-01,3.76E-02,7.4548
634,5.06E-01,3.77E-02,7.4426
635,5.07E-01,3.77E-02,7.4283
636,5.08E-01,3.78E-02,7.4117
637,5.10E-01,3.79E-02,7.3932
638,5.10E-01,3.78E-02,7.3727
639,5.08E-01,3.76E-02,7.3507
640,5.04E-01,3.71E-02,7.3278
