Wvl,Rad. (Ref.),Rad. (Target),Reflect. %
764,2.53E-01,8.18E-02,32.4078
765,2.85E-01,9.23E-02,32.5117
766,3.29E-01,1.07E-01,32.6166
767,3.70E-01,1.21E-01,32.7164
768,3.97E-01,1.30E-01,32.8124
769,4.12E-01,1.36E-01,32.8989
770,4.19E-01,1.38E-01,32.9833
771,4.22E-01,1.40E-01,33.0694
772,4.24E-01,1.41E-01,33.1567
773,4.24E-01,1.41E-01,33.2377
774,4.24E-01,1.41E-01,33.3088
775,4.24E-01,1.41E-01,33.37
776,4.24E-01,1.41E-01,33.4295
777,4.24E-01,1.42E-01,33.4827
778,4.23E-01,1.42E-01,33.5343
779,4.22E-01,1.42E-01,33.5827
780,4.22E-01,1.42E-01,33.6328
781,4.22E-01,1.42E-01,33.6798
782,4.21E-01,1.42E-01,33.7221
783,4.19E-01,1.41E-01,33.7618
784,4.17E-01,1.41E-01,33.8015
785,4.16E-01,1.40E-01,33.8413
786,4.12E-01,1.40E-01,33.8806
787,4.07E-01,1.38E-01,33.9192
788,4.00E-01,1.36E-01,33.9563
789,3.94E-01,1.34E-01,33.9932
790,3.90E-01,1.33E-01,34.0304
791,3.88E-01,1.32E-01,34.0681
792,3.88E-01,1.32E-01,34.1067
793,3.88E-01,1.32E-01,34.1464
794,3.88E-01,1.33E-01,34.1861
795,3.86E-01,1.32E-01,34.2252
796,3.85E-01,1.32E-01,34.2641
797,3.85E-01,1.32E-01,34.3035
798,3.86E-01,1.32E-01,34.3432
799,3.86E-01,1.32E-01,34.3825
800,3.81E-01,1.31E-01,34.4227
801,3.77E-01,1.30E-01,34.4629
802,3.76E-01,1.29E-01,34.5023
803,3.76E-01,1.29E-01,34.5401
804,3.76E-01,1.30E-01,34.5752
805,3.80E-01,1.32E-01,34.6099
806,3.84E-01,1.33E-01,34.6458
807,3.83E-01,1.33E-01,34.6827
808,3.79E-01,1.31E-01,34.719
809,3.72E-01,1.29E-01,34.7534
810,3.64E-01,1.26E-01,34.7886
811,3.53E-01,1.23E-01,34.8242
812,3.36E-01,1.17E-01,34.8606
813,3.15E-01,1.10E-01,34.8967
814,2.93E-01,1.02E-01,34.9311
815,2.74E-01,9.54E-02,34.9647
816,2.64E-01,9.21E-02,34.998
817,2.62E-01,9.14E-02,35.0311
818,2.68E-01,9.35E-02,35.0638
819,2.81E-01,9.84E-02,35.0949
820,2.96E-01,1.04E-01,35.126
821,2.98E-01,1.05E-01,35.1579
822,2.83E-01,9.95E-02,35.1901
823,2.74E-01,9.64E-02,35.2244
824,2.85E-01,1.00E-01,35.2607
825,3.08E-01,1.09E-01,35.298
826,3.19E-01,1.13E-01,35.3357
827,3.08E-01,1.09E-01,35.3751
828,3.00E-01,1.06E-01,35.4149
829,2.99E-01,1.06E-01,35.4552
830,3.02E-01,1.07E-01,35.497
831,3.06E-01,1.08E-01,35.5398
832,3.08E-01,1.09E-01,35.5832
833,3.12E-01,1.11E-01,35.6287
834,3.19E-01,1.14E-01,35.6753
835,3.28E-01,1.17E-01,35.7199
836,3.36E-01,1.20E-01,35.7652
837,3.40E-01,1.22E-01,35.812
