Wvl,Rad. (Ref.),Rad. (Target),Reflect. %
501,4.24E-01,1.20E-02,2.8214
502,4.23E-01,1.20E-02,2.839
503,4.25E-01,1.22E-02,2.8571
504,4.30E-01,1.24E-02,2.8756
505,4.35E-01,1.26E-02,2.8945
506,4.37E-01,1.27E-02,2.9139
507,4.36E-01,1.28E-02,2.9335
508,4.35E-01,1.28E-02,2.9536
509,4.36E-01,1.30E-02,2.9739
510,4.38E-01,1.31E-02,2.9945
511,4.38E-01,1.32E-02,3.0156
512,4.34E-01,1.32E-02,3.0372
513,4.29E-01,1.31E-02,3.0592
514,4.24E-01,1.31E-02,3.0816
515,4.15E-01,1.29E-02,3.1043
516,4.02E-01,1.26E-02,3.1272
517,3.92E-01,1.24E-02,3.1504
518,3.95E-01,1.25E-02,3.174
519,4.06E-01,1.30E-02,3.1978
520,4.17E-01,1.34E-02,3.2217
521,4.23E-01,1.37E-02,3.2458
522,4.25E-01,1.39E-02,3.2702
523,4.29E-01,1.41E-02,3.2948
524,4.30E-01,1.43E-02,3.3192
525,4.27E-01,1.43E-02,3.3435
526,4.19E-01,1.41E-02,3.3675
527,4.19E-01,1.42E-02,3.3913
528,4.27E-01,1.46E-02,3.4147
529,4.39E-01,1.51E-02,3.4378
530,4.43E-01,1.53E-02,3.4604
531,4.41E-01,1.54E-02,3.4825
532,4.36E-01,1.53E-02,3.5042
533,4.34E-01,1.53E-02,3.5255
534,4.36E-01,1.55E-02,3.5464
535,4.40E-01,1.57E-02,3.567
536,4.41E-01,1.58E-02,3.5875
537,4.39E-01,1.59E-02,3.6078
538,4.35E-01,1.58E-02,3.6279
539,4.29E-01,1.57E-02,3.6476
540,4.25E-01,1.56E-02,3.6672
541,4.22E-01,1.55E-02,3.6865
542,4.25E-01,1.57E-02,3.7057
543,4.29E-01,1.59E-02,3.7246
544,4.31E-01,1.61E-02,3.7435
545,4.32E-01,1.62E-02,3.7624
546,4.32E-01,1.63E-02,3.7812
547,4.30E-01,1.63E-02,3.7998
548,4.31E-01,1.64E-02,3.8182
549,4.32E-01,1.66E-02,3.8365
550,4.33E-01,1.67E-02,3.8546
551,4.32E-01,1.68E-02,3.8726
552,4.32E-01,1.68E-02,3.8905
553,4.33E-01,1.69E-02,3.9081
554,4.34E-01,1.70E-02,3.9254
555,4.33E-01,1.71E-02,3.9424
556,4.29E-01,1.70E-02,3.959
557,4.23E-01,1.68E-02,3.975
558,4.19E-01,1.67E-02,3.9904
559,4.18E-01,1.67E-02,4.0052
560,4.19E-01,1.69E-02,4.0193
561,4.22E-01,1.70E-02,4.0329
562,4.24E-01,1.72E-02,4.0459
563,4.24E-01,1.72E-02,4.0584
564,4.23E-01,1.72E-02,4.0706
565,4.21E-01,1.72E-02,4.0827
566,4.20E-01,1.72E-02,4.0944
567,4.19E-01,1.72E-02,4.106
568,4.16E-01,1.71E-02,4.1174
569,4.13E-01,1.70E-02,4.1289
570,4.11E-01,1.70E-02,4.1405
571,4.13E-01,1.71E-02,4.1522
572,4.17E-01,1.73E-02,4.1639
573,4.21E-01,1.75E-02,4.1751
574,4.20E-01,1.75E-02,4.186
575,4.17E-01,1.75E-02,4.1968
576,4.16E-01,1.75E-02,4.2075
577,4.15E-01,1.75E-02,4.2181
578,4.15E-01,1.76E-02,4.2287
579,4.16E-01,1.76E-02,4.2392
580,4.19E-01,1.79E-02,4.2496
581,4.23E-01,1.80E-02,4.2601
582,4.25E-01,1.82E-02,4.2708
583,4.26E-01,1.83E-02,4.2818
584,4.23E-01,1.82E-02,4.2931
585,4.19E-01,1.81E-02,4.3045
586,4.15E-01,1.79E-02,4.3161
587,4.05E-01,1.75E-02,4.3279
588,3.92E-01,1.70E-02,4.3399
589,3.79E-01,1.64E-02,4.3521
590,3.79E-01,1.65E-02,4.3644
591,3.85E-01,1.68E-02,4.3768
592,3.93E-01,1.72E-02,4.3894
593,3.94E-01,1.73E-02,4.4021
594,3.94E-01,1.74E-02,4.4149
595,3.95E-01,1.75E-02,4.428
596,3.98E-01,1.77E-02,4.4412
597,4.00E-01,1.78E-02,4.4545
598,4.01E-01,1.79E-02,4.4681
599,4.02E-01,1.80E-02,4.4819
600,4.02E-01,1.81E-02,4.4957
601,4.02E-01,1.82E-02,4.5097
602,4.03E-01,1.83E-02,4.5238
603,4.06E-01,1.85E-02,4.5379
604,4.09E-01,1.86E-02,4.5519
605,4.09E-01,1.87E-02,4.5655
606,4.08E-01,1.87E-02,4.5786
607,4.06E-01,1.87E-02,4.5912
608,4.04E-01,1.86E-02,4.6036
609,4.02E-01,1.85E-02,4.6159
610,4.00E-01,1.85E-02,4.628
611,3.99E-01,1.85E-02,4.64
612,3.98E-01,1.85E-02,4.6519
613,3.96E-01,1.85E-02,4.6634
614,3.93E-01,1.84E-02,4.675
615,3.91E-01,1.83E-02,4.6867
616,3.89E-01,1.83E-02,4.6985
617,3.90E-01,1.84E-02,4.7106
618,3.92E-01,1.85E-02,4.7229
619,3.96E-01,1.88E-02,4.7356
620,3.98E-01,1.89E-02,4.7486
621,3.97E-01,1.89E-02,4.7617
622,3.94E-01,1.88E-02,4.7751
623,3.91E-01,1.87E-02,4.7885
624,3.88E-01,1.86E-02,4.8019
625,3.86E-01,1.86E-02,4.8155
626,3.85E-01,1.86E-02,4.8292
627,3.83E-01,1.86E-02,4.8429
628,3.82E-01,1.85E-02,4.8567
629,3.80E-01,1.85E-02,4.8707
630,3.79E-01,1.85E-02,4.8848
631,3.80E-01,1.86E-02,4.8988
632,3.81E-01,1.87E-02,4.9126
633,3.82E-01,1.89E-02,4.9261
634,3.83E-01,1.90E-02,4.9394
635,3.84E-01,1.90E-02,4.9526
636,3.85E-01,1.91E-02,4.9657
637,3.86E-01,1.92E-02,4.9787
638,3.86E-01,1.93E-02,4.9915
639,3.85E-01,1.93E-02,5.0042
640,3.82E-01,1.91E-02,5.0168
641,3.80E-01,1.91E-02,5.0294
642,3.81E-01,1.92E-02,5.0422
643,3.82E-01,1.93E-02,5.0551
644,3.80E-01,1.93E-02,5.068
645,3.76E-01,1.91E-02,5.0809
646,3.70E-01,1.88E-02,5.094
647,3.65E-01,1.86E-02,5.1072
648,3.61E-01,1.85E-02,5.1207
649,3.61E-01,1.85E-02,5.1347
650,3.63E-01,1.87E-02,5.149
651,3.66E-01,1.89E-02,5.1638
652,3.69E-01,1.91E-02,5.1788
653,3.68E-01,1.91E-02,5.194
654,3.62E-01,1.89E-02,5.2093
655,3.49E-01,1.82E-02,5.225
656,3.38E-01,1.77E-02,5.2408
657,3.40E-01,1.79E-02,5.2567
658,3.55E-01,1.88E-02,5.2727
659,3.68E-01,1.95E-02,5.289
660,3.73E-01,1.98E-02,5.3056
661,3.77E-01,2.01E-02,5.3223
662,3.78E-01,2.02E-02,5.3393
663,3.77E-01,2.02E-02,5.3563
664,3.76E-01,2.02E-02,5.3734
665,3.77E-01,2.03E-02,5.3905
666,3.76E-01,2.03E-02,5.4078
667,3.76E-01,2.04E-02,5.4255
668,3.76E-01,2.04E-02,5.4436
669,3.76E-01,2.05E-02,5.4623
670,3.75E-01,2.05E-02,5.4815
671,3.73E-01,2.05E-02,5.5007
672,3.72E-01,2.05E-02,5.5199
673,3.73E-01,2.06E-02,5.5389
674,3.73E-01,2.07E-02,5.558
675,3.73E-01,2.08E-02,5.5775
676,3.73E-01,2.09E-02,5.5973
677,3.72E-01,2.09E-02,5.6169
678,3.72E-01,2.10E-02,5.6362
679,3.71E-01,2.10E-02,5.6555
680,3.71E-01,2.11E-02,5.6749
681,3.70E-01,2.11E-02,5.6948
682,3.69E-01,2.12E-02,5.7155
683,3.67E-01,2.11E-02,5.737
684,3.64E-01,2.10E-02,5.7592
685,3.55E-01,2.06E-02,5.7821
686,3.36E-01,1.95E-02,5.8056
687,3.17E-01,1.85E-02,5.8301
688,3.10E-01,1.81E-02,5.8561
689,3.15E-01,1.85E-02,5.8833
690,3.23E-01,1.91E-02,5.912
691,3.28E-01,1.94E-02,5.9422
692,3.27E-01,1.95E-02,5.9741
693,3.23E-01,1.94E-02,6.008
694,3.20E-01,1.93E-02,6.0436
695,3.23E-01,1.96E-02,6.081
696,3.31E-01,2.02E-02,6.1204
697,3.37E-01,2.08E-02,6.1622
698,3.37E-01,2.09E-02,6.2067
699,3.31E-01,2.07E-02,6.2541
700,3.25E-01,2.05E-02,6.3042
701,3.22E-01,2.05E-02,6.3565
702,3.24E-01,2.07E-02,6.4093
703,3.28E-01,2.11E-02,6.4612
704,3.32E-01,2.16E-02,6.5117
705,3.35E-01,2.20E-02,6.5617
706,3.37E-01,2.23E-02,6.6123
707,3.38E-01,2.25E-02,6.6639
708,3.39E-01,2.28E-02,6.716
709,3.40E-01,2.31E-02,6.768
710,3.41E-01,2.33E-02,6.8191
711,3.41E-01,2.35E-02,6.8692
712,3.40E-01,2.36E-02,6.9189
713,3.38E-01,2.37E-02,6.9685
714,3.35E-01,2.36E-02,7.0174
715,3.23E-01,2.29E-02,7.065
716,3.00E-01,2.14E-02,7.1115
717,2.72E-01,1.94E-02,7.1579
718,2.45E-01,1.75E-02,7.205
719,2.34E-01,1.68E-02,7.253
720,2.43E-01,1.77E-02,7.3013
721,2.64E-01,1.94E-02,7.3503
722,2.78E-01,2.06E-02,7.3999
723,2.75E-01,2.05E-02,7.4499
724,2.61E-01,1.96E-02,7.5005
725,2.54E-01,1.92E-02,7.5521
726,2.54E-01,1.93E-02,7.605
727,2.56E-01,1.96E-02,7.6592
728,2.57E-01,1.98E-02,7.7145
729,2.58E-01,2.00E-02,7.7711
730,2.61E-01,2.03E-02,7.8291
731,2.68E-01,2.11E-02,7.8884
732,2.81E-01,2.24E-02,7.9483
733,2.97E-01,2.39E-02,8.0082
734,3.06E-01,2.48E-02,8.0672
735,3.10E-01,2.52E-02,8.1243
736,3.10E-01,2.54E-02,8.179
737,3.11E-01,2.56E-02,8.232
738,3.14E-01,2.60E-02,8.2844
739,3.16E-01,2.64E-02,8.337
740,3.18E-01,2.67E-02,8.3893
741,3.22E-01,2.72E-02,8.4406
742,3.24E-01,2.76E-02,8.4913
743,3.27E-01,2.80E-02,8.5419
744,3.30E-01,2.83E-02,8.5913
745,3.31E-01,2.85E-02,8.6371
746,3.31E-01,2.87E-02,8.677
