Wvl,Rad. (Ref.),Rad. (Target),Reflect. %
501,4.24E-01,2.09E-02,4.9242
502,4.23E-01,2.11E-02,4.9738
503,4.25E-01,2.14E-02,5.0279
504,4.30E-01,2.19E-02,5.0869
505,4.35E-01,2.24E-02,5.1495
506,4.37E-01,2.28E-02,5.2166
507,4.36E-01,2.30E-02,5.2908
508,4.35E-01,2.33E-02,5.3691
509,4.36E-01,2.37E-02,5.4525
510,4.38E-01,2.43E-02,5.5441
511,4.38E-01,2.46E-02,5.6421
512,4.34E-01,2.49E-02,5.7467
513,4.29E-01,2.50E-02,5.8583
514,4.24E-01,2.53E-02,5.977
515,4.15E-01,2.53E-02,6.1025
516,4.02E-01,2.50E-02,6.2346
517,3.92E-01,2.49E-02,6.3772
518,3.95E-01,2.57E-02,6.5247
519,4.06E-01,2.70E-02,6.6764
520,4.17E-01,2.84E-02,6.8292
521,4.23E-01,2.94E-02,6.9787
522,4.25E-01,3.03E-02,7.1288
523,4.29E-01,3.12E-02,7.2791
524,4.30E-01,3.20E-02,7.4316
525,4.27E-01,3.25E-02,7.5835
526,4.19E-01,3.24E-02,7.7345
527,4.19E-01,3.31E-02,7.8809
528,4.27E-01,3.43E-02,8.0233
529,4.39E-01,3.59E-02,8.1545
530,4.43E-01,3.68E-02,8.2773
531,4.41E-01,3.71E-02,8.3916
532,4.36E-01,3.71E-02,8.4973
533,4.34E-01,3.74E-02,8.5947
534,4.36E-01,3.79E-02,8.6836
535,4.40E-01,3.86E-02,8.7642
536,4.41E-01,3.90E-02,8.8368
537,4.39E-01,3.91E-02,8.9047
538,4.35E-01,3.90E-02,8.9684
539,4.29E-01,3.87E-02,9.0297
540,4.25E-01,3.85E-02,9.0898
541,4.22E-01,3.85E-02,9.1481
542,4.25E-01,3.90E-02,9.1988
543,4.29E-01,3.95E-02,9.2457
544,4.31E-01,3.99E-02,9.2884
545,4.32E-01,4.01E-02,9.3271
546,4.32E-01,4.03E-02,9.362
547,4.30E-01,4.03E-02,9.3889
548,4.31E-01,4.05E-02,9.4145
549,4.32E-01,4.07E-02,9.4384
550,4.33E-01,4.10E-02,9.4599
551,4.32E-01,4.10E-02,9.4772
552,4.32E-01,4.11E-02,9.4902
553,4.33E-01,4.12E-02,9.4956
554,4.34E-01,4.13E-02,9.4941
555,4.33E-01,4.11E-02,9.4854
556,4.29E-01,4.07E-02,9.4681
557,4.23E-01,4.00E-02,9.4423
558,4.19E-01,3.95E-02,9.4081
559,4.18E-01,3.91E-02,9.3651
560,4.19E-01,3.90E-02,9.3113
561,4.22E-01,3.91E-02,9.2491
562,4.24E-01,3.90E-02,9.1816
563,4.24E-01,3.87E-02,9.1068
564,4.23E-01,3.82E-02,9.0227
565,4.21E-01,3.77E-02,8.9345
566,4.20E-01,3.72E-02,8.8446
567,4.19E-01,3.67E-02,8.7501
568,4.16E-01,3.61E-02,8.655
569,4.13E-01,3.54E-02,8.5597
570,4.11E-01,3.48E-02,8.4637
571,4.13E-01,3.44E-02,8.368
572,4.17E-01,3.43E-02,8.2737
573,4.21E-01,3.43E-02,8.1815
574,4.20E-01,3.38E-02,8.0863
575,4.17E-01,3.32E-02,7.9928
576,4.16E-01,3.28E-02,7.9085
577,4.15E-01,3.24E-02,7.8282
578,4.15E-01,3.21E-02,7.7525
579,4.16E-01,3.19E-02,7.6813
580,4.19E-01,3.19E-02,7.6154
581,4.23E-01,3.19E-02,7.5551
582,4.25E-01,3.18E-02,7.5027
583,4.26E-01,3.17E-02,7.4537
