Wvl,Rad. (Ref.),Rad. (Target),Reflect. %
545,5.37E-01,6.25E-02,11.6153
546,5.36E-01,6.26E-02,11.6663
547,5.34E-01,6.26E-02,11.7174
548,5.34E-01,6.28E-02,11.7688
549,5.36E-01,6.33E-02,11.8203
550,5.37E-01,6.37E-02,11.8723
551,5.36E-01,6.38E-02,11.923
552,5.36E-01,6.41E-02,11.9721
553,5.37E-01,6.45E-02,12.0204
554,5.38E-01,6.49E-02,12.0674
555,5.37E-01,6.50E-02,12.113
556,5.32E-01,6.47E-02,12.1575
557,5.25E-01,6.41E-02,12.2028
558,5.20E-01,6.38E-02,12.25
559,5.19E-01,6.38E-02,12.2991
560,5.21E-01,6.43E-02,12.3493
561,5.25E-01,6.50E-02,12.3998
562,5.27E-01,6.56E-02,12.4503
563,5.27E-01,6.59E-02,12.5004
564,5.25E-01,6.59E-02,12.5499
565,5.23E-01,6.59E-02,12.5987
566,5.22E-01,6.60E-02,12.6463
567,5.20E-01,6.60E-02,12.6933
568,5.17E-01,6.59E-02,12.74
569,5.13E-01,6.57E-02,12.7867
570,5.11E-01,6.56E-02,12.8328
571,5.13E-01,6.61E-02,12.8784
572,5.18E-01,6.70E-02,12.9239
573,5.23E-01,6.79E-02,12.9707
574,5.22E-01,6.80E-02,13.0184
575,5.19E-01,6.78E-02,13.0663
576,5.17E-01,6.78E-02,13.1146
577,5.16E-01,6.79E-02,13.1631
578,5.16E-01,6.81E-02,13.212
579,5.17E-01,6.85E-02,13.2612
580,5.22E-01,6.93E-02,13.3111
581,5.26E-01,7.01E-02,13.3617
582,5.29E-01,7.08E-02,13.4123
583,5.30E-01,7.13E-02,13.4626
584,5.27E-01,7.12E-02,13.5127
585,5.23E-01,7.09E-02,13.5623
586,5.17E-01,7.04E-02,13.6118
587,5.04E-01,6.89E-02,13.6615
588,4.87E-01,6.70E-02,13.7108
589,4.71E-01,6.50E-02,13.7599
590,4.72E-01,6.53E-02,13.8093
591,4.80E-01,6.66E-02,13.859
592,4.90E-01,6.82E-02,13.9088
593,4.90E-01,6.85E-02,13.9582
594,4.90E-01,6.87E-02,14.0069
595,4.92E-01,6.91E-02,14.0552
596,4.96E-01,6.99E-02,14.1029
597,4.98E-01,7.05E-02,14.1497
598,5.00E-01,7.09E-02,14.1958
599,5.01E-01,7.13E-02,14.2413
600,5.01E-01,7.15E-02,14.2862
601,5.02E-01,7.19E-02,14.3312
602,5.04E-01,7.24E-02,14.3761
603,5.09E-01,7.34E-02,14.4213
604,5.12E-01,7.41E-02,14.4666
605,5.13E-01,7.45E-02,14.5126
606,5.11E-01,7.45E-02,14.5597
607,5.09E-01,7.44E-02,14.6077
608,5.06E-01,7.42E-02,14.6557
609,5.03E-01,7.40E-02,14.704
610,5.01E-01,7.40E-02,14.7528
611,5.00E-01,7.40E-02,14.8021
612,4.98E-01,7.39E-02,14.852
613,4.96E-01,7.38E-02,14.9022
614,4.93E-01,7.36E-02,14.9527
615,4.89E-01,7.34E-02,15.0032
616,4.87E-01,7.33E-02,15.0534
617,4.88E-01,7.37E-02,15.1035
618,4.92E-01,7.46E-02,15.1537
619,4.97E-01,7.56E-02,15.2037
620,4.98E-01,7.60E-02,15.2536
621,4.97E-01,7.61E-02,15.3038
622,4.94E-01,7.59E-02,15.3547
623,4.90E-01,7.55E-02,15.4066
624,4.86E-01,7.52E-02,15.4597
625,4.84E-01,7.51E-02,15.5136
626,4.82E-01,7.51E-02,15.568
627,4.81E-01,7.51E-02,15.6228
628,4.79E-01,7.50E-02,15.6777
629,4.76E-01,7.49E-02,15.7327
630,4.75E-01,7.50E-02,15.7876
631,4.76E-01,7.53E-02,15.8435
632,4.77E-01,7.57E-02,15.9003
633,4.79E-01,7.63E-02,15.9578
634,4.80E-01,7.67E-02,16.0155
635,4.81E-01,7.72E-02,16.0734
636,4.83E-01,7.78E-02,16.1319
637,4.85E-01,7.85E-02,16.191
638,4.85E-01,7.89E-02,16.2502
639,4.84E-01,7.90E-02,16.3095
640,4.80E-01,7.86E-02,16.3696
641,4.79E-01,7.87E-02,16.4299
642,4.79E-01,7.90E-02,16.4903
643,4.80E-01,7.94E-02,16.5506
644,4.78E-01,7.93E-02,16.6108
645,4.72E-01,7.87E-02,16.6711
646,4.65E-01,7.78E-02,16.7314
647,4.57E-01,7.69E-02,16.7907
648,4.53E-01,7.64E-02,16.8501
649,4.53E-01,7.66E-02,16.9092
650,4.56E-01,7.73E-02,16.9677
651,4.60E-01,7.84E-02,17.0257
652,4.63E-01,7.91E-02,17.0833
653,4.62E-01,7.92E-02,17.1408
654,4.54E-01,7.80E-02,17.1982
655,4.37E-01,7.55E-02,17.256
656,4.25E-01,7.36E-02,17.3145
657,4.29E-01,7.45E-02,17.3737
658,4.48E-01,7.81E-02,17.4331
659,4.64E-01,8.10E-02,17.4926
660,4.70E-01,8.25E-02,17.5518
661,4.74E-01,8.35E-02,17.6109
662,4.76E-01,8.40E-02,17.6702
663,4.75E-01,8.42E-02,17.7298
664,4.74E-01,8.44E-02,17.7901
665,4.75E-01,8.47E-02,17.8518
666,4.74E-01,8.50E-02,17.9134
667,4.74E-01,8.52E-02,17.9744
668,4.74E-01,8.55E-02,18.0354
669,4.74E-01,8.58E-02,18.0967
670,4.73E-01,8.59E-02,18.1581
671,4.71E-01,8.58E-02,18.2204
672,4.70E-01,8.60E-02,18.2844
673,4.70E-01,8.63E-02,18.3496
674,4.71E-01,8.67E-02,18.416
675,4.70E-01,8.69E-02,18.483
676,4.70E-01,8.72E-02,18.5502
677,4.70E-01,8.75E-02,18.6179
678,4.69E-01,8.76E-02,18.6874
679,4.68E-01,8.78E-02,18.7586
680,4.67E-01,8.79E-02,18.8305
681,4.66E-01,8.81E-02,18.9028
682,4.65E-01,8.81E-02,18.9761
683,4.62E-01,8.79E-02,19.0496
684,4.58E-01,8.76E-02,19.1231
685,4.47E-01,8.58E-02,19.1977
686,4.23E-01,8.15E-02,19.2732
687,3.99E-01,7.73E-02,19.3491
688,3.92E-01,7.63E-02,19.4251
689,3.99E-01,7.79E-02,19.5015
690,4.09E-01,8.01E-02,19.5785
691,4.14E-01,8.15E-02,19.6556
692,4.13E-01,8.15E-02,19.7322
693,4.07E-01,8.07E-02,19.8086
694,4.02E-01,8.01E-02,19.8842
695,4.08E-01,8.15E-02,19.9588
696,4.18E-01,8.36E-02,20.0325
697,4.26E-01,8.55E-02,20.1051
698,4.24E-01,8.55E-02,20.176
699,4.17E-01,8.43E-02,20.2444
700,4.09E-01,8.31E-02,20.3104
701,4.06E-01,8.28E-02,20.3755
702,4.08E-01,8.36E-02,20.4418
703,4.14E-01,8.49E-02,20.5111
704,4.20E-01,8.64E-02,20.5837
705,4.23E-01,8.74E-02,20.6584
706,4.25E-01,8.81E-02,20.7328
707,4.27E-01,8.88E-02,20.8058
708,4.29E-01,8.94E-02,20.8799
709,4.30E-01,9.00E-02,20.9546
710,4.31E-01,9.04E-02,21.0302
711,4.31E-01,9.07E-02,21.1073
712,4.30E-01,9.08E-02,21.1869
713,4.27E-01,9.05E-02,21.2671
714,4.23E-01,8.99E-02,21.3477
715,4.06E-01,8.67E-02,21.4291
716,3.75E-01,8.06E-02,21.5118
717,3.37E-01,7.29E-02,21.5943
718,3.03E-01,6.59E-02,21.6762
719,2.92E-01,6.37E-02,21.7578
720,3.06E-01,6.69E-02,21.8382
721,3.33E-01,7.30E-02,21.9175
722,3.49E-01,7.66E-02,21.9954
723,3.44E-01,7.57E-02,22.072
724,3.26E-01,7.21E-02,22.147
725,3.18E-01,7.07E-02,22.22
726,3.19E-01,7.10E-02,22.2905
727,3.21E-01,7.18E-02,22.3587
728,3.23E-01,7.24E-02,22.4244
729,3.24E-01,7.29E-02,22.4876
730,3.28E-01,7.39E-02,22.5488
731,3.38E-01,7.65E-02,22.608
732,3.56E-01,8.06E-02,22.6655
733,3.77E-01,8.54E-02,22.7217
734,3.88E-01,8.81E-02,22.779
735,3.91E-01,8.92E-02,22.8384
736,3.92E-01,8.95E-02,22.9003
737,3.93E-01,9.01E-02,22.9634
738,3.97E-01,9.12E-02,23.0256
739,4.00E-01,9.21E-02,23.0863
740,4.03E-01,9.30E-02,23.1461
741,4.07E-01,9.43E-02,23.2056
742,4.11E-01,9.55E-02,23.2651
743,4.15E-01,9.67E-02,23.3236
744,4.19E-01,9.78E-02,23.3857
745,4.20E-01,9.84E-02,23.4561
746,4.21E-01,9.90E-02,23.528
747,4.22E-01,9.94E-02,23.6028
748,4.21E-01,9.96E-02,23.6814
749,4.19E-01,9.94E-02,23.7623
750,4.17E-01,9.93E-02,23.843
751,4.16E-01,9.94E-02,23.9226
752,4.17E-01,9.98E-02,24.0018
753,4.18E-01,1.00E-01,24.081
754,4.17E-01,1.00E-01,24.1599
755,4.16E-01,1.00E-01,24.2403
756,4.16E-01,1.01E-01,24.3206
757,4.08E-01,9.90E-02,24.4018
758,3.78E-01,9.23E-02,24.4837
759,2.99E-01,7.33E-02,24.567
760,2.23E-01,5.50E-02,24.6451
761,1.83E-01,4.54E-02,24.7201
762,1.91E-01,4.72E-02,24.7938
763,2.18E-01,5.42E-02,24.8586
764,2.39E-01,5.94E-02,24.9226
765,2.69E-01,6.70E-02,24.9873
766,3.11E-01,7.77E-02,25.0526
767,3.50E-01,8.75E-02,25.1185
768,3.74E-01,9.39E-02,25.1849
769,3.88E-01,9.76E-02,25.2529
770,3.95E-01,9.96E-02,25.3195
771,3.98E-01,1.01E-01,25.3854
772,3.99E-01,1.01E-01,25.4505
773,3.99E-01,1.02E-01,25.515
774,3.99E-01,1.02E-01,25.579
775,3.99E-01,1.02E-01,25.6433
776,3.99E-01,1.02E-01,25.7101
777,3.99E-01,1.03E-01,25.7815
778,3.99E-01,1.03E-01,25.8587
779,3.97E-01,1.03E-01,25.938
780,3.97E-01,1.03E-01,26.0139
781,3.97E-01,1.03E-01,26.0924
782,3.96E-01,1.03E-01,26.1712
783,3.94E-01,1.03E-01,26.2491
784,3.93E-01,1.03E-01,26.3258
785,3.91E-01,1.03E-01,26.4026
786,3.88E-01,1.02E-01,26.4796
787,3.82E-01,1.01E-01,26.5568
788,3.75E-01,9.97E-02,26.6344
789,3.70E-01,9.85E-02,26.712
790,3.66E-01,9.78E-02,26.7889
791,3.65E-01,9.77E-02,26.8647
792,3.64E-01,9.79E-02,26.9396
793,3.65E-01,9.83E-02,27.0136
794,3.65E-01,9.85E-02,27.0867
795,3.64E-01,9.83E-02,27.1581
796,3.62E-01,9.82E-02,27.2282
797,3.62E-01,9.86E-02,27.2981
798,3.64E-01,9.92E-02,27.3687
799,3.63E-01,9.93E-02,27.4405
800,3.58E-01,9.83E-02,27.5157
801,3.55E-01,9.76E-02,27.594
802,3.53E-01,9.75E-02,27.6743
803,3.53E-01,9.76E-02,27.7472
804,3.54E-01,9.81E-02,27.8219
805,3.58E-01,9.94E-02,27.8985
806,3.61E-01,1.00E-01,27.9793
807,3.60E-01,1.01E-01,28.0673
808,3.56E-01,9.96E-02,28.1524
809,3.49E-01,9.79E-02,28.2364
810,3.41E-01,9.61E-02,28.3254
811,3.31E-01,9.36E-02,28.4053
812,3.14E-01,8.92E-02,28.4923
813,2.94E-01,8.39E-02,28.5773
814,2.74E-01,7.83E-02,28.6705
815,2.56E-01,7.34E-02,28.754
816,2.47E-01,7.11E-02,28.8324
817,2.46E-01,7.08E-02,28.9065
818,2.51E-01,7.25E-02,28.9732
819,2.65E-01,7.64E-02,29.04
820,2.79E-01,8.06E-02,29.1073
821,2.79E-01,8.10E-02,29.1746
822,2.65E-01,7.71E-02,29.2384
823,2.57E-01,7.51E-02,29.3013
824,2.69E-01,7.85E-02,29.3633
825,2.91E-01,8.50E-02,29.4236
826,2.99E-01,8.77E-02,29.4818
827,2.88E-01,8.48E-02,29.5385
828,2.81E-01,8.30E-02,29.5936
829,2.81E-01,8.29E-02,29.6482
830,2.84E-01,8.40E-02,29.7031
831,2.88E-01,8.53E-02,29.7591
832,2.90E-01,8.61E-02,29.8169
833,2.94E-01,8.73E-02,29.8766
834,3.01E-01,8.95E-02,29.9379
835,3.09E-01,9.23E-02,29.9976
836,3.16E-01,9.45E-02,30.0549
837,3.20E-01,9.59E-02,30.1103
838,3.25E-01,9.74E-02,30.166
839,3.28E-01,9.87E-02,30.2254
840,3.31E-01,9.97E-02,30.2856
841,3.33E-01,1.00E-01,30.3463
842,3.33E-01,1.01E-01,30.4048
843,3.34E-01,1.01E-01,30.4603
844,3.36E-01,1.02E-01,30.5182
845,3.37E-01,1.03E-01,30.5776
846,3.39E-01,1.03E-01,30.6378
847,3.39E-01,1.03E-01,30.6989
848,3.34E-01,1.02E-01,30.7589
849,3.28E-01,1.00E-01,30.8196
850,3.24E-01,9.95E-02,30.8832
851,3.23E-01,9.94E-02,30.9469
852,3.21E-01,9.92E-02,31.0103
853,3.12E-01,9.63E-02,31.0736
854,3.04E-01,9.42E-02,31.1349
855,3.08E-01,9.54E-02,31.1951
856,3.21E-01,9.95E-02,31.256
857,3.32E-01,1.03E-01,31.3171
858,3.33E-01,1.04E-01,31.3795
859,3.32E-01,1.04E-01,31.4421
860,3.32E-01,1.04E-01,31.5034
861,3.32E-01,1.04E-01,31.5648
862,3.32E-01,1.05E-01,31.6254
863,3.32E-01,1.05E-01,31.6865
864,3.27E-01,1.03E-01,31.7471
865,3.15E-01,9.97E-02,31.8086
866,3.07E-01,9.74E-02,31.8706
867,3.07E-01,9.76E-02,31.9315
868,3.15E-01,1.00E-01,31.9925
869,3.24E-01,1.03E-01,32.0526
870,3.25E-01,1.04E-01,32.1133
871,3.25E-01,1.04E-01,32.1754
872,3.24E-01,1.04E-01,32.2374
873,3.23E-01,1.04E-01,32.2978
874,3.21E-01,1.03E-01,32.3544
875,3.21E-01,1.03E-01,32.4118
876,3.21E-01,1.03E-01,32.4698
877,3.21E-01,1.04E-01,32.5267
878,3.20E-01,1.04E-01,32.5816
879,3.18E-01,1.03E-01,32.6371
880,3.16E-01,1.03E-01,32.693
881,3.15E-01,1.02E-01,32.7547
882,3.16E-01,1.03E-01,32.8178
883,3.17E-01,1.03E-01,32.8843
884,3.16E-01,1.03E-01,32.9544
885,3.14E-01,1.03E-01,33.0182
886,3.11E-01,1.02E-01,33.0801
887,3.09E-01,1.02E-01,33.1453
888,3.10E-01,1.02E-01,33.2138
889,3.10E-01,1.02E-01,33.2905
890,3.08E-01,1.02E-01,33.3715
891,3.02E-01,1.00E-01,33.4555
892,2.92E-01,9.71E-02,33.5294
893,2.78E-01,9.28E-02,33.6019
894,2.62E-01,8.75E-02,33.6787
895,2.43E-01,8.15E-02,33.7631
896,2.23E-01,7.50E-02,33.8421
897,2.10E-01,7.08E-02,33.9144
898,1.97E-01,6.67E-02,33.9861
899,1.92E-01,6.48E-02,34.0544
900,1.90E-01,6.43E-02,34.1166
901,1.93E-01,6.56E-02,34.1779
902,2.06E-01,7.01E-02,34.2455
903,2.24E-01,7.60E-02,34.3069
904,2.38E-01,8.07E-02,34.3681
905,2.40E-01,8.17E-02,34.4281
906,2.23E-01,7.62E-02,34.4893
907,2.03E-01,6.99E-02,34.5462
908,1.90E-01,6.53E-02,34.6018
909,1.86E-01,6.39E-02,34.654
910,1.88E-01,6.47E-02,34.7016
911,1.91E-01,6.58E-02,34.7524
912,1.89E-01,6.53E-02,34.8084
913,1.83E-01,6.35E-02,34.8712
914,1.79E-01,6.23E-02,34.9322
915,1.75E-01,6.08E-02,34.9895
916,1.82E-01,6.33E-02,35.0226
917,1.82E-01,6.32E-02,35.0692
918,1.95E-01,6.79E-02,35.1134
919,2.07E-01,7.21E-02,35.1497
920,2.19E-01,7.65E-02,35.187
921,2.23E-01,7.81E-02,35.2325
922,2.19E-01,7.66E-02,35.2931
923,2.13E-01,7.45E-02,35.3607
924,2.08E-01,7.30E-02,35.4063
925,2.03E-01,7.15E-02,35.4795
926,1.97E-01,6.93E-02,35.5812
927,1.82E-01,6.47E-02,35.7362
928,1.57E-01,5.61E-02,35.9395
929,1.27E-01,4.54E-02,36.0739
930,1.02E-01,3.66E-02,36.144
931,8.15E-02,2.92E-02,36.0688
932,6.24E-02,2.23E-02,36.0536
933,4.83E-02,1.73E-02,36.0013
934,4.34E-02,1.54E-02,35.7607
935,4.29E-02,1.52E-02,35.6686
936,4.73E-02,1.69E-02,36.0368
937,5.17E-02,1.85E-02,36.1214
938,6.44E-02,2.30E-02,36.1081
939,7.79E-02,2.80E-02,36.1763
940,8.70E-02,3.13E-02,36.3889
941,8.46E-02,3.07E-02,36.5776
942,7.62E-02,2.78E-02,36.7102
943,6.96E-02,2.53E-02,36.8334
944,6.58E-02,2.41E-02,36.8886
945,6.44E-02,2.36E-02,36.9002
946,6.62E-02,2.42E-02,36.9402
947,6.97E-02,2.55E-02,36.9347
948,7.25E-02,2.66E-02,37.0121
949,7.52E-02,2.76E-02,37.0948
950,7.64E-02,2.79E-02,37.1368
951,7.75E-02,2.86E-02,37.1756
952,7.58E-02,2.81E-02,37.2439
953,7.93E-02,2.94E-02,37.306
954,8.04E-02,2.94E-02,37.363
955,8.53E-02,3.15E-02,37.4178
956,8.65E-02,3.20E-02,37.4702
957,9.21E-02,3.43E-02,37.5119
958,9.57E-02,3.56E-02,37.5624
959,9.72E-02,3.62E-02,37.6176
960,9.97E-02,3.73E-02,37.6621
961,1.07E-01,3.98E-02,37.7005
962,1.15E-01,4.32E-02,37.7213
963,1.22E-01,4.56E-02,37.7687
964,1.27E-01,4.75E-02,37.8139
965,1.36E-01,5.10E-02,37.8325
966,1.43E-01,5.37E-02,37.8415
967,1.61E-01,6.03E-02,37.8615
968,1.80E-01,6.74E-02,37.8676
969,1.91E-01,7.15E-02,37.8945
970,1.94E-01,7.27E-02,37.9123
971,2.05E-01,7.69E-02,37.9342
972,2.15E-01,8.07E-02,37.9677
973,2.24E-01,8.42E-02,38.0068
974,2.34E-01,8.80E-02,38.0589
975,2.44E-01,9.18E-02,38.1012
976,2.52E-01,9.53E-02,38.1652
977,2.59E-01,9.82E-02,38.2469
978,2.65E-01,1.01E-01,38.346
979,2.67E-01,1.02E-01,38.4428
980,2.69E-01,1.03E-01,38.5339
981,2.69E-01,1.03E-01,38.6287
982,2.67E-01,1.03E-01,38.7292
983,2.62E-01,1.01E-01,38.8224
984,2.55E-01,9.92E-02,38.8919
985,2.48E-01,9.69E-02,38.9508
986,2.48E-01,9.67E-02,38.9979
987,2.47E-01,9.65E-02,39.0324
988,2.46E-01,9.62E-02,39.0623
989,2.46E-01,9.60E-02,39.0853
990,2.45E-01,9.59E-02,39.1025
991,2.45E-01,9.57E-02,39.1126
992,2.44E-01,9.56E-02,39.1198
993,2.44E-01,9.55E-02,39.1298
994,2.44E-01,9.53E-02,39.1435
995,2.43E-01,9.53E-02,39.162
996,2.43E-01,9.52E-02,39.1838
997,2.43E-01,9.51E-02,39.1886
998,2.42E-01,9.49E-02,39.1931
999,2.42E-01,9.46E-02,39.2109
1000,2.41E-01,9.43E-02,39.232
1001,2.40E-01,9.40E-02,39.2564
1002,2.39E-01,9.39E-02,39.2816
1003,2.39E-01,9.37E-02,39.3087
1004,2.38E-01,9.36E-02,39.3367
1005,2.38E-01,9.36E-02,39.3654
1006,2.37E-01,9.36E-02,39.396
1007,2.37E-01,9.37E-02,39.4284
1008,2.38E-01,9.39E-02,39.4625
1009,2.38E-01,9.40E-02,39.4983
1010,2.38E-01,9.41E-02,39.5359
1011,2.38E-01,9.41E-02,39.575
1012,2.38E-01,9.42E-02,39.6152
1013,2.38E-01,9.42E-02,39.6556
1014,2.38E-01,9.42E-02,39.6958
