Wvl,Rad. (Ref.),Rad. (Target),Reflect. %
350,1.06E-01,2.70E-03,2.5037
351,1.10E-01,2.73E-03,2.5059
352,1.14E-01,2.77E-03,2.5091
353,1.16E-01,2.82E-03,2.5133
354,1.18E-01,2.87E-03,2.5185
355,1.18E-01,2.92E-03,2.5246
356,1.19E-01,2.97E-03,2.5316
357,1.19E-01,3.02E-03,2.5398
358,1.20E-01,3.09E-03,2.5496
359,1.22E-01,3.18E-03,2.5609
360,1.26E-01,3.30E-03,2.5739
361,1.33E-01,3.45E-03,2.5885
362,1.41E-01,3.65E-03,2.6044
363,1.48E-01,3.87E-03,2.6217
364,1.56E-01,4.10E-03,2.6404
365,1.63E-01,4.33E-03,2.6604
366,1.70E-01,4.54E-03,2.6821
367,1.75E-01,4.71E-03,2.7053
368,1.79E-01,4.83E-03,2.7302
369,1.79E-01,4.87E-03,2.7567
370,1.75E-01,4.84E-03,2.7847
371,1.70E-01,4.77E-03,2.8143
372,1.66E-01,4.72E-03,2.8453
373,1.64E-01,4.74E-03,2.8775
374,1.66E-01,4.86E-03,2.911
375,1.71E-01,5.10E-03,2.9457
376,1.79E-01,5.38E-03,2.9818
377,1.89E-01,5.72E-03,3.0191
378,1.95E-01,5.95E-03,3.0577
379,1.93E-01,5.96E-03,3.0975
380,1.84E-01,5.75E-03,3.1385
381,1.71E-01,5.43E-03,3.1804
382,1.61E-01,5.19E-03,3.2227
383,1.56E-01,5.12E-03,3.2656
384,1.57E-01,5.20E-03,3.3091
385,1.62E-01,5.44E-03,3.3535
386,1.70E-01,5.80E-03,3.3986
387,1.80E-01,6.22E-03,3.4446
388,1.91E-01,6.65E-03,3.4913
389,1.98E-01,6.99E-03,3.5385
390,2.00E-01,7.13E-03,3.5862
391,1.97E-01,7.10E-03,3.6342
392,1.91E-01,6.99E-03,3.6825
393,1.84E-01,6.83E-03,3.7309
394,1.79E-01,6.76E-03,3.7788
395,1.81E-01,6.93E-03,3.8263
396,1.92E-01,7.45E-03,3.8731
397,2.11E-01,8.26E-03,3.9195
398,2.30E-01,9.15E-03,3.9655
399,2.51E-01,1.01E-02,4.0112
400,2.71E-01,1.11E-02,4.0567
401,2.88E-01,1.19E-02,4.1017
402,2.96E-01,1.23E-02,4.1461
403,3.02E-01,1.27E-02,4.1894
404,3.05E-01,1.29E-02,4.2312
405,3.06E-01,1.31E-02,4.2716
406,3.07E-01,1.32E-02,4.3104
407,3.09E-01,1.34E-02,4.3476
408,3.12E-01,1.37E-02,4.3832
409,3.15E-01,1.39E-02,4.4173
410,3.20E-01,1.42E-02,4.4501
411,3.25E-01,1.46E-02,4.4817
412,3.31E-01,1.49E-02,4.5123
413,3.36E-01,1.52E-02,4.5418
414,3.38E-01,1.55E-02,4.5702
415,3.39E-01,1.56E-02,4.5971
416,3.38E-01,1.56E-02,4.6221
417,3.36E-01,1.56E-02,4.6455
418,3.36E-01,1.57E-02,4.6674
419,3.37E-01,1.58E-02,4.6879
420,3.39E-01,1.59E-02,4.7069
421,3.40E-01,1.60E-02,4.7241
422,3.39E-01,1.61E-02,4.7396
423,3.38E-01,1.61E-02,4.7537
424,3.36E-01,1.60E-02,4.7663
425,3.36E-01,1.61E-02,4.7776
426,3.34E-01,1.60E-02,4.7875
427,3.28E-01,1.58E-02,4.7962
428,3.16E-01,1.53E-02,4.804
429,3.02E-01,1.46E-02,4.8111
430,2.97E-01,1.43E-02,4.8178
431,3.07E-01,1.48E-02,4.8241
432,3.27E-01,1.57E-02,4.8298
433,3.42E-01,1.65E-02,4.8348
434,3.52E-01,1.71E-02,4.8393
435,3.62E-01,1.75E-02,4.8441
436,3.67E-01,1.77E-02,4.8497
437,3.66E-01,1.77E-02,4.856
438,3.61E-01,1.77E-02,4.863
439,3.62E-01,1.78E-02,4.8708
440,3.71E-01,1.82E-02,4.8795
441,3.84E-01,1.87E-02,4.889
442,3.95E-01,1.92E-02,4.8995
443,4.01E-01,1.95E-02,4.9109
444,4.01E-01,1.97E-02,4.9232
445,4.01E-01,1.98E-02,4.9364
446,4.04E-01,2.00E-02,4.9504
447,4.12E-01,2.04E-02,4.965
448,4.22E-01,2.09E-02,4.9796
449,4.32E-01,2.15E-02,4.9935
450,4.36E-01,2.18E-02,5.0071
451,4.34E-01,2.18E-02,5.0204
452,4.27E-01,2.16E-02,5.0331
453,4.20E-01,2.13E-02,5.0452
454,4.23E-01,2.15E-02,5.0569
455,4.29E-01,2.18E-02,5.0683
456,4.35E-01,2.20E-02,5.0787
457,4.37E-01,2.22E-02,5.0875
458,4.36E-01,2.23E-02,5.0936
459,4.35E-01,2.23E-02,5.0977
460,4.39E-01,2.24E-02,5.1007
461,4.43E-01,2.27E-02,5.1039
462,4.47E-01,2.28E-02,5.1073
463,4.44E-01,2.27E-02,5.1104
464,4.40E-01,2.25E-02,5.1128
465,4.35E-01,2.23E-02,5.1143
466,4.33E-01,2.22E-02,5.1152
467,4.33E-01,2.21E-02,5.1157
468,4.34E-01,2.21E-02,5.1164
469,4.33E-01,2.21E-02,5.1181
470,4.33E-01,2.22E-02,5.1208
471,4.37E-01,2.23E-02,5.1239
472,4.43E-01,2.25E-02,5.1267
473,4.47E-01,2.28E-02,5.1294
474,4.48E-01,2.29E-02,5.1326
475,4.46E-01,2.29E-02,5.1361
476,4.43E-01,2.29E-02,5.1404
477,4.42E-01,2.29E-02,5.1452
478,4.46E-01,2.31E-02,5.1504
479,4.51E-01,2.33E-02,5.1558
480,4.55E-01,2.35E-02,5.1618
481,4.57E-01,2.36E-02,5.1686
482,4.55E-01,2.36E-02,5.1761
483,4.50E-01,2.34E-02,5.1845
484,4.34E-01,2.26E-02,5.1936
485,4.17E-01,2.18E-02,5.2038
486,4.05E-01,2.11E-02,5.215
487,4.09E-01,2.14E-02,5.2274
488,4.21E-01,2.20E-02,5.2414
489,4.34E-01,2.28E-02,5.2567
490,4.38E-01,2.31E-02,5.2734
491,4.36E-01,2.31E-02,5.2923
492,4.34E-01,2.31E-02,5.3138
493,4.37E-01,2.34E-02,5.3396
494,4.42E-01,2.38E-02,5.3703
495,4.46E-01,2.41E-02,5.4059
496,4.45E-01,2.43E-02,5.4472
497,4.43E-01,2.43E-02,5.4927
498,4.39E-01,2.43E-02,5.543
499,4.33E-01,2.43E-02,5.5999
500,4.28E-01,2.43E-02,5.6626
501,4.24E-01,2.43E-02,5.7313
502,4.23E-01,2.46E-02,5.8071
503,4.25E-01,2.51E-02,5.8912
504,4.30E-01,2.57E-02,5.9841
505,4.35E-01,2.65E-02,6.0855
506,4.37E-01,2.71E-02,6.1966
507,4.36E-01,2.75E-02,6.3184
508,4.35E-01,2.80E-02,6.4503
509,4.36E-01,2.87E-02,6.5931
