Wvl,Rad. (Ref.),Rad. (Target),Reflect. %
537,5.40E-01,5.25E-02,9.7286
538,5.36E-01,5.23E-02,9.7901
539,5.30E-01,5.21E-02,9.8485
540,5.25E-01,5.20E-02,9.9042
541,5.24E-01,5.22E-02,9.9577
542,5.28E-01,5.29E-02,10.0092
543,5.33E-01,5.36E-02,10.0588
544,5.36E-01,5.41E-02,10.1061
545,5.37E-01,5.44E-02,10.1507
546,5.36E-01,5.45E-02,10.1925
547,5.34E-01,5.46E-02,10.2315
548,5.34E-01,5.48E-02,10.2682
549,5.36E-01,5.51E-02,10.3027
550,5.37E-01,5.55E-02,10.3343
551,5.36E-01,5.56E-02,10.3621
552,5.36E-01,5.57E-02,10.3858
553,5.37E-01,5.59E-02,10.4069
554,5.38E-01,5.62E-02,10.4235
555,5.37E-01,5.61E-02,10.4348
556,5.32E-01,5.57E-02,10.4417
557,5.25E-01,5.50E-02,10.4439
558,5.20E-01,5.44E-02,10.4409
559,5.19E-01,5.42E-02,10.4327
560,5.21E-01,5.43E-02,10.4146
561,5.25E-01,5.46E-02,10.3917
562,5.27E-01,5.48E-02,10.3683
563,5.27E-01,5.46E-02,10.3406
564,5.25E-01,5.42E-02,10.3086
565,5.23E-01,5.38E-02,10.2728
566,5.22E-01,5.34E-02,10.2337
567,5.20E-01,5.30E-02,10.1917
568,5.17E-01,5.25E-02,10.1475
569,5.13E-01,5.19E-02,10.1017
570,5.11E-01,5.13E-02,10.0548
571,5.13E-01,5.13E-02,10.0076
572,5.18E-01,5.15E-02,9.9608
573,5.23E-01,5.18E-02,9.9156
574,5.22E-01,5.14E-02,9.8719
575,5.19E-01,5.09E-02,9.8294
576,5.17E-01,5.05E-02,9.7885
577,5.16E-01,5.02E-02,9.7492
578,5.16E-01,5.00E-02,9.7119
579,5.17E-01,5.00E-02,9.6773
580,5.22E-01,5.02E-02,9.6453
581,5.26E-01,5.05E-02,9.6161
582,5.29E-01,5.06E-02,9.5899
583,5.30E-01,5.07E-02,9.5665
584,5.27E-01,5.03E-02,9.5454
585,5.23E-01,4.98E-02,9.5267
586,5.17E-01,4.92E-02,9.5103
587,5.04E-01,4.79E-02,9.496
588,4.87E-01,4.63E-02,9.4835
589,4.71E-01,4.47E-02,9.4727
590,4.72E-01,4.47E-02,9.4633
591,4.80E-01,4.54E-02,9.4554
592,4.90E-01,4.62E-02,9.4485
593,4.90E-01,4.63E-02,9.4425
594,4.90E-01,4.62E-02,9.437
595,4.92E-01,4.64E-02,9.4316
596,4.96E-01,4.67E-02,9.4261
597,4.98E-01,4.69E-02,9.4203
598,5.00E-01,4.71E-02,9.414
599,5.01E-01,4.71E-02,9.4068
600,5.01E-01,4.71E-02,9.3991
601,5.02E-01,4.72E-02,9.3907
602,5.04E-01,4.73E-02,9.3812
603,5.09E-01,4.77E-02,9.3705
604,5.12E-01,4.80E-02,9.3589
605,5.13E-01,4.81E-02,9.3465
606,5.11E-01,4.78E-02,9.3334
607,5.09E-01,4.75E-02,9.3193
608,5.06E-01,4.72E-02,9.3037
609,5.03E-01,4.68E-02,9.2868
610,5.01E-01,4.65E-02,9.2698
611,5.00E-01,4.63E-02,9.2523
612,4.98E-01,4.60E-02,9.2347
613,4.96E-01,4.57E-02,9.2173
614,4.93E-01,4.53E-02,9.2003
615,4.89E-01,4.49E-02,9.1839
616,4.87E-01,4.46E-02,9.1687
617,4.88E-01,4.46E-02,9.1546
618,4.92E-01,4.49E-02,9.1421
619,4.97E-01,4.53E-02,9.1314
620,4.98E-01,4.53E-02,9.1225
621,4.97E-01,4.52E-02,9.1158
622,4.94E-01,4.49E-02,9.1112
623,4.90E-01,4.45E-02,9.1086
624,4.86E-01,4.42E-02,9.1077
625,4.84E-01,4.40E-02,9.108
626,4.82E-01,4.38E-02,9.1091
627,4.81E-01,4.37E-02,9.1105
628,4.79E-01,4.35E-02,9.1116
629,4.76E-01,4.34E-02,9.1119
630,4.75E-01,4.33E-02,9.111
631,4.76E-01,4.34E-02,9.1086
632,4.77E-01,4.35E-02,9.1044
633,4.79E-01,4.37E-02,9.0977
634,4.80E-01,4.38E-02,9.0884
635,4.81E-01,4.38E-02,9.0758
636,4.83E-01,4.39E-02,9.0601
637,4.85E-01,4.40E-02,9.0415
638,4.85E-01,4.40E-02,9.0204
639,4.84E-01,4.37E-02,8.9974
640,4.80E-01,4.32E-02,8.9732
641,4.79E-01,4.29E-02,8.9478
642,4.79E-01,4.27E-02,8.9213
643,4.80E-01,4.26E-02,8.8937
644,4.78E-01,4.22E-02,8.8656
645,4.72E-01,4.16E-02,8.837
646,4.65E-01,4.08E-02,8.8083
647,4.57E-01,4.00E-02,8.7797
648,4.53E-01,3.94E-02,8.7516
649,4.53E-01,3.93E-02,8.724
650,4.56E-01,3.94E-02,8.6971
651,4.60E-01,3.98E-02,8.6708
652,4.63E-01,4.00E-02,8.6453
653,4.62E-01,3.98E-02,8.6209
654,4.54E-01,3.91E-02,8.5974
655,4.37E-01,3.76E-02,8.5748
656,4.25E-01,3.65E-02,8.553
657,4.29E-01,3.67E-02,8.532
658,4.48E-01,3.83E-02,8.5118
659,4.64E-01,3.95E-02,8.4922
660,4.70E-01,4.00E-02,8.473
661,4.74E-01,4.02E-02,8.4539
662,4.76E-01,4.02E-02,8.4352
663,4.75E-01,4.00E-02,8.4169
664,4.74E-01,3.98E-02,8.399
665,4.75E-01,3.97E-02,8.3815
666,4.74E-01,3.96E-02,8.3643
667,4.74E-01,3.95E-02,8.3471
668,4.74E-01,3.95E-02,8.3306
669,4.74E-01,3.94E-02,8.3153
670,4.73E-01,3.93E-02,8.3006
671,4.71E-01,3.91E-02,8.289
672,4.70E-01,3.90E-02,8.2822
673,4.70E-01,3.91E-02,8.2825
674,4.71E-01,3.91E-02,8.2873
675,4.70E-01,3.91E-02,8.2965
676,4.70E-01,3.92E-02,8.311
677,4.70E-01,3.92E-02,8.33
678,4.69E-01,3.93E-02,8.3541
679,4.68E-01,3.93E-02,8.3828
680,4.67E-01,3.94E-02,8.4179
681,4.66E-01,3.94E-02,8.4587
682,4.65E-01,3.95E-02,8.5093
683,4.62E-01,3.96E-02,8.5698
684,4.58E-01,3.96E-02,8.6457
685,4.47E-01,3.90E-02,8.7397
686,4.23E-01,3.74E-02,8.8504
687,3.99E-01,3.59E-02,8.9759
688,3.92E-01,3.58E-02,9.1132
689,3.99E-01,3.69E-02,9.2551
690,4.09E-01,3.85E-02,9.4093
691,4.14E-01,3.98E-02,9.5977
692,4.13E-01,4.05E-02,9.8044
693,4.07E-01,4.09E-02,10.04
694,4.02E-01,4.15E-02,10.2979
695,4.08E-01,4.31E-02,10.5656
696,4.18E-01,4.52E-02,10.8337
697,4.26E-01,4.73E-02,11.1342
698,4.24E-01,4.86E-02,11.4601
699,4.17E-01,4.92E-02,11.8131
700,4.09E-01,4.98E-02,12.1761
701,4.06E-01,5.10E-02,12.5481
702,4.08E-01,5.27E-02,12.9218
703,4.14E-01,5.50E-02,13.2933
704,4.20E-01,5.74E-02,13.6679
705,4.23E-01,5.94E-02,14.0388
706,4.25E-01,6.13E-02,14.4156
707,4.27E-01,6.32E-02,14.7896
708,4.29E-01,6.50E-02,15.1697
709,4.30E-01,6.70E-02,15.5641
710,4.31E-01,6.87E-02,15.9617
711,4.31E-01,7.04E-02,16.3693
712,4.30E-01,7.20E-02,16.7807
713,4.27E-01,7.33E-02,17.1975
714,4.23E-01,7.43E-02,17.6225
715,4.06E-01,7.30E-02,18.0549
716,3.75E-01,6.92E-02,18.4941
717,3.37E-01,6.37E-02,18.9435
718,3.03E-01,5.88E-02,19.3985
719,2.92E-01,5.80E-02,19.856
720,3.06E-01,6.22E-02,20.3147
721,3.33E-01,6.91E-02,20.7702
722,3.49E-01,7.38E-02,21.226
723,3.44E-01,7.43E-02,21.684
724,3.26E-01,7.20E-02,22.139
725,3.18E-01,7.18E-02,22.5913
726,3.19E-01,7.33E-02,23.0319
727,3.21E-01,7.53E-02,23.4647
728,3.23E-01,7.71E-02,23.8931
729,3.24E-01,7.87E-02,24.3222
730,3.28E-01,8.09E-02,24.7337
731,3.38E-01,8.49E-02,25.1271
732,3.56E-01,9.07E-02,25.5121
733,3.77E-01,9.73E-02,25.883
734,3.88E-01,1.02E-01,26.2434
735,3.91E-01,1.04E-01,26.5922
736,3.92E-01,1.05E-01,26.9327
737,3.93E-01,1.07E-01,27.2592
738,3.97E-01,1.09E-01,27.571
739,4.00E-01,1.11E-01,27.8699
740,4.03E-01,1.13E-01,28.1548
741,4.07E-01,1.16E-01,28.4236
742,4.11E-01,1.18E-01,28.6789
743,4.15E-01,1.20E-01,28.9212
744,4.19E-01,1.22E-01,29.149
745,4.20E-01,1.23E-01,29.3616
746,4.21E-01,1.24E-01,29.5695
747,4.22E-01,1.25E-01,29.7665
748,4.21E-01,1.26E-01,29.9556
749,4.19E-01,1.26E-01,30.1297
750,4.17E-01,1.26E-01,30.2926
751,4.16E-01,1.27E-01,30.449
752,4.17E-01,1.27E-01,30.5883
753,4.18E-01,1.28E-01,30.7166
754,4.17E-01,1.28E-01,30.8377
755,4.16E-01,1.29E-01,30.9582
756,4.16E-01,1.29E-01,31.0828
757,4.08E-01,1.27E-01,31.2267
758,3.78E-01,1.19E-01,31.4395
759,2.99E-01,9.44E-02,31.7125
760,2.23E-01,7.09E-02,31.9383
761,1.83E-01,5.82E-02,31.916
762,1.91E-01,6.03E-02,31.7105
763,2.18E-01,6.91E-02,31.7277
764,2.39E-01,7.56E-02,31.7702
765,2.69E-01,8.53E-02,31.8061
766,3.11E-01,9.88E-02,31.848
767,3.50E-01,1.11E-01,31.915
768,3.74E-01,1.19E-01,31.9942
769,3.88E-01,1.24E-01,32.0705
770,3.95E-01,1.27E-01,32.1422
771,3.98E-01,1.28E-01,32.2069
772,3.99E-01,1.28E-01,32.2692
773,3.99E-01,1.29E-01,32.3292
774,3.99E-01,1.29E-01,32.3875
775,3.99E-01,1.29E-01,32.4425
776,3.99E-01,1.29E-01,32.4952
777,3.99E-01,1.29E-01,32.5488
778,3.99E-01,1.29E-01,32.6021
779,3.97E-01,1.29E-01,32.6548
780,3.97E-01,1.29E-01,32.7075
781,3.97E-01,1.30E-01,32.7593
782,3.96E-01,1.29E-01,32.8113
783,3.94E-01,1.29E-01,32.8588
784,3.93E-01,1.29E-01,32.9038
785,3.91E-01,1.28E-01,32.9484
786,3.88E-01,1.27E-01,32.9931
787,3.82E-01,1.26E-01,33.0379
788,3.75E-01,1.24E-01,33.0834
789,3.70E-01,1.22E-01,33.1282
790,3.66E-01,1.21E-01,33.1716
791,3.65E-01,1.21E-01,33.2144
792,3.64E-01,1.21E-01,33.2571
793,3.65E-01,1.21E-01,33.2994
794,3.65E-01,1.21E-01,33.3409
795,3.64E-01,1.21E-01,33.3816
796,3.62E-01,1.20E-01,33.422
797,3.62E-01,1.21E-01,33.4628
798,3.64E-01,1.21E-01,33.5044
799,3.63E-01,1.21E-01,33.5479
800,3.58E-01,1.20E-01,33.5934
801,3.55E-01,1.19E-01,33.6394
802,3.53E-01,1.18E-01,33.6849
803,3.53E-01,1.18E-01,33.7287
804,3.54E-01,1.19E-01,33.7698
805,3.58E-01,1.20E-01,33.8104
806,3.61E-01,1.21E-01,33.8519
807,3.60E-01,1.21E-01,33.8971
808,3.56E-01,1.20E-01,33.9441
809,3.49E-01,1.18E-01,33.9838
810,3.41E-01,1.15E-01,34.023
811,3.31E-01,1.12E-01,34.0632
812,3.14E-01,1.07E-01,34.1049
813,2.94E-01,1.00E-01,34.1464
814,2.74E-01,9.33E-02,34.1861
815,2.56E-01,8.71E-02,34.2236
816,2.47E-01,8.42E-02,34.2624
817,2.46E-01,8.37E-02,34.2995
818,2.51E-01,8.57E-02,34.3358
819,2.65E-01,9.02E-02,34.3714
820,2.79E-01,9.52E-02,34.4055
821,2.79E-01,9.56E-02,34.4388
822,2.65E-01,9.08E-02,34.4722
823,2.57E-01,8.83E-02,34.5049
824,2.69E-01,9.22E-02,34.5366
825,2.91E-01,9.97E-02,34.5683
826,2.99E-01,1.03E-01,34.6009
827,2.88E-01,9.94E-02,34.6338
828,2.81E-01,9.71E-02,34.6673
829,2.81E-01,9.68E-02,34.7021
830,2.84E-01,9.80E-02,34.7379
831,2.88E-01,9.94E-02,34.7748
832,2.90E-01,1.00E-01,34.8134
833,2.94E-01,1.02E-01,34.8539
834,3.01E-01,1.04E-01,34.8958
835,3.09E-01,1.07E-01,34.9349
836,3.16E-01,1.10E-01,34.9715
837,3.20E-01,1.11E-01,35.007
838,3.25E-01,1.13E-01,35.0443
839,3.28E-01,1.14E-01,35.0875
840,3.31E-01,1.15E-01,35.1293
841,3.33E-01,1.16E-01,35.1701
842,3.33E-01,1.17E-01,35.2065
843,3.34E-01,1.17E-01,35.2395
844,3.36E-01,1.18E-01,35.278
845,3.37E-01,1.18E-01,35.3177
846,3.39E-01,1.19E-01,35.3568
847,3.39E-01,1.19E-01,35.3953
848,3.34E-01,1.18E-01,35.4304
849,3.28E-01,1.15E-01,35.466
850,3.24E-01,1.14E-01,35.5043
851,3.23E-01,1.14E-01,35.5403
852,3.21E-01,1.13E-01,35.5751
853,3.12E-01,1.10E-01,35.6092
854,3.04E-01,1.08E-01,35.6407
855,3.08E-01,1.09E-01,35.6711
856,3.21E-01,1.13E-01,35.7024
857,3.32E-01,1.18E-01,35.7336
858,3.33E-01,1.18E-01,35.7642
859,3.32E-01,1.18E-01,35.7949
860,3.32E-01,1.18E-01,35.8251
861,3.32E-01,1.18E-01,35.8548
862,3.32E-01,1.18E-01,35.8836
863,3.32E-01,1.18E-01,35.9119
864,3.27E-01,1.17E-01,35.9387
865,3.15E-01,1.13E-01,35.9669
866,3.07E-01,1.10E-01,35.9964
867,3.07E-01,1.10E-01,36.0249
868,3.15E-01,1.13E-01,36.0524
869,3.24E-01,1.16E-01,36.0783
870,3.25E-01,1.16E-01,36.105
871,3.25E-01,1.17E-01,36.1329
872,3.24E-01,1.16E-01,36.1592
873,3.23E-01,1.16E-01,36.1823
874,3.21E-01,1.15E-01,36.2008
875,3.21E-01,1.15E-01,36.2206
876,3.21E-01,1.15E-01,36.2411
877,3.21E-01,1.15E-01,36.2611
878,3.20E-01,1.15E-01,36.2798
879,3.18E-01,1.15E-01,36.2978
880,3.16E-01,1.14E-01,36.3157
881,3.15E-01,1.13E-01,36.3365
882,3.16E-01,1.14E-01,36.3535
883,3.17E-01,1.14E-01,36.3717
884,3.16E-01,1.14E-01,36.3899
885,3.14E-01,1.13E-01,36.4033
886,3.11E-01,1.12E-01,36.4161
887,3.09E-01,1.12E-01,36.4264
888,3.10E-01,1.12E-01,36.4342
889,3.10E-01,1.12E-01,36.4385
890,3.08E-01,1.11E-01,36.4418
891,3.02E-01,1.09E-01,36.4492
892,2.92E-01,1.06E-01,36.4566
893,2.78E-01,1.01E-01,36.4664
894,2.62E-01,9.46E-02,36.475
895,2.43E-01,8.78E-02,36.4802
896,2.23E-01,8.06E-02,36.4859
897,2.10E-01,7.58E-02,36.4923
898,1.97E-01,7.13E-02,36.5036
899,1.92E-01,6.92E-02,36.5131
900,1.90E-01,6.85E-02,36.5193
901,1.93E-01,6.98E-02,36.5265
902,2.06E-01,7.46E-02,36.5354
903,2.24E-01,8.08E-02,36.541
904,2.38E-01,8.59E-02,36.5444
905,2.40E-01,8.67E-02,36.5496
906,2.23E-01,8.07E-02,36.5542
907,2.03E-01,7.39E-02,36.5582
908,1.90E-01,6.88E-02,36.5644
909,1.86E-01,6.73E-02,36.5731
910,1.88E-01,6.81E-02,36.5854
911,1.91E-01,6.91E-02,36.5987
912,1.89E-01,6.85E-02,36.6101
913,1.83E-01,6.65E-02,36.6179
914,1.79E-01,6.50E-02,36.6203
915,1.75E-01,6.34E-02,36.6123
916,1.82E-01,6.59E-02,36.6233
917,1.82E-01,6.59E-02,36.6421
918,1.95E-01,7.07E-02,36.6473
919,2.07E-01,7.50E-02,36.6696
920,2.19E-01,7.96E-02,36.7118
921,2.23E-01,8.12E-02,36.7444
922,2.19E-01,7.96E-02,36.7899
923,2.13E-01,7.74E-02,36.797
924,2.08E-01,7.56E-02,36.7752
925,2.03E-01,7.39E-02,36.7532
926,1.97E-01,7.14E-02,36.7581
927,1.82E-01,6.64E-02,36.819
928,1.57E-01,5.75E-02,36.92
929,1.27E-01,4.63E-02,36.8915
930,1.02E-01,3.71E-02,36.794
931,8.15E-02,2.98E-02,36.8597
932,6.24E-02,2.25E-02,36.4828
933,4.83E-02,1.73E-02,36.2313
934,4.34E-02,1.54E-02,35.8939
935,4.29E-02,1.52E-02,35.8987
936,4.73E-02,1.69E-02,36.2482
937,5.17E-02,1.87E-02,36.5462
938,6.44E-02,2.32E-02,36.4888
939,7.79E-02,2.81E-02,36.5041
940,8.70E-02,3.14E-02,36.6402
941,8.46E-02,3.08E-02,36.7777
942,7.62E-02,2.77E-02,36.7925
943,6.96E-02,2.52E-02,36.7485
944,6.58E-02,2.39E-02,36.7744
945,6.44E-02,2.34E-02,36.7906
946,6.62E-02,2.40E-02,36.7283
947,6.97E-02,2.53E-02,36.7014
948,7.25E-02,2.63E-02,36.6602
949,7.52E-02,2.73E-02,36.6598
950,7.64E-02,2.76E-02,36.6706
951,7.75E-02,2.81E-02,36.6247
952,7.58E-02,2.74E-02,36.5936
953,7.93E-02,2.86E-02,36.5788
954,8.04E-02,2.87E-02,36.5766
955,8.53E-02,3.07E-02,36.5911
956,8.65E-02,3.13E-02,36.5822
957,9.21E-02,3.33E-02,36.5899
958,9.57E-02,3.46E-02,36.5911
959,9.72E-02,3.50E-02,36.6017
960,9.97E-02,3.62E-02,36.6063
961,1.07E-01,3.86E-02,36.6164
962,1.15E-01,4.17E-02,36.6253
963,1.22E-01,4.41E-02,36.6512
964,1.27E-01,4.60E-02,36.6646
965,1.36E-01,4.92E-02,36.6643
966,1.43E-01,5.20E-02,36.6806
967,1.61E-01,5.83E-02,36.6849
968,1.80E-01,6.51E-02,36.7077
969,1.91E-01,6.90E-02,36.7163
970,1.94E-01,7.02E-02,36.7091
971,2.05E-01,7.42E-02,36.736
972,2.15E-01,7.78E-02,36.7431
973,2.24E-01,8.12E-02,36.7545
974,2.34E-01,8.49E-02,36.7893
975,2.44E-01,8.88E-02,36.8697
976,2.52E-01,9.23E-02,36.9948
977,2.59E-01,9.52E-02,37.1329
978,2.65E-01,9.76E-02,37.2854
979,2.67E-01,9.92E-02,37.4243
980,2.69E-01,1.00E-01,37.5558
981,2.69E-01,1.01E-01,37.6815
982,2.67E-01,1.00E-01,37.8012
983,2.62E-01,9.89E-02,37.9326
984,2.55E-01,9.69E-02,38.0582
985,2.48E-01,9.47E-02,38.1252
986,2.48E-01,9.45E-02,38.136
987,2.47E-01,9.42E-02,38.1217
988,2.46E-01,9.39E-02,38.1081
989,2.46E-01,9.37E-02,38.1021
990,2.45E-01,9.35E-02,38.0995
991,2.45E-01,9.33E-02,38.0978
992,2.44E-01,9.31E-02,38.0921
993,2.44E-01,9.29E-02,38.0785
994,2.44E-01,9.27E-02,38.0597
995,2.43E-01,9.26E-02,38.0345
996,2.43E-01,9.25E-02,38.0098
997,2.43E-01,9.23E-02,37.9944
998,2.42E-01,9.20E-02,37.988
999,2.42E-01,9.17E-02,37.984
1000,2.41E-01,9.13E-02,37.9843
1001,2.40E-01,9.10E-02,37.9888
1002,2.39E-01,9.08E-02,37.997
1003,2.39E-01,9.06E-02,38.0133
1004,2.38E-01,9.05E-02,38.0284
1005,2.38E-01,9.04E-02,38.0415
1006,2.37E-01,9.04E-02,38.053
1007,2.37E-01,9.05E-02,38.0653
1008,2.38E-01,9.06E-02,38.0777
1009,2.38E-01,9.07E-02,38.0931
1010,2.38E-01,9.07E-02,38.1107
1011,2.38E-01,9.08E-02,38.1305
1012,2.38E-01,9.08E-02,38.152
1013,2.38E-01,9.07E-02,38.1745
1014,2.38E-01,9.07E-02,38.1976
1015,2.37E-01,9.06E-02,38.2209
