Wvl,Rad. (Ref.),Rad. (Target),Reflect. %
350,1.21E-01,4.60E-03,3.7846
351,1.25E-01,4.74E-03,3.788
352,1.30E-01,4.91E-03,3.7928
353,1.33E-01,5.03E-03,3.7988
354,1.34E-01,5.10E-03,3.8059
355,1.35E-01,5.15E-03,3.8138
356,1.36E-01,5.19E-03,3.8221
357,1.37E-01,5.24E-03,3.8314
358,1.38E-01,5.31E-03,3.842
359,1.40E-01,5.44E-03,3.8541
360,1.46E-01,5.66E-03,3.8677
361,1.53E-01,5.98E-03,3.8827
362,1.63E-01,6.35E-03,3.899
363,1.71E-01,6.72E-03,3.9163
364,1.80E-01,7.07E-03,3.9345
365,1.88E-01,7.43E-03,3.9538
366,1.97E-01,7.79E-03,3.9741
367,2.04E-01,8.10E-03,3.9958
368,2.08E-01,8.30E-03,4.0188
369,2.08E-01,8.35E-03,4.0433
370,2.04E-01,8.26E-03,4.0692
371,1.98E-01,8.09E-03,4.0965
372,1.94E-01,7.97E-03,4.1253
373,1.92E-01,7.98E-03,4.1554
374,1.94E-01,8.15E-03,4.1867
375,2.01E-01,8.50E-03,4.2193
376,2.10E-01,8.96E-03,4.253
377,2.22E-01,9.53E-03,4.2876
378,2.29E-01,9.89E-03,4.3229
379,2.27E-01,9.85E-03,4.3586
380,2.16E-01,9.45E-03,4.395
381,2.01E-01,8.90E-03,4.4322
382,1.90E-01,8.49E-03,4.4701
383,1.85E-01,8.36E-03,4.5086
384,1.85E-01,8.48E-03,4.5476
385,1.92E-01,8.82E-03,4.5869
386,2.02E-01,9.34E-03,4.6258
387,2.14E-01,1.00E-02,4.664
388,2.27E-01,1.06E-02,4.7013
389,2.35E-01,1.11E-02,4.7376
390,2.38E-01,1.13E-02,4.7731
391,2.34E-01,1.12E-02,4.808
392,2.27E-01,1.10E-02,4.8423
393,2.19E-01,1.06E-02,4.8759
394,2.13E-01,1.05E-02,4.9085
395,2.16E-01,1.07E-02,4.9399
396,2.30E-01,1.15E-02,4.9701
397,2.52E-01,1.27E-02,4.9993
398,2.76E-01,1.40E-02,5.0279
399,3.01E-01,1.53E-02,5.0561
400,3.27E-01,1.67E-02,5.0844
401,3.48E-01,1.78E-02,5.1126
402,3.59E-01,1.84E-02,5.1409
403,3.66E-01,1.88E-02,5.1689
404,3.69E-01,1.91E-02,5.1966
405,3.70E-01,1.92E-02,5.2242
406,3.71E-01,1.94E-02,5.2516
407,3.74E-01,1.97E-02,5.279
408,3.77E-01,2.00E-02,5.306
409,3.82E-01,2.03E-02,5.333
410,3.88E-01,2.08E-02,5.3603
411,3.94E-01,2.13E-02,5.3883
412,4.01E-01,2.18E-02,5.4173
413,4.07E-01,2.22E-02,5.4473
