Wvl,Rad. (Ref.),Rad. (Target),Reflect. %
350,1.21E-01,2.76E-03,2.2154
351,1.25E-01,2.81E-03,2.2163
352,1.30E-01,2.87E-03,2.2173
353,1.33E-01,2.92E-03,2.2185
354,1.34E-01,2.95E-03,2.2198
355,1.35E-01,2.98E-03,2.2214
356,1.36E-01,3.01E-03,2.2234
357,1.37E-01,3.05E-03,2.2262
358,1.38E-01,3.10E-03,2.2299
359,1.40E-01,3.18E-03,2.2345
360,1.46E-01,3.30E-03,2.2401
361,1.53E-01,3.46E-03,2.2464
362,1.63E-01,3.66E-03,2.2532
363,1.71E-01,3.87E-03,2.2606
364,1.80E-01,4.07E-03,2.2687
365,1.88E-01,4.28E-03,2.278
366,1.97E-01,4.48E-03,2.2887
367,2.04E-01,4.65E-03,2.3011
368,2.08E-01,4.77E-03,2.3151
369,2.08E-01,4.81E-03,2.3307
370,2.04E-01,4.77E-03,2.3481
371,1.98E-01,4.69E-03,2.367
372,1.94E-01,4.63E-03,2.3873
373,1.92E-01,4.64E-03,2.409
374,1.94E-01,4.74E-03,2.4324
375,2.01E-01,4.95E-03,2.4576
376,2.10E-01,5.22E-03,2.4845
377,2.22E-01,5.56E-03,2.5133
378,2.29E-01,5.81E-03,2.5444
379,2.27E-01,5.82E-03,2.5779
380,2.16E-01,5.64E-03,2.6136
381,2.01E-01,5.35E-03,2.6508
382,1.90E-01,5.13E-03,2.6891
383,1.85E-01,5.07E-03,2.7288
384,1.85E-01,5.16E-03,2.7699
385,1.92E-01,5.40E-03,2.8128
386,2.02E-01,5.77E-03,2.858
387,2.14E-01,6.21E-03,2.9057
388,2.27E-01,6.67E-03,2.9558
389,2.35E-01,7.04E-03,3.0078
390,2.38E-01,7.23E-03,3.0617
391,2.34E-01,7.24E-03,3.1172
392,2.27E-01,7.17E-03,3.1743
393,2.19E-01,7.06E-03,3.2324
394,2.13E-01,7.03E-03,3.2911
395,2.16E-01,7.25E-03,3.3505
396,2.30E-01,7.82E-03,3.4104
397,2.52E-01,8.71E-03,3.4712
398,2.76E-01,9.73E-03,3.5329
399,3.01E-01,1.09E-02,3.5956
400,3.27E-01,1.20E-02,3.6591
401,3.48E-01,1.30E-02,3.7227
402,3.59E-01,1.37E-02,3.786
403,3.66E-01,1.41E-02,3.8482
404,3.69E-01,1.44E-02,3.909
405,3.70E-01,1.46E-02,3.9681
406,3.71E-01,1.49E-02,4.0248
407,3.74E-01,1.52E-02,4.0793
408,3.77E-01,1.56E-02,4.1318
409,3.82E-01,1.60E-02,4.1827
410,3.88E-01,1.64E-02,4.2319
411,3.94E-01,1.69E-02,4.2793
412,4.01E-01,1.74E-02,4.3251
413,4.07E-01,1.78E-02,4.3696
414,4.11E-01,1.82E-02,4.4123
415,4.12E-01,1.84E-02,4.4525
416,4.11E-01,1.85E-02,4.4897
417,4.09E-01,1.86E-02,4.5243
418,4.09E-01,1.86E-02,4.5573
419,4.10E-01,1.88E-02,4.5891
420,4.13E-01,1.90E-02,4.6193
421,4.14E-01,1.92E-02,4.6474
422,4.14E-01,1.93E-02,4.6733
423,4.12E-01,1.93E-02,4.6977
424,4.11E-01,1.94E-02,4.7206
425,4.11E-01,1.95E-02,4.7423
426,4.09E-01,1.95E-02,4.7627
427,4.02E-01,1.93E-02,4.7821
428,3.88E-01,1.87E-02,4.8008
429,3.70E-01,1.79E-02,4.8191
430,3.65E-01,1.77E-02,4.8373
431,3.79E-01,1.83E-02,4.8555
432,4.03E-01,1.95E-02,4.8731
433,4.22E-01,2.05E-02,4.8895
434,4.34E-01,2.13E-02,4.9052
435,4.46E-01,2.19E-02,4.9211
436,4.53E-01,2.24E-02,4.9376
437,4.52E-01,2.24E-02,4.9546
438,4.46E-01,2.22E-02,4.9717
439,4.48E-01,2.23E-02,4.989
440,4.59E-01,2.29E-02,5.0066
441,4.75E-01,2.38E-02,5.0243
442,4.89E-01,2.46E-02,5.0423
443,4.96E-01,2.50E-02,5.0609
444,4.97E-01,2.53E-02,5.0799
445,4.97E-01,2.54E-02,5.0992
446,5.01E-01,2.56E-02,5.119
447,5.11E-01,2.61E-02,5.1392
448,5.23E-01,2.68E-02,5.1586
449,5.35E-01,2.76E-02,5.1763
450,5.41E-01,2.81E-02,5.1929
451,5.39E-01,2.82E-02,5.2093
452,5.31E-01,2.79E-02,5.225
453,5.24E-01,2.76E-02,5.2398
454,5.28E-01,2.78E-02,5.2544
455,5.35E-01,2.82E-02,5.269
456,5.43E-01,2.86E-02,5.2829
457,5.45E-01,2.89E-02,5.2944
458,5.44E-01,2.89E-02,5.3029
459,5.43E-01,2.89E-02,5.3091
460,5.48E-01,2.91E-02,5.3143
461,5.55E-01,2.95E-02,5.32
462,5.59E-01,2.98E-02,5.3264
463,5.56E-01,2.97E-02,5.3329
464,5.51E-01,2.94E-02,5.3385
465,5.45E-01,2.92E-02,5.3431
466,5.43E-01,2.91E-02,5.3471
467,5.43E-01,2.91E-02,5.3508
468,5.44E-01,2.91E-02,5.3552
469,5.44E-01,2.91E-02,5.3612
470,5.44E-01,2.92E-02,5.3691
471,5.48E-01,2.94E-02,5.3774
472,5.55E-01,2.97E-02,5.3849
473,5.60E-01,2.99E-02,5.3923
474,5.60E-01,3.00E-02,5.4004
475,5.59E-01,3.02E-02,5.4089
476,5.58E-01,3.04E-02,5.4183
477,5.61E-01,3.07E-02,5.4281
478,5.66E-01,3.10E-02,5.4378
479,5.72E-01,3.13E-02,5.4478
480,5.76E-01,3.15E-02,5.4583
481,5.77E-01,3.16E-02,5.4696
482,5.76E-01,3.16E-02,5.4816
483,5.69E-01,3.13E-02,5.4943
484,5.49E-01,3.03E-02,5.5075
485,5.27E-01,2.92E-02,5.5214
