Wvl,Rad. (Ref.),Rad. (Target),Reflect. %
459,5.43E-01,5.22E-02,9.5953
460,5.48E-01,5.26E-02,9.5913
461,5.55E-01,5.32E-02,9.5889
462,5.59E-01,5.36E-02,9.5887
463,5.56E-01,5.34E-02,9.5887
464,5.51E-01,5.29E-02,9.5877
465,5.45E-01,5.23E-02,9.5855
466,5.43E-01,5.21E-02,9.5824
467,5.43E-01,5.21E-02,9.5791
468,5.44E-01,5.22E-02,9.577
469,5.44E-01,5.21E-02,9.5767
470,5.44E-01,5.21E-02,9.5767
471,5.48E-01,5.24E-02,9.5755
472,5.55E-01,5.28E-02,9.5767
473,5.60E-01,5.31E-02,9.5825
474,5.60E-01,5.31E-02,9.591
475,5.59E-01,5.34E-02,9.6007
476,5.58E-01,5.38E-02,9.6099
477,5.61E-01,5.44E-02,9.6166
478,5.66E-01,5.50E-02,9.6233
479,5.72E-01,5.54E-02,9.6286
480,5.76E-01,5.56E-02,9.6352
481,5.77E-01,5.59E-02,9.6427
482,5.76E-01,5.57E-02,9.6515
483,5.69E-01,5.51E-02,9.6612
484,5.49E-01,5.32E-02,9.6712
485,5.27E-01,5.12E-02,9.6823
486,5.12E-01,4.97E-02,9.6942
487,5.19E-01,5.02E-02,9.7063
488,5.34E-01,5.16E-02,9.7187
489,5.51E-01,5.34E-02,9.7309
490,5.55E-01,5.40E-02,9.7415
491,5.54E-01,5.39E-02,9.7511
492,5.50E-01,5.37E-02,9.7603
493,5.56E-01,5.43E-02,9.7728
494,5.62E-01,5.50E-02,9.7903
495,5.67E-01,5.56E-02,9.8129
496,5.66E-01,5.58E-02,9.8376
497,5.63E-01,5.56E-02,9.8642
498,5.58E-01,5.53E-02,9.893
499,5.52E-01,5.48E-02,9.9252
500,5.45E-01,5.44E-02,9.9616
501,5.41E-01,5.42E-02,10.0023
502,5.40E-01,5.42E-02,10.0484
503,5.43E-01,5.48E-02,10.0996
504,5.49E-01,5.57E-02,10.1521
505,5.55E-01,5.67E-02,10.2083
506,5.58E-01,5.73E-02,10.2703
507,5.56E-01,5.75E-02,10.3386
508,5.55E-01,5.78E-02,10.4123
509,5.57E-01,5.83E-02,10.4923
510,5.60E-01,5.92E-02,10.5792
511,5.60E-01,5.96E-02,10.6731
512,5.56E-01,5.98E-02,10.7742
513,5.49E-01,5.97E-02,10.883
514,5.43E-01,5.97E-02,11
515,5.32E-01,5.91E-02,11.125
516,5.16E-01,5.80E-02,11.256
517,5.03E-01,5.73E-02,11.3968
518,5.07E-01,5.84E-02,11.5424
519,5.22E-01,6.08E-02,11.6928
520,5.36E-01,6.33E-02,11.8437
521,5.44E-01,6.50E-02,11.9885
522,5.47E-01,6.62E-02,12.1373
523,5.52E-01,6.78E-02,12.2883
524,5.53E-01,6.89E-02,12.4399
525,5.49E-01,6.93E-02,12.5887
526,5.38E-01,6.87E-02,12.7359
527,5.39E-01,6.95E-02,12.8803
528,5.49E-01,7.15E-02,13.02
529,5.66E-01,7.43E-02,13.145
530,5.71E-01,7.57E-02,13.2587
531,5.68E-01,7.59E-02,13.3613
532,5.61E-01,7.56E-02,13.4539
533,5.59E-01,7.58E-02,13.5394
534,5.62E-01,7.65E-02,13.6237
535,5.67E-01,7.77E-02,13.7033
536,5.67E-01,7.80E-02,13.7784
537,5.65E-01,7.80E-02,13.8477
538,5.60E-01,7.76E-02,13.9136
539,5.53E-01,7.71E-02,13.9771
540,5.48E-01,7.68E-02,14.0388
541,5.46E-01,7.70E-02,14.0936
542,5.50E-01,7.79E-02,14.1453
543,5.55E-01,7.88E-02,14.1938
544,5.58E-01,7.94E-02,14.2387
545,5.60E-01,7.98E-02,14.2796
546,5.59E-01,7.98E-02,14.3162
547,5.57E-01,7.98E-02,14.3485
548,5.57E-01,8.00E-02,14.3771
549,5.59E-01,8.05E-02,14.4045
550,5.61E-01,8.09E-02,14.4276
551,5.60E-01,8.08E-02,14.4445
552,5.60E-01,8.10E-02,14.4532
553,5.61E-01,8.12E-02,14.4593
554,5.62E-01,8.14E-02,14.4596
555,5.61E-01,8.12E-02,14.4535
556,5.56E-01,8.04E-02,14.4396
557,5.49E-01,7.92E-02,14.4178
558,5.44E-01,7.83E-02,14.3879
559,5.42E-01,7.78E-02,14.3487
560,5.44E-01,7.78E-02,14.3025
561,5.48E-01,7.81E-02,14.246
562,5.51E-01,7.82E-02,14.1835
563,5.51E-01,7.78E-02,14.118
564,5.49E-01,7.72E-02,14.0464
565,5.47E-01,7.65E-02,13.9674
566,5.45E-01,7.59E-02,13.8849
567,5.44E-01,7.52E-02,13.8015
568,5.41E-01,7.43E-02,13.7154
569,5.37E-01,7.33E-02,13.6276
570,5.35E-01,7.24E-02,13.5392
571,5.37E-01,7.22E-02,13.4512
572,5.42E-01,7.24E-02,13.3644
573,5.48E-01,7.26E-02,13.2811
574,5.46E-01,7.19E-02,13.2007
575,5.43E-01,7.11E-02,13.1159
576,5.42E-01,7.05E-02,13.0334
577,5.41E-01,7.00E-02,12.9608
578,5.41E-01,6.96E-02,12.892
579,5.42E-01,6.94E-02,12.8273
580,5.47E-01,6.96E-02,12.7677
581,5.51E-01,6.99E-02,12.7132
582,5.54E-01,7.01E-02,12.6629
583,5.55E-01,7.00E-02,12.6194
584,5.53E-01,6.95E-02,12.5779
585,5.47E-01,6.87E-02,12.5369
586,5.42E-01,6.78E-02,12.4996
587,5.28E-01,6.60E-02,12.466
588,5.11E-01,6.38E-02,12.4354
589,4.94E-01,6.16E-02,12.4075
590,4.95E-01,6.14E-02,12.3821
591,5.04E-01,6.22E-02,12.3593
592,5.14E-01,6.34E-02,12.3383
593,5.15E-01,6.33E-02,12.3186
594,5.15E-01,6.33E-02,12.2997
595,5.16E-01,6.33E-02,12.281
596,5.20E-01,6.37E-02,12.2615
597,5.23E-01,6.40E-02,12.2413
598,5.25E-01,6.41E-02,12.22
599,5.26E-01,6.42E-02,12.1975
600,5.27E-01,6.40E-02,12.174
601,5.27E-01,6.40E-02,12.1493
602,5.29E-01,6.43E-02,12.1229
603,5.34E-01,6.48E-02,12.0952
604,5.37E-01,6.51E-02,12.0663
605,5.38E-01,6.51E-02,12.0362
606,5.37E-01,6.47E-02,12.0053
607,5.34E-01,6.42E-02,11.9736
608,5.32E-01,6.36E-02,11.9393
609,5.29E-01,6.30E-02,11.9032
610,5.27E-01,6.26E-02,11.8669
611,5.25E-01,6.21E-02,11.8301
612,5.23E-01,6.17E-02,11.793
613,5.21E-01,6.12E-02,11.7558
614,5.18E-01,6.06E-02,11.7187
615,5.14E-01,6.00E-02,11.6825
616,5.12E-01,5.95E-02,11.6475
617,5.13E-01,5.95E-02,11.6135
618,5.17E-01,5.97E-02,11.5803
619,5.23E-01,6.02E-02,11.5485
620,5.24E-01,6.02E-02,11.5196
621,5.23E-01,6.00E-02,11.4937
622,5.20E-01,5.96E-02,11.4711
623,5.15E-01,5.90E-02,11.4518
624,5.12E-01,5.85E-02,11.4357
625,5.09E-01,5.81E-02,11.4221
626,5.08E-01,5.79E-02,11.41
627,5.06E-01,5.76E-02,11.3993
628,5.04E-01,5.74E-02,11.3892
629,5.02E-01,5.71E-02,11.3786
630,5.01E-01,5.69E-02,11.3672
631,5.01E-01,5.69E-02,11.3552
632,5.03E-01,5.70E-02,11.3421
633,5.05E-01,5.71E-02,11.3265
634,5.06E-01,5.72E-02,11.3087
635,5.07E-01,5.73E-02,11.2882
636,5.09E-01,5.75E-02,11.2705
637,5.11E-01,5.77E-02,11.2504
638,5.11E-01,5.76E-02,11.2223
639,5.10E-01,5.73E-02,11.1912
640,5.06E-01,5.66E-02,11.1574
641,5.04E-01,5.62E-02,11.1187
642,5.05E-01,5.60E-02,11.0826
643,5.06E-01,5.59E-02,11.0485
644,5.04E-01,5.54E-02,11.0139
645,4.98E-01,5.45E-02,10.9782
646,4.90E-01,5.35E-02,10.9415
647,4.83E-01,5.24E-02,10.9047
648,4.78E-01,5.17E-02,10.8681
649,4.78E-01,5.15E-02,10.8313
650,4.81E-01,5.17E-02,10.7941
651,4.86E-01,5.21E-02,10.7566
652,4.89E-01,5.23E-02,10.7193
653,4.88E-01,5.20E-02,10.6827
654,4.79E-01,5.11E-02,10.6475
655,4.62E-01,4.92E-02,10.6142
656,4.48E-01,4.77E-02,10.5827
657,4.52E-01,4.80E-02,10.5527
658,4.73E-01,4.99E-02,10.5237
659,4.89E-01,5.15E-02,10.496
660,4.96E-01,5.21E-02,10.4692
661,5.01E-01,5.23E-02,10.4435
662,5.02E-01,5.23E-02,10.4182
663,5.02E-01,5.22E-02,10.3937
664,5.01E-01,5.19E-02,10.3705
665,5.01E-01,5.18E-02,10.3485
666,5.01E-01,5.16E-02,10.3268
667,5.01E-01,5.15E-02,10.3055
668,5.01E-01,5.14E-02,10.2851
669,5.01E-01,5.14E-02,10.2655
670,5.00E-01,5.13E-02,10.2488
671,4.97E-01,5.10E-02,10.2392
672,4.97E-01,5.09E-02,10.2339
673,4.97E-01,5.09E-02,10.2355
674,4.98E-01,5.10E-02,10.2381
675,4.97E-01,5.11E-02,10.2478
676,4.97E-01,5.11E-02,10.2587
677,4.97E-01,5.11E-02,10.2751
678,4.96E-01,5.11E-02,10.291
679,4.96E-01,5.12E-02,10.3151
680,4.95E-01,5.12E-02,10.3404
681,4.94E-01,5.13E-02,10.376
682,4.92E-01,5.13E-02,10.4175
683,4.90E-01,5.13E-02,10.4717
684,4.86E-01,5.13E-02,10.5534
685,4.74E-01,5.05E-02,10.663
686,4.48E-01,4.83E-02,10.8002
687,4.23E-01,4.64E-02,10.9611
688,4.15E-01,4.62E-02,11.1303
689,4.22E-01,4.75E-02,11.2697
690,4.33E-01,4.94E-02,11.4267
691,4.39E-01,5.09E-02,11.6065
692,4.38E-01,5.17E-02,11.818
693,4.32E-01,5.21E-02,12.0738
694,4.27E-01,5.29E-02,12.4047
695,4.32E-01,5.50E-02,12.736
696,4.42E-01,5.78E-02,13.0749
697,4.51E-01,6.06E-02,13.4343
698,4.50E-01,6.23E-02,13.853
699,4.42E-01,6.33E-02,14.326
700,4.34E-01,6.44E-02,14.841
701,4.31E-01,6.62E-02,15.3837
702,4.33E-01,6.88E-02,15.9051
703,4.39E-01,7.22E-02,16.4627
704,4.45E-01,7.58E-02,17.0156
705,4.49E-01,7.88E-02,17.5871
706,4.51E-01,8.19E-02,18.1627
707,4.53E-01,8.49E-02,18.7555
708,4.55E-01,8.79E-02,19.3551
709,4.56E-01,9.11E-02,19.9715
710,4.57E-01,9.41E-02,20.5978
711,4.57E-01,9.70E-02,21.2501
712,4.56E-01,9.99E-02,21.9073
713,4.53E-01,1.02E-01,22.5762
714,4.49E-01,1.04E-01,23.2438
715,4.32E-01,1.03E-01,23.9215
716,4.00E-01,9.85E-02,24.6449
717,3.60E-01,9.13E-02,25.4371
718,3.24E-01,8.48E-02,26.2291
719,3.11E-01,8.41E-02,26.9805
720,3.24E-01,9.05E-02,27.7554
721,3.53E-01,1.01E-01,28.5032
722,3.71E-01,1.08E-01,29.2017
723,3.66E-01,1.09E-01,29.8728
724,3.47E-01,1.06E-01,30.5876
725,3.38E-01,1.06E-01,31.3391
726,3.39E-01,1.09E-01,32.0574
727,3.41E-01,1.12E-01,32.7489
728,3.43E-01,1.15E-01,33.3961
729,3.44E-01,1.17E-01,34.013
730,3.48E-01,1.21E-01,34.6432
731,3.59E-01,1.26E-01,35.2529
732,3.77E-01,1.35E-01,35.8064
733,3.99E-01,1.45E-01,36.3147
734,4.11E-01,1.51E-01,36.81
735,4.16E-01,1.55E-01,37.2781
736,4.16E-01,1.57E-01,37.7399
737,4.18E-01,1.60E-01,38.2119
738,4.22E-01,1.63E-01,38.6386
739,4.25E-01,1.66E-01,39.04
740,4.28E-01,1.69E-01,39.4182
741,4.32E-01,1.72E-01,39.7687
742,4.37E-01,1.75E-01,40.0932
743,4.41E-01,1.78E-01,40.3749
744,4.44E-01,1.80E-01,40.6399
745,4.45E-01,1.82E-01,40.9014
746,4.46E-01,1.84E-01,41.1469
747,4.47E-01,1.85E-01,41.3716
748,4.46E-01,1.86E-01,41.5852
749,4.44E-01,1.86E-01,41.7905
750,4.42E-01,1.86E-01,41.9801
751,4.42E-01,1.86E-01,42.1513
752,4.42E-01,1.87E-01,42.3031
753,4.43E-01,1.88E-01,42.4417
754,4.42E-01,1.88E-01,42.585
755,4.42E-01,1.89E-01,42.7177
756,4.41E-01,1.89E-01,42.8427
757,4.33E-01,1.86E-01,42.9816
758,4.05E-01,1.74E-01,43.1299
759,3.22E-01,1.39E-01,43.2879
760,2.41E-01,1.05E-01,43.4448
761,1.96E-01,8.55E-02,43.559
762,2.02E-01,8.83E-02,43.6106
763,2.32E-01,1.01E-01,43.6196
764,2.53E-01,1.10E-01,43.6124
765,2.85E-01,1.24E-01,43.6088
766,3.29E-01,1.43E-01,43.6175
767,3.70E-01,1.62E-01,43.6373
768,3.97E-01,1.73E-01,43.6743
769,4.12E-01,1.80E-01,43.7052
770,4.19E-01,1.83E-01,43.7449
771,4.22E-01,1.85E-01,43.776
772,4.24E-01,1.86E-01,43.8138
773,4.24E-01,1.86E-01,43.8461
774,4.24E-01,1.86E-01,43.8857
775,4.24E-01,1.86E-01,43.9188
776,4.24E-01,1.86E-01,43.9551
777,4.24E-01,1.87E-01,43.9891
778,4.23E-01,1.86E-01,44.029
779,4.22E-01,1.86E-01,44.0639
780,4.22E-01,1.86E-01,44.1035
781,4.22E-01,1.86E-01,44.1417
782,4.21E-01,1.86E-01,44.1778
783,4.19E-01,1.85E-01,44.2124
784,4.17E-01,1.85E-01,44.2463
785,4.16E-01,1.84E-01,44.2786
786,4.12E-01,1.83E-01,44.3106
787,4.07E-01,1.80E-01,44.3422
788,4.00E-01,1.77E-01,44.3729
789,3.94E-01,1.75E-01,44.4035
790,3.90E-01,1.74E-01,44.4344
791,3.88E-01,1.73E-01,44.4655
792,3.88E-01,1.73E-01,44.4965
793,3.88E-01,1.73E-01,44.5273
794,3.88E-01,1.73E-01,44.5571
795,3.86E-01,1.72E-01,44.5861
796,3.85E-01,1.72E-01,44.6149
797,3.85E-01,1.72E-01,44.6441
798,3.86E-01,1.72E-01,44.6738
799,3.86E-01,1.72E-01,44.7028
800,3.81E-01,1.70E-01,44.7323
801,3.77E-01,1.69E-01,44.7627
802,3.76E-01,1.68E-01,44.7937
803,3.76E-01,1.68E-01,44.8243
804,3.76E-01,1.69E-01,44.854
805,3.80E-01,1.71E-01,44.8851
806,3.84E-01,1.72E-01,44.9179
807,3.83E-01,1.72E-01,44.9515
808,3.79E-01,1.70E-01,44.9854
809,3.72E-01,1.67E-01,45.0195
810,3.64E-01,1.64E-01,45.054
811,3.53E-01,1.59E-01,45.0875
812,3.36E-01,1.52E-01,45.1201
813,3.15E-01,1.42E-01,45.1518
814,2.93E-01,1.32E-01,45.1831
815,2.74E-01,1.24E-01,45.2148
816,2.64E-01,1.19E-01,45.2453
817,2.62E-01,1.19E-01,45.2755
818,2.68E-01,1.21E-01,45.3051
819,2.81E-01,1.27E-01,45.3336
820,2.96E-01,1.34E-01,45.3618
821,2.98E-01,1.35E-01,45.3905
822,2.83E-01,1.29E-01,45.417
823,2.74E-01,1.24E-01,45.4444
824,2.85E-01,1.30E-01,45.4724
825,3.08E-01,1.40E-01,45.5001
826,3.19E-01,1.45E-01,45.5268
827,3.08E-01,1.40E-01,45.5534
828,3.00E-01,1.37E-01,45.5797
829,2.99E-01,1.36E-01,45.6064
830,3.02E-01,1.38E-01,45.6343
831,3.06E-01,1.40E-01,45.6627
832,3.08E-01,1.41E-01,45.691
833,3.12E-01,1.42E-01,45.7204
834,3.19E-01,1.46E-01,45.7519
835,3.28E-01,1.50E-01,45.7822
836,3.36E-01,1.54E-01,45.8132
837,3.40E-01,1.56E-01,45.8455
838,3.45E-01,1.58E-01,45.8787
839,3.49E-01,1.60E-01,45.9134
840,3.52E-01,1.62E-01,45.9464
841,3.53E-01,1.62E-01,45.9778
842,3.54E-01,1.63E-01,46.0096
843,3.55E-01,1.63E-01,46.0428
844,3.56E-01,1.64E-01,46.0752
845,3.58E-01,1.65E-01,46.1059
846,3.60E-01,1.66E-01,46.1369
847,3.60E-01,1.66E-01,46.1672
848,3.55E-01,1.64E-01,46.1983
849,3.49E-01,1.61E-01,46.2289
850,3.44E-01,1.59E-01,46.2587
851,3.43E-01,1.59E-01,46.2892
852,3.42E-01,1.58E-01,46.3182
853,3.32E-01,1.54E-01,46.3458
854,3.23E-01,1.50E-01,46.3732
855,3.26E-01,1.51E-01,46.4009
856,3.39E-01,1.57E-01,46.427
857,3.52E-01,1.63E-01,46.4541
858,3.53E-01,1.64E-01,46.4811
859,3.52E-01,1.64E-01,46.5069
860,3.52E-01,1.64E-01,46.5305
861,3.52E-01,1.64E-01,46.5542
862,3.52E-01,1.64E-01,46.5783
863,3.52E-01,1.64E-01,46.6012
864,3.47E-01,1.62E-01,46.6245
865,3.35E-01,1.56E-01,46.6474
866,3.26E-01,1.52E-01,46.6697
867,3.26E-01,1.52E-01,46.6922
868,3.34E-01,1.56E-01,46.7144
869,3.44E-01,1.61E-01,46.7361
870,3.45E-01,1.61E-01,46.7579
871,3.45E-01,1.61E-01,46.7768
872,3.44E-01,1.61E-01,46.7947
873,3.42E-01,1.60E-01,46.8109
874,3.41E-01,1.60E-01,46.826
875,3.40E-01,1.59E-01,46.8404
876,3.40E-01,1.59E-01,46.8527
877,3.40E-01,1.59E-01,46.8655
878,3.40E-01,1.59E-01,46.8756
879,3.38E-01,1.58E-01,46.8828
880,3.35E-01,1.57E-01,46.8909
881,3.34E-01,1.57E-01,46.8943
882,3.35E-01,1.57E-01,46.8946
883,3.35E-01,1.57E-01,46.8919
884,3.35E-01,1.57E-01,46.8869
885,3.33E-01,1.56E-01,46.8778
886,3.30E-01,1.55E-01,46.8663
887,3.28E-01,1.54E-01,46.853
888,3.29E-01,1.54E-01,46.8395
889,3.29E-01,1.54E-01,46.8284
890,3.27E-01,1.53E-01,46.8143
891,3.21E-01,1.50E-01,46.7981
892,3.10E-01,1.45E-01,46.7845
893,2.96E-01,1.38E-01,46.7662
894,2.79E-01,1.30E-01,46.7464
895,2.59E-01,1.21E-01,46.7275
896,2.38E-01,1.11E-01,46.7086
897,2.24E-01,1.04E-01,46.7008
898,2.10E-01,9.80E-02,46.6928
899,2.04E-01,9.52E-02,46.6841
900,2.02E-01,9.41E-02,46.6809
901,2.05E-01,9.56E-02,46.675
902,2.18E-01,1.02E-01,46.6727
903,2.37E-01,1.10E-01,46.6659
904,2.51E-01,1.17E-01,46.6577
905,2.55E-01,1.19E-01,46.6534
906,2.38E-01,1.11E-01,46.6539
907,2.18E-01,1.02E-01,46.656
908,2.02E-01,9.44E-02,46.6588
909,1.98E-01,9.21E-02,46.6576
910,2.00E-01,9.31E-02,46.6516
911,2.03E-01,9.45E-02,46.6402
912,2.01E-01,9.38E-02,46.628
913,1.95E-01,9.10E-02,46.6194
914,1.91E-01,8.90E-02,46.6092
915,1.86E-01,8.67E-02,46.6069
916,1.93E-01,9.00E-02,46.5977
917,1.93E-01,8.97E-02,46.5749
918,2.06E-01,9.61E-02,46.5655
919,2.19E-01,1.02E-01,46.5627
920,2.33E-01,1.08E-01,46.5676
921,2.37E-01,1.11E-01,46.5973
922,2.33E-01,1.09E-01,46.637
923,2.26E-01,1.05E-01,46.6671
924,2.21E-01,1.03E-01,46.658
925,2.16E-01,1.01E-01,46.6025
926,2.10E-01,9.76E-02,46.5552
927,1.96E-01,9.11E-02,46.527
928,1.70E-01,7.90E-02,46.4858
929,1.38E-01,6.39E-02,46.4605
930,1.11E-01,5.13E-02,46.3054
931,8.92E-02,4.10E-02,46.1326
932,6.75E-02,3.11E-02,46.1216
933,5.29E-02,2.41E-02,45.4693
934,4.68E-02,2.14E-02,45.7621
935,4.59E-02,2.10E-02,45.7935
936,5.10E-02,2.32E-02,45.5403
937,5.56E-02,2.53E-02,45.6576
938,6.80E-02,3.15E-02,46.2127
939,8.26E-02,3.83E-02,46.3956
940,9.30E-02,4.30E-02,46.3991
941,9.11E-02,4.23E-02,46.4154
942,8.23E-02,3.82E-02,46.3615
943,7.51E-02,3.46E-02,46.2023
944,7.13E-02,3.29E-02,46.1214
945,6.98E-02,3.22E-02,46.1709
946,7.11E-02,3.29E-02,46.3469
947,7.41E-02,3.45E-02,46.3718
948,7.70E-02,3.59E-02,46.4317
949,8.05E-02,3.73E-02,46.4515
950,8.17E-02,3.77E-02,46.3598
951,8.29E-02,3.86E-02,46.3126
952,8.15E-02,3.77E-02,46.2797
953,8.52E-02,3.92E-02,46.2361
954,8.56E-02,3.92E-02,46.1634
955,9.06E-02,4.19E-02,46.1448
956,9.24E-02,4.26E-02,46.0836
957,9.84E-02,4.53E-02,46.0853
958,1.03E-01,4.73E-02,46.1018
959,1.04E-01,4.79E-02,46.0759
960,1.07E-01,4.93E-02,46.0932
961,1.13E-01,5.23E-02,46.1047
962,1.23E-01,5.68E-02,46.1328
963,1.30E-01,6.00E-02,46.146
964,1.36E-01,6.26E-02,46.1729
965,1.44E-01,6.68E-02,46.1799
966,1.52E-01,7.03E-02,46.2039
967,1.70E-01,7.88E-02,46.2336
968,1.91E-01,8.82E-02,46.2819
969,2.02E-01,9.38E-02,46.3124
970,2.06E-01,9.52E-02,46.3416
971,2.17E-01,1.01E-01,46.3852
972,2.28E-01,1.06E-01,46.4128
973,2.38E-01,1.10E-01,46.479
974,2.48E-01,1.15E-01,46.5514
975,2.58E-01,1.20E-01,46.6352
976,2.67E-01,1.25E-01,46.7257
977,2.75E-01,1.29E-01,46.8406
978,2.81E-01,1.32E-01,46.9402
979,2.84E-01,1.33E-01,47.0572
980,2.86E-01,1.35E-01,47.1771
981,2.86E-01,1.35E-01,47.2869
982,2.84E-01,1.34E-01,47.3919
983,2.79E-01,1.32E-01,47.4794
984,2.72E-01,1.29E-01,47.5593
985,2.64E-01,1.26E-01,47.6095
986,2.64E-01,1.26E-01,47.6477
987,2.63E-01,1.25E-01,47.6809
988,2.62E-01,1.25E-01,47.7022
989,2.61E-01,1.24E-01,47.7219
990,2.60E-01,1.24E-01,47.7359
991,2.59E-01,1.24E-01,47.7489
992,2.59E-01,1.24E-01,47.7564
993,2.58E-01,1.23E-01,47.7653
994,2.58E-01,1.23E-01,47.7753
995,2.57E-01,1.23E-01,47.7894
996,2.57E-01,1.23E-01,47.8067
997,2.56E-01,1.22E-01,47.826
998,2.55E-01,1.22E-01,47.8342
999,2.54E-01,1.21E-01,47.8419
1000,2.53E-01,1.21E-01,47.8514
1001,2.52E-01,1.20E-01,47.8612
1002,2.51E-01,1.20E-01,47.8727
1003,2.50E-01,1.20E-01,47.8859
1004,2.50E-01,1.20E-01,47.8991
1005,2.49E-01,1.20E-01,47.9125
1006,2.49E-01,1.20E-01,47.9263
1007,2.49E-01,1.20E-01,47.9405
1008,2.49E-01,1.20E-01,47.9549
1009,2.49E-01,1.20E-01,47.9695
1010,2.49E-01,1.20E-01,47.9842
1011,2.49E-01,1.20E-01,47.999
1012,2.49E-01,1.20E-01,48.0138
1013,2.49E-01,1.20E-01,48.0285
1014,2.49E-01,1.20E-01,48.043
1015,2.49E-01,1.19E-01,48.0571
