Wvl,Rad. (Ref.),Rad. (Target),Reflect. %
637,3.86E-01,5.07E-02,13.1403
638,3.86E-01,5.08E-02,13.167
639,3.85E-01,5.07E-02,13.1935
640,3.82E-01,5.04E-02,13.2198
641,3.80E-01,5.03E-02,13.2461
642,3.81E-01,5.04E-02,13.2724
643,3.82E-01,5.07E-02,13.2989
644,3.80E-01,5.06E-02,13.3258
645,3.76E-01,5.02E-02,13.3528
646,3.70E-01,4.96E-02,13.3799
647,3.65E-01,4.90E-02,13.4069
648,3.61E-01,4.86E-02,13.434
649,3.61E-01,4.86E-02,13.4612
650,3.63E-01,4.90E-02,13.4884
651,3.66E-01,4.95E-02,13.5158
652,3.69E-01,4.99E-02,13.5433
653,3.68E-01,4.99E-02,13.5707
654,3.62E-01,4.92E-02,13.5981
655,3.49E-01,4.75E-02,13.6253
656,3.38E-01,4.62E-02,13.6524
657,3.40E-01,4.65E-02,13.6794
658,3.55E-01,4.87E-02,13.7061
659,3.68E-01,5.05E-02,13.7327
660,3.73E-01,5.13E-02,13.7591
661,3.77E-01,5.19E-02,13.7853
662,3.78E-01,5.21E-02,13.812
663,3.77E-01,5.22E-02,13.8391
664,3.76E-01,5.22E-02,13.8671
665,3.77E-01,5.23E-02,13.8968
666,3.76E-01,5.24E-02,13.9273
667,3.76E-01,5.24E-02,13.9587
668,3.76E-01,5.26E-02,13.991
669,3.76E-01,5.27E-02,14.0238
670,3.75E-01,5.27E-02,14.0569
671,3.73E-01,5.26E-02,14.0913
672,3.72E-01,5.26E-02,14.1276
673,3.73E-01,5.28E-02,14.1657
674,3.73E-01,5.30E-02,14.2048
675,3.73E-01,5.31E-02,14.2448
676,3.73E-01,5.32E-02,14.2859
677,3.72E-01,5.34E-02,14.3283
678,3.72E-01,5.35E-02,14.3738
679,3.71E-01,5.36E-02,14.4228
680,3.71E-01,5.37E-02,14.4751
681,3.70E-01,5.38E-02,14.5294
682,3.69E-01,5.38E-02,14.5853
683,3.67E-01,5.37E-02,14.6427
684,3.64E-01,5.35E-02,14.702
685,3.55E-01,5.24E-02,14.7644
686,3.36E-01,4.98E-02,14.8292
687,3.17E-01,4.72E-02,14.8962
688,3.10E-01,4.64E-02,14.9649
689,3.15E-01,4.72E-02,15.0351
690,3.23E-01,4.86E-02,15.1065
691,3.28E-01,4.96E-02,15.1786
692,3.27E-01,4.99E-02,15.2513
693,3.23E-01,4.96E-02,15.3243
694,3.20E-01,4.94E-02,15.3969
695,3.23E-01,5.02E-02,15.4689
696,3.31E-01,5.14E-02,15.5402
697,3.37E-01,5.26E-02,15.6097
698,3.37E-01,5.27E-02,15.6767
699,3.31E-01,5.22E-02,15.7402
700,3.25E-01,5.15E-02,15.8004
701,3.22E-01,5.13E-02,15.8581
702,3.24E-01,5.17E-02,15.916
703,3.28E-01,5.25E-02,15.9764
704,3.32E-01,5.34E-02,16.0402
705,3.35E-01,5.40E-02,16.1057
706,3.37E-01,5.44E-02,16.1625
707,3.38E-01,5.48E-02,16.2172
708,3.39E-01,5.52E-02,16.2709
709,3.40E-01,5.55E-02,16.3298
710,3.41E-01,5.57E-02,16.3953
711,3.41E-01,5.59E-02,16.4574
712,3.40E-01,5.59E-02,16.5191
713,3.38E-01,5.58E-02,16.5824
714,3.35E-01,5.55E-02,16.6523
715,3.23E-01,5.38E-02,16.7175
716,3.00E-01,5.04E-02,16.7865
717,2.72E-01,4.60E-02,16.8585
718,2.45E-01,4.17E-02,16.9289
719,2.34E-01,4.01E-02,16.9978
720,2.43E-01,4.17E-02,17.0656
721,2.64E-01,4.52E-02,17.128
722,2.78E-01,4.75E-02,17.1843
723,2.75E-01,4.72E-02,17.2299
724,2.61E-01,4.51E-02,17.2709
725,2.54E-01,4.40E-02,17.3083
726,2.54E-01,4.42E-02,17.3435
727,2.56E-01,4.46E-02,17.3821
728,2.57E-01,4.49E-02,17.4164
729,2.58E-01,4.51E-02,17.4468
730,2.61E-01,4.56E-02,17.4731
731,2.68E-01,4.70E-02,17.4952
732,2.81E-01,4.93E-02,17.5136
733,2.97E-01,5.20E-02,17.5305
734,3.06E-01,5.36E-02,17.5475
735,3.10E-01,5.43E-02,17.5663
736,3.10E-01,5.45E-02,17.5883
737,3.11E-01,5.48E-02,17.6119
738,3.14E-01,5.54E-02,17.6347
739,3.16E-01,5.58E-02,17.6549
740,3.18E-01,5.62E-02,17.673
741,3.22E-01,5.69E-02,17.6904
742,3.24E-01,5.75E-02,17.7091
743,3.27E-01,5.80E-02,17.7288
744,3.30E-01,5.85E-02,17.751
745,3.31E-01,5.88E-02,17.7775
746,3.31E-01,5.90E-02,17.8076
747,3.31E-01,5.91E-02,17.8434
748,3.31E-01,5.91E-02,17.8848
749,3.30E-01,5.91E-02,17.9304
750,3.28E-01,5.89E-02,17.9774
751,3.27E-01,5.89E-02,18.0155
752,3.28E-01,5.91E-02,18.0568
753,3.28E-01,5.93E-02,18.1089
754,3.28E-01,5.94E-02,18.1614
755,3.27E-01,5.94E-02,18.2135
756,3.27E-01,5.95E-02,18.2648
757,3.22E-01,5.87E-02,18.3196
758,3.02E-01,5.53E-02,18.3748
759,2.42E-01,4.45E-02,18.4328
760,1.81E-01,3.36E-02,18.4919
761,1.47E-01,2.73E-02,18.5526
762,1.49E-01,2.78E-02,18.5999
763,1.71E-01,3.21E-02,18.6413
764,1.87E-01,3.49E-02,18.6763
765,2.10E-01,3.92E-02,18.6972
766,2.42E-01,4.53E-02,18.72
767,2.73E-01,5.10E-02,18.7439
768,2.93E-01,5.48E-02,18.7705
769,3.05E-01,5.71E-02,18.7965
770,3.10E-01,5.82E-02,18.8248
771,3.12E-01,5.88E-02,18.8514
772,3.14E-01,5.91E-02,18.8804
773,3.14E-01,5.93E-02,18.9081
774,3.14E-01,5.93E-02,18.9354
775,3.13E-01,5.94E-02,18.9641
776,3.14E-01,5.95E-02,18.9959
777,3.14E-01,5.98E-02,19.0308
778,3.14E-01,5.98E-02,19.0688
779,3.13E-01,5.97E-02,19.1094
780,3.12E-01,5.98E-02,19.152
