Wvl,Rad. (Ref.),Rad. (Target),Reflect. %
823,2.74E-01,7.65E-02,27.9014
824,2.85E-01,7.97E-02,27.9608
825,3.08E-01,8.62E-02,28.0193
826,3.19E-01,8.93E-02,28.0765
827,3.08E-01,8.64E-02,28.1335
828,3.00E-01,8.45E-02,28.1899
829,2.99E-01,8.42E-02,28.2461
830,3.02E-01,8.53E-02,28.3018
831,3.06E-01,8.66E-02,28.3569
832,3.08E-01,8.74E-02,28.4116
833,3.12E-01,8.86E-02,28.4661
834,3.19E-01,9.09E-02,28.5209
835,3.28E-01,9.37E-02,28.575
836,3.36E-01,9.60E-02,28.6289
837,3.40E-01,9.74E-02,28.6814
838,3.45E-01,9.89E-02,28.732
839,3.49E-01,1.00E-01,28.7828
840,3.52E-01,1.01E-01,28.8343
841,3.53E-01,1.02E-01,28.8876
842,3.54E-01,1.02E-01,28.9412
843,3.55E-01,1.03E-01,28.9933
844,3.56E-01,1.03E-01,29.0443
845,3.58E-01,1.04E-01,29.0957
846,3.60E-01,1.05E-01,29.1482
847,3.60E-01,1.05E-01,29.2011
848,3.55E-01,1.04E-01,29.2535
849,3.49E-01,1.02E-01,29.3052
850,3.44E-01,1.01E-01,29.3573
851,3.43E-01,1.01E-01,29.411
852,3.42E-01,1.01E-01,29.4644
853,3.32E-01,9.77E-02,29.5174
854,3.23E-01,9.55E-02,29.5702
855,3.26E-01,9.66E-02,29.623
856,3.39E-01,1.00E-01,29.6763
857,3.52E-01,1.04E-01,29.7302
858,3.53E-01,1.05E-01,29.7836
859,3.52E-01,1.05E-01,29.8363
860,3.52E-01,1.05E-01,29.8885
861,3.52E-01,1.05E-01,29.9414
862,3.52E-01,1.06E-01,29.994
863,3.52E-01,1.06E-01,30.0447
864,3.47E-01,1.04E-01,30.0959
865,3.35E-01,1.01E-01,30.1463
866,3.26E-01,9.84E-02,30.1958
867,3.26E-01,9.83E-02,30.2457
868,3.34E-01,1.01E-01,30.2958
869,3.44E-01,1.04E-01,30.3456
870,3.45E-01,1.05E-01,30.3952
871,3.45E-01,1.05E-01,30.4424
872,3.44E-01,1.05E-01,30.4913
873,3.42E-01,1.04E-01,30.5408
874,3.41E-01,1.04E-01,30.5881
875,3.40E-01,1.04E-01,30.6356
876,3.40E-01,1.04E-01,30.6833
877,3.40E-01,1.04E-01,30.7325
878,3.40E-01,1.04E-01,30.7801
879,3.38E-01,1.04E-01,30.8248
880,3.35E-01,1.03E-01,30.8721
881,3.34E-01,1.03E-01,30.9181
882,3.35E-01,1.03E-01,30.9621
883,3.35E-01,1.04E-01,31.0055
884,3.35E-01,1.04E-01,31.049
885,3.33E-01,1.03E-01,31.0919
886,3.30E-01,1.02E-01,31.1362
887,3.28E-01,1.02E-01,31.1816
888,3.29E-01,1.02E-01,31.2263
889,3.29E-01,1.03E-01,31.2716
890,3.27E-01,1.02E-01,31.3165
891,3.21E-01,1.00E-01,31.3576
892,3.10E-01,9.73E-02,31.4001
893,2.96E-01,9.28E-02,31.446
894,2.79E-01,8.75E-02,31.492
895,2.59E-01,8.14E-02,31.5376
896,2.38E-01,7.49E-02,31.584
897,2.24E-01,7.06E-02,31.6305
898,2.10E-01,6.64E-02,31.6807
899,2.04E-01,6.46E-02,31.7253
900,2.02E-01,6.40E-02,31.7737
901,2.05E-01,6.52E-02,31.8207
902,2.18E-01,6.96E-02,31.87
903,2.37E-01,7.54E-02,31.9194
904,2.51E-01,8.01E-02,31.9684
905,2.55E-01,8.14E-02,32.0146
906,2.38E-01,7.60E-02,32.0604
907,2.18E-01,6.97E-02,32.1056
908,2.02E-01,6.50E-02,32.1529
909,1.98E-01,6.36E-02,32.2018
910,2.00E-01,6.43E-02,32.2494
911,2.03E-01,6.53E-02,32.2957
912,2.01E-01,6.49E-02,32.3421
913,1.95E-01,6.30E-02,32.3823
914,1.91E-01,6.17E-02,32.4246
915,1.86E-01,6.02E-02,32.4639
916,1.93E-01,6.27E-02,32.5099
917,1.93E-01,6.25E-02,32.5469
918,2.06E-01,6.72E-02,32.5843
919,2.19E-01,7.13E-02,32.6211
920,2.33E-01,7.57E-02,32.6654
921,2.37E-01,7.73E-02,32.6999
922,2.33E-01,7.60E-02,32.7423
923,2.26E-01,7.40E-02,32.7643
924,2.21E-01,7.23E-02,32.8117
925,2.16E-01,7.08E-02,32.8379
926,2.10E-01,6.87E-02,32.8615
927,1.96E-01,6.42E-02,32.8667
928,1.70E-01,5.57E-02,32.8503
929,1.38E-01,4.51E-02,32.8201
930,1.11E-01,3.62E-02,32.7923
931,8.92E-02,2.90E-02,32.7913
932,6.75E-02,2.21E-02,32.808
933,5.29E-02,1.72E-02,32.584
934,4.68E-02,1.51E-02,32.3269
935,4.59E-02,1.49E-02,32.6507
936,5.10E-02,1.65E-02,32.5335
937,5.56E-02,1.82E-02,32.8457
938,6.80E-02,2.25E-02,33.1104
939,8.26E-02,2.73E-02,33.1376
940,9.30E-02,3.07E-02,33.1687
941,9.11E-02,3.02E-02,33.2053
942,8.23E-02,2.73E-02,33.2511
943,7.51E-02,2.49E-02,33.2724
944,7.13E-02,2.37E-02,33.3847
945,6.98E-02,2.32E-02,33.5266
946,7.11E-02,2.38E-02,33.57
947,7.41E-02,2.50E-02,33.6224
948,7.70E-02,2.60E-02,33.653
949,8.05E-02,2.70E-02,33.7179
950,8.17E-02,2.74E-02,33.7662
951,8.29E-02,2.80E-02,33.8188
952,8.15E-02,2.75E-02,33.8695
953,8.52E-02,2.88E-02,33.937
954,8.56E-02,2.87E-02,33.9795
955,9.06E-02,3.09E-02,34.0391
956,9.24E-02,3.14E-02,34.1014
957,9.84E-02,3.35E-02,34.1579
958,1.03E-01,3.50E-02,34.2083
959,1.04E-01,3.56E-02,34.2611
960,1.07E-01,3.66E-02,34.3445
961,1.13E-01,3.90E-02,34.409
962,1.23E-01,4.23E-02,34.4603
963,1.30E-01,4.47E-02,34.5176
964,1.36E-01,4.67E-02,34.5575
965,1.44E-01,4.99E-02,34.6086
966,1.52E-01,5.29E-02,34.6622
967,1.70E-01,5.91E-02,34.7195
968,1.91E-01,6.61E-02,34.7815
969,2.02E-01,7.02E-02,34.8342
970,2.06E-01,7.14E-02,34.8857
971,2.17E-01,7.55E-02,34.9542
972,2.28E-01,7.92E-02,34.9955
973,2.38E-01,8.27E-02,35.068
974,2.48E-01,8.65E-02,35.1721
975,2.58E-01,9.04E-02,35.2864
976,2.67E-01,9.40E-02,35.4057
977,2.75E-01,9.70E-02,35.544
978,2.81E-01,9.94E-02,35.6735
979,2.84E-01,1.01E-01,35.8076
980,2.86E-01,1.02E-01,35.9501
981,2.86E-01,1.02E-01,36.0827
982,2.84E-01,1.02E-01,36.2116
983,2.79E-01,1.01E-01,36.319
984,2.72E-01,9.88E-02,36.4099
985,2.64E-01,9.66E-02,36.479
986,2.64E-01,9.63E-02,36.5337
987,2.63E-01,9.61E-02,36.5715
988,2.62E-01,9.58E-02,36.6081
989,2.61E-01,9.56E-02,36.6406
990,2.60E-01,9.54E-02,36.6736
991,2.59E-01,9.52E-02,36.7027
992,2.59E-01,9.50E-02,36.7307
993,2.58E-01,9.49E-02,36.7556
994,2.58E-01,9.47E-02,36.7826
995,2.57E-01,9.46E-02,36.8119
996,2.57E-01,9.45E-02,36.8439
997,2.56E-01,9.43E-02,36.8771
998,2.55E-01,9.41E-02,36.9101
999,2.54E-01,9.37E-02,36.9344
1000,2.53E-01,9.34E-02,36.9598
1001,2.52E-01,9.31E-02,36.9861
1002,2.51E-01,9.29E-02,37.0142
1003,2.50E-01,9.27E-02,37.044
1004,2.50E-01,9.26E-02,37.0739
1005,2.49E-01,9.26E-02,37.1042
1006,2.49E-01,9.26E-02,37.1351
1007,2.49E-01,9.27E-02,37.1667
1008,2.49E-01,9.28E-02,37.1991
1009,2.49E-01,9.29E-02,37.2324
1010,2.49E-01,9.30E-02,37.2665
1011,2.49E-01,9.30E-02,37.3016
1012,2.49E-01,9.31E-02,37.3373
