Wvl,Rad. (Ref.),Rad. (Target),Reflect. %
1991,1.90E-02,3.45E-03,18.2516
1992,1.88E-02,3.44E-03,18.3055
1993,1.84E-02,3.39E-03,18.3912
1994,1.76E-02,3.24E-03,18.4388
1995,1.63E-02,3.00E-03,18.4446
1996,1.48E-02,2.72E-03,18.432
1997,1.31E-02,2.41E-03,18.3718
1998,1.13E-02,2.08E-03,18.3074
1999,9.77E-03,1.79E-03,18.3549
2000,8.33E-03,1.54E-03,18.5197
2001,7.13E-03,1.34E-03,18.7706
2002,6.35E-03,1.22E-03,19.1452
2003,5.94E-03,1.17E-03,19.6356
2004,5.86E-03,1.17E-03,20.0077
2005,6.16E-03,1.23E-03,20.025
2006,6.77E-03,1.34E-03,19.8511
2007,7.35E-03,1.45E-03,19.7685
2008,7.96E-03,1.58E-03,19.8226
2009,8.49E-03,1.69E-03,19.9321
2010,8.71E-03,1.75E-03,20.0961
2011,8.62E-03,1.75E-03,20.2748
2012,8.44E-03,1.72E-03,20.376
2013,8.26E-03,1.69E-03,20.4071
2014,8.04E-03,1.64E-03,20.4074
2015,8.10E-03,1.65E-03,20.3997
2016,8.46E-03,1.72E-03,20.3971
2017,9.07E-03,1.85E-03,20.3896
2018,9.89E-03,2.02E-03,20.365
2019,1.10E-02,2.24E-03,20.3536
2020,1.22E-02,2.49E-03,20.3428
2021,1.36E-02,2.77E-03,20.377
2022,1.52E-02,3.08E-03,20.4246
2023,1.66E-02,3.38E-03,20.4804
2024,1.79E-02,3.66E-03,20.5205
2025,1.90E-02,3.92E-03,20.5932
2026,2.00E-02,4.15E-03,20.6707
2027,2.09E-02,4.33E-03,20.7141
2028,2.17E-02,4.49E-03,20.7085
2029,2.25E-02,4.65E-03,20.6492
2030,2.33E-02,4.79E-03,20.6128
2031,2.41E-02,4.93E-03,20.5883
2032,2.49E-02,5.09E-03,20.5949
2033,2.56E-02,5.24E-03,20.5819
2034,2.61E-02,5.36E-03,20.5751
2035,2.65E-02,5.45E-03,20.5823
2036,2.67E-02,5.51E-03,20.6026
2037,2.66E-02,5.50E-03,20.634
2038,2.63E-02,5.45E-03,20.6862
2039,2.60E-02,5.40E-03,20.7332
2040,2.58E-02,5.35E-03,20.7637
2041,2.55E-02,5.30E-03,20.7792
2042,2.53E-02,5.27E-03,20.7902
2043,2.53E-02,5.26E-03,20.8
2044,2.52E-02,5.24E-03,20.8081
2045,2.49E-02,5.19E-03,20.813
2046,2.46E-02,5.11E-03,20.8096
2047,2.39E-02,4.98E-03,20.7917
2048,2.30E-02,4.77E-03,20.7547
2049,2.19E-02,4.52E-03,20.6885
2050,2.08E-02,4.29E-03,20.6005
2051,1.97E-02,4.04E-03,20.4951
2052,1.88E-02,3.86E-03,20.4765
2053,1.83E-02,3.77E-03,20.6311
2054,1.80E-02,3.76E-03,20.8689
2055,1.80E-02,3.80E-03,21.1013
2056,1.82E-02,3.88E-03,21.2836
2057,1.86E-02,3.99E-03,21.3911
2058,1.90E-02,4.04E-03,21.2976
2059,1.94E-02,4.07E-03,21.0056
2060,1.96E-02,4.08E-03,20.8048
2061,1.98E-02,4.11E-03,20.8146
2062,1.97E-02,4.13E-03,20.9111
2063,1.97E-02,4.13E-03,21.0093
2064,1.95E-02,4.11E-03,21.0802
2065,1.93E-02,4.08E-03,21.0881
2066,1.93E-02,4.07E-03,21.0492
2067,1.93E-02,4.06E-03,21.0187
2068,1.95E-02,4.10E-03,21.0852
2069,1.99E-02,4.22E-03,21.2137
2070,2.04E-02,4.37E-03,21.3469
2071,2.10E-02,4.52E-03,21.4517
2072,2.16E-02,4.67E-03,21.5036
2073,2.23E-02,4.81E-03,21.5328
2074,2.29E-02,4.94E-03,21.5665
2075,2.35E-02,5.06E-03,21.5923
2076,2.41E-02,5.18E-03,21.6067
2077,2.46E-02,5.31E-03,21.6225
2078,2.51E-02,5.42E-03,21.6447
2079,2.54E-02,5.51E-03,21.671
2080,2.58E-02,5.58E-03,21.6743
2081,2.60E-02,5.63E-03,21.6861
2082,2.61E-02,5.66E-03,21.7099
2083,2.61E-02,5.67E-03,21.7405
2084,2.62E-02,5.69E-03,21.7509
2085,2.62E-02,5.71E-03,21.7626
2086,2.63E-02,5.74E-03,21.7764
2087,2.64E-02,5.78E-03,21.796
2088,2.65E-02,5.81E-03,21.8234
2089,2.66E-02,5.83E-03,21.8474
2090,2.66E-02,5.83E-03,21.868
2091,2.66E-02,5.83E-03,21.8968
2092,2.66E-02,5.82E-03,21.9176
2093,2.66E-02,5.80E-03,21.9546
2094,2.65E-02,5.79E-03,21.9963
2095,2.64E-02,5.79E-03,22.0421
2096,2.63E-02,5.79E-03,22.0875
2097,2.61E-02,5.78E-03,22.1321
2098,2.59E-02,5.78E-03,22.2021
2099,2.58E-02,5.77E-03,22.253
2100,2.58E-02,5.77E-03,22.2866
2101,2.59E-02,5.78E-03,22.2999
2102,2.60E-02,5.80E-03,22.2879
2103,2.62E-02,5.83E-03,22.3039
2104,2.65E-02,5.87E-03,22.319
2105,2.66E-02,5.89E-03,22.3335
2106,2.66E-02,5.91E-03,22.3329
