Wvl,Rad. (Ref.),Rad. (Target),Reflect. %
350,1.06E-01,2.77E-03,2.5551
351,1.10E-01,2.80E-03,2.5567
352,1.14E-01,2.84E-03,2.5589
353,1.16E-01,2.89E-03,2.5616
354,1.18E-01,2.94E-03,2.5648
355,1.18E-01,2.98E-03,2.5685
356,1.19E-01,3.02E-03,2.5729
357,1.19E-01,3.07E-03,2.5782
358,1.20E-01,3.13E-03,2.5846
359,1.22E-01,3.22E-03,2.5922
360,1.26E-01,3.33E-03,2.6008
361,1.33E-01,3.48E-03,2.6103
362,1.41E-01,3.68E-03,2.6203
363,1.48E-01,3.89E-03,2.6309
364,1.56E-01,4.11E-03,2.6425
365,1.63E-01,4.32E-03,2.6554
366,1.70E-01,4.52E-03,2.67
367,1.75E-01,4.68E-03,2.6864
368,1.79E-01,4.80E-03,2.7046
369,1.79E-01,4.83E-03,2.7247
370,1.75E-01,4.79E-03,2.7467
371,1.70E-01,4.71E-03,2.7704
372,1.66E-01,4.64E-03,2.7953
373,1.64E-01,4.65E-03,2.8219
374,1.66E-01,4.75E-03,2.8503
375,1.71E-01,4.96E-03,2.8806
376,1.79E-01,5.22E-03,2.9131
377,1.89E-01,5.56E-03,2.9479
378,1.95E-01,5.80E-03,2.9855
379,1.93E-01,5.83E-03,3.0263
380,1.84E-01,5.64E-03,3.07
381,1.71E-01,5.35E-03,3.1156
382,1.61E-01,5.13E-03,3.1629
383,1.56E-01,5.05E-03,3.2118
384,1.57E-01,5.14E-03,3.2628
385,1.62E-01,5.38E-03,3.3162
386,1.70E-01,5.73E-03,3.3729
387,1.80E-01,6.18E-03,3.4333
388,1.91E-01,6.64E-03,3.4975
389,1.98E-01,7.02E-03,3.5649
390,2.00E-01,7.22E-03,3.6351
391,1.97E-01,7.24E-03,3.7079
392,1.91E-01,7.17E-03,3.7833
393,1.84E-01,7.07E-03,3.8606
394,1.79E-01,7.05E-03,3.9397
395,1.81E-01,7.27E-03,4.0204
396,1.92E-01,7.85E-03,4.1026
397,2.11E-01,8.75E-03,4.1866
398,2.30E-01,9.79E-03,4.2725
399,2.51E-01,1.09E-02,4.36
400,2.71E-01,1.21E-02,4.4489
401,2.88E-01,1.32E-02,4.5383
402,2.96E-01,1.38E-02,4.6277
403,3.02E-01,1.43E-02,4.7157
404,3.05E-01,1.46E-02,4.802
405,3.06E-01,1.49E-02,4.886
406,3.07E-01,1.52E-02,4.967
407,3.09E-01,1.56E-02,5.0448
408,3.12E-01,1.60E-02,5.1195
409,3.15E-01,1.64E-02,5.1911
410,3.20E-01,1.69E-02,5.2607
411,3.25E-01,1.74E-02,5.3291
412,3.31E-01,1.79E-02,5.3942
413,3.36E-01,1.84E-02,5.4544
414,3.38E-01,1.87E-02,5.5095
415,3.39E-01,1.89E-02,5.5607
416,3.38E-01,1.90E-02,5.6084
417,3.36E-01,1.91E-02,5.654
418,3.36E-01,1.91E-02,5.6967
419,3.37E-01,1.93E-02,5.7357
420,3.39E-01,1.95E-02,5.7713
421,3.40E-01,1.97E-02,5.8043
422,3.39E-01,1.97E-02,5.8337
423,3.38E-01,1.97E-02,5.8604
424,3.36E-01,1.98E-02,5.8847
425,3.36E-01,1.98E-02,5.9066
426,3.34E-01,1.98E-02,5.9263
427,3.28E-01,1.95E-02,5.9443
428,3.16E-01,1.90E-02,5.9612
429,3.02E-01,1.81E-02,5.9772
430,2.97E-01,1.78E-02,5.9928
431,3.07E-01,1.84E-02,6.0082
432,3.27E-01,1.96E-02,6.0228
433,3.42E-01,2.06E-02,6.0357
434,3.52E-01,2.13E-02,6.0472
435,3.62E-01,2.19E-02,6.0586
436,3.67E-01,2.23E-02,6.0709
437,3.66E-01,2.23E-02,6.0844
438,3.61E-01,2.21E-02,6.0984
439,3.62E-01,2.21E-02,6.1129
440,3.71E-01,2.27E-02,6.1281
441,3.84E-01,2.35E-02,6.1439
442,3.95E-01,2.42E-02,6.1607
443,4.01E-01,2.47E-02,6.179
444,4.01E-01,2.49E-02,6.1982
445,4.01E-01,2.49E-02,6.2182
446,4.04E-01,2.51E-02,6.2393
447,4.12E-01,2.56E-02,6.2613
448,4.22E-01,2.63E-02,6.2826
449,4.32E-01,2.70E-02,6.3022
450,4.36E-01,2.75E-02,6.3209
451,4.34E-01,2.76E-02,6.3394
452,4.27E-01,2.73E-02,6.3573
453,4.20E-01,2.70E-02,6.3744
454,4.23E-01,2.71E-02,6.3912
455,4.29E-01,2.75E-02,6.4083
456,4.35E-01,2.79E-02,6.425
457,4.37E-01,2.82E-02,6.4392
458,4.36E-01,2.82E-02,6.4489
459,4.35E-01,2.81E-02,6.4545
460,4.39E-01,2.83E-02,6.4573
461,4.43E-01,2.87E-02,6.4608
462,4.47E-01,2.89E-02,6.4656
463,4.44E-01,2.88E-02,6.4706
464,4.40E-01,2.85E-02,6.4748
465,4.35E-01,2.82E-02,6.4779
466,4.33E-01,2.81E-02,6.4801
467,4.33E-01,2.81E-02,6.4817
468,4.34E-01,2.81E-02,6.4839
469,4.33E-01,2.81E-02,6.4884
470,4.33E-01,2.81E-02,6.4953
471,4.37E-01,2.83E-02,6.503
472,4.43E-01,2.86E-02,6.5093
473,4.47E-01,2.88E-02,6.5153
474,4.48E-01,2.88E-02,6.5218
475,4.46E-01,2.89E-02,6.529
476,4.43E-01,2.90E-02,6.5369
477,4.42E-01,2.93E-02,6.5453
478,4.46E-01,2.95E-02,6.5535
479,4.51E-01,2.98E-02,6.5617
480,4.55E-01,3.00E-02,6.5705
481,4.57E-01,3.02E-02,6.58
482,4.55E-01,3.01E-02,6.5904
483,4.50E-01,2.98E-02,6.6014
484,4.34E-01,2.88E-02,6.6129
485,4.17E-01,2.77E-02,6.6251
486,4.05E-01,2.69E-02,6.638
487,4.09E-01,2.71E-02,6.6516
488,4.21E-01,2.79E-02,6.6657
489,4.34E-01,2.89E-02,6.68
490,4.38E-01,2.92E-02,6.6939
491,4.36E-01,2.92E-02,6.7076
492,4.34E-01,2.91E-02,6.7215
493,4.37E-01,2.95E-02,6.7385
494,4.42E-01,2.99E-02,6.7599
495,4.46E-01,3.03E-02,6.7863
496,4.45E-01,3.04E-02,6.8156
497,4.43E-01,3.03E-02,6.8473
498,4.39E-01,3.02E-02,6.8816
499,4.33E-01,3.00E-02,6.9192
500,4.28E-01,2.98E-02,6.9608
501,4.24E-01,2.98E-02,7.0068
502,4.23E-01,2.99E-02,7.0579
503,4.25E-01,3.03E-02,7.1138
504,4.30E-01,3.08E-02,7.1733
505,4.35E-01,3.15E-02,7.2358
506,4.37E-01,3.19E-02,7.3051
507,4.36E-01,3.21E-02,7.3788
508,4.35E-01,3.24E-02,7.4571
509,4.36E-01,3.28E-02,7.5429
510,4.38E-01,3.34E-02,7.6354
511,4.38E-01,3.38E-02,7.7343
512,4.34E-01,3.40E-02,7.8396
513,4.29E-01,3.40E-02,7.9521
514,4.24E-01,3.42E-02,8.072
515,4.15E-01,3.40E-02,8.1992
516,4.02E-01,3.35E-02,8.3371
517,3.92E-01,3.32E-02,8.4802
518,3.95E-01,3.40E-02,8.6299
519,4.06E-01,3.55E-02,8.7824
520,4.17E-01,3.71E-02,8.9313
521,4.23E-01,3.83E-02,9.0818
522,4.25E-01,3.92E-02,9.2314
523,4.29E-01,4.02E-02,9.3848
524,4.30E-01,4.11E-02,9.538
525,4.27E-01,4.15E-02,9.6915
526,4.19E-01,4.13E-02,9.8413
527,4.19E-01,4.19E-02,9.9895
528,4.27E-01,4.32E-02,10.1326
529,4.39E-01,4.51E-02,10.2697
530,4.43E-01,4.61E-02,10.3916
531,4.41E-01,4.64E-02,10.5026
532,4.36E-01,4.63E-02,10.6033
533,4.34E-01,4.65E-02,10.6946
534,4.36E-01,4.70E-02,10.7838
535,4.40E-01,4.78E-02,10.8669
536,4.41E-01,4.82E-02,10.9455
537,4.39E-01,4.82E-02,11.0174
538,4.35E-01,4.81E-02,11.0859
539,4.29E-01,4.77E-02,11.1509
540,4.25E-01,4.75E-02,11.2138
541,4.22E-01,4.76E-02,11.27
542,4.25E-01,4.81E-02,11.3225
543,4.29E-01,4.87E-02,11.3713
544,4.31E-01,4.91E-02,11.4158
545,4.32E-01,4.94E-02,11.4561
546,4.32E-01,4.95E-02,11.4921
547,4.30E-01,4.95E-02,11.5236
548,4.31E-01,4.97E-02,11.5505
549,4.32E-01,4.99E-02,11.5752
550,4.33E-01,5.02E-02,11.5961
551,4.32E-01,5.02E-02,11.6117
552,4.32E-01,5.03E-02,11.619
553,4.33E-01,5.04E-02,11.623
554,4.34E-01,5.05E-02,11.6215
555,4.33E-01,5.03E-02,11.6133
556,4.29E-01,4.99E-02,11.5965
557,4.23E-01,4.91E-02,11.5714
558,4.19E-01,4.84E-02,11.5381
559,4.18E-01,4.80E-02,11.4967
560,4.19E-01,4.80E-02,11.444
561,4.22E-01,4.81E-02,11.3832
562,4.24E-01,4.81E-02,11.317
563,4.24E-01,4.77E-02,11.2434
564,4.23E-01,4.72E-02,11.1607
565,4.21E-01,4.67E-02,11.0738
566,4.20E-01,4.62E-02,10.9853
567,4.19E-01,4.56E-02,10.8911
568,4.16E-01,4.50E-02,10.7957
569,4.13E-01,4.42E-02,10.7006
570,4.11E-01,4.36E-02,10.6047
571,4.13E-01,4.33E-02,10.5088
572,4.17E-01,4.33E-02,10.4144
573,4.21E-01,4.33E-02,10.3227
574,4.20E-01,4.28E-02,10.2285
575,4.17E-01,4.22E-02,10.1358
576,4.16E-01,4.17E-02,10.0526
577,4.15E-01,4.13E-02,9.9736
578,4.15E-01,4.10E-02,9.8941
579,4.16E-01,4.08E-02,9.8206
580,4.19E-01,4.08E-02,9.7583
581,4.23E-01,4.09E-02,9.7017
582,4.25E-01,4.09E-02,9.6534
583,4.26E-01,4.08E-02,9.6083
584,4.23E-01,4.05E-02,9.5669
585,4.19E-01,3.99E-02,9.5276
586,4.15E-01,3.94E-02,9.4906
587,4.05E-01,3.84E-02,9.4577
588,3.92E-01,3.71E-02,9.4283
589,3.79E-01,3.57E-02,9.4022
590,3.79E-01,3.56E-02,9.379
591,3.85E-01,3.61E-02,9.3586
592,3.93E-01,3.67E-02,9.34
593,3.94E-01,3.67E-02,9.3227
594,3.94E-01,3.66E-02,9.3064
595,3.95E-01,3.66E-02,9.2903
596,3.98E-01,3.68E-02,9.2738
597,4.00E-01,3.70E-02,9.2568
598,4.01E-01,3.70E-02,9.2387
599,4.02E-01,3.70E-02,9.2186
600,4.02E-01,3.70E-02,9.197
601,4.02E-01,3.69E-02,9.174
602,4.03E-01,3.70E-02,9.1492
603,4.06E-01,3.72E-02,9.1224
604,4.09E-01,3.74E-02,9.0936
605,4.09E-01,3.73E-02,9.0632
606,4.08E-01,3.70E-02,9.0315
607,4.06E-01,3.67E-02,8.9984
608,4.04E-01,3.63E-02,8.9632
609,4.02E-01,3.60E-02,8.926
610,4.00E-01,3.56E-02,8.8881
611,3.99E-01,3.53E-02,8.8494
612,3.98E-01,3.50E-02,8.8102
613,3.96E-01,3.47E-02,8.771
614,3.93E-01,3.43E-02,8.7321
615,3.91E-01,3.39E-02,8.694
616,3.89E-01,3.36E-02,8.6572
617,3.90E-01,3.35E-02,8.6218
618,3.92E-01,3.36E-02,8.5881
619,3.96E-01,3.38E-02,8.5566
620,3.98E-01,3.38E-02,8.5276
621,3.97E-01,3.36E-02,8.5019
622,3.94E-01,3.33E-02,8.4798
623,3.91E-01,3.30E-02,8.4613
624,3.88E-01,3.27E-02,8.4462
625,3.86E-01,3.25E-02,8.4339
626,3.85E-01,3.23E-02,8.424
627,3.83E-01,3.22E-02,8.4158
628,3.82E-01,3.21E-02,8.4088
629,3.80E-01,3.19E-02,8.4026
630,3.79E-01,3.19E-02,8.3963
631,3.80E-01,3.19E-02,8.39
632,3.81E-01,3.19E-02,8.3827
633,3.82E-01,3.20E-02,8.3735
634,3.83E-01,3.20E-02,8.3629
635,3.84E-01,3.21E-02,8.3501
636,3.85E-01,3.22E-02,8.3349
637,3.86E-01,3.23E-02,8.3176
638,3.86E-01,3.22E-02,8.2978
639,3.85E-01,3.21E-02,8.2758
640,3.82E-01,3.17E-02,8.2523
641,3.80E-01,3.14E-02,8.2281
642,3.81E-01,3.13E-02,8.2024
643,3.82E-01,3.12E-02,8.1746
644,3.80E-01,3.09E-02,8.1459
645,3.76E-01,3.04E-02,8.1159
646,3.70E-01,2.98E-02,8.0844
