Wvl,Rad. (Ref.),Rad. (Target),Reflect. %
350,1.13E-01,3.99E-03,3.4738
351,1.17E-01,4.10E-03,3.4741
352,1.21E-01,4.21E-03,3.4744
353,1.24E-01,4.30E-03,3.4746
354,1.26E-01,4.35E-03,3.4747
355,1.26E-01,4.38E-03,3.475
356,1.27E-01,4.40E-03,3.4758
357,1.27E-01,4.43E-03,3.4775
358,1.28E-01,4.49E-03,3.4804
359,1.31E-01,4.60E-03,3.4847
360,1.36E-01,4.77E-03,3.4904
361,1.43E-01,5.01E-03,3.4973
362,1.51E-01,5.31E-03,3.5052
363,1.60E-01,5.61E-03,3.514
364,1.67E-01,5.89E-03,3.5239
365,1.75E-01,6.18E-03,3.5355
366,1.83E-01,6.46E-03,3.5492
367,1.89E-01,6.71E-03,3.5654
368,1.93E-01,6.87E-03,3.5841
369,1.93E-01,6.92E-03,3.6057
370,1.89E-01,6.85E-03,3.6303
371,1.84E-01,6.73E-03,3.6576
372,1.80E-01,6.64E-03,3.6875
373,1.78E-01,6.65E-03,3.7198
374,1.80E-01,6.80E-03,3.7549
375,1.86E-01,7.10E-03,3.7929
376,1.95E-01,7.49E-03,3.8341
377,2.06E-01,7.97E-03,3.8782
378,2.13E-01,8.31E-03,3.9262
379,2.10E-01,8.32E-03,3.9783
380,2.00E-01,8.04E-03,4.0343
381,1.86E-01,7.62E-03,4.0932
382,1.76E-01,7.32E-03,4.1543
383,1.71E-01,7.25E-03,4.2177
384,1.72E-01,7.40E-03,4.2843
385,1.77E-01,7.75E-03,4.3539
386,1.86E-01,8.27E-03,4.4266
387,1.98E-01,8.91E-03,4.5036
388,2.10E-01,9.58E-03,4.585
389,2.18E-01,1.01E-02,4.6706
390,2.20E-01,1.04E-02,4.7602
391,2.16E-01,1.04E-02,4.8535
392,2.10E-01,1.03E-02,4.9503
393,2.02E-01,1.02E-02,5.0488
394,1.97E-01,1.01E-02,5.1477
395,2.00E-01,1.05E-02,5.2475
396,2.13E-01,1.13E-02,5.3478
397,2.33E-01,1.26E-02,5.449
398,2.55E-01,1.41E-02,5.5515
399,2.79E-01,1.58E-02,5.6553
400,3.01E-01,1.75E-02,5.7601
401,3.20E-01,1.89E-02,5.8653
402,3.29E-01,1.99E-02,5.9703
403,3.36E-01,2.05E-02,6.0736
404,3.39E-01,2.09E-02,6.1744
405,3.41E-01,2.13E-02,6.2722
406,3.42E-01,2.17E-02,6.3663
407,3.44E-01,2.22E-02,6.4562
408,3.48E-01,2.28E-02,6.5419
409,3.52E-01,2.33E-02,6.6247
410,3.57E-01,2.40E-02,6.7061
411,3.63E-01,2.47E-02,6.7849
412,3.70E-01,2.54E-02,6.8589
413,3.75E-01,2.60E-02,6.9277
414,3.78E-01,2.65E-02,6.9916
415,3.79E-01,2.68E-02,7.052
416,3.78E-01,2.70E-02,7.1115
417,3.77E-01,2.71E-02,7.168
418,3.76E-01,2.72E-02,7.2198
419,3.78E-01,2.74E-02,7.2673
420,3.80E-01,2.77E-02,7.311
421,3.82E-01,2.80E-02,7.3514
422,3.81E-01,2.81E-02,7.3899
423,3.79E-01,2.81E-02,7.4257
424,3.78E-01,2.82E-02,7.4586
425,3.78E-01,2.83E-02,7.4889
426,3.76E-01,2.83E-02,7.517
427,3.69E-01,2.79E-02,7.5434
428,3.56E-01,2.71E-02,7.5687
429,3.39E-01,2.59E-02,7.5932
430,3.35E-01,2.56E-02,7.6175
431,3.47E-01,2.64E-02,7.6416
432,3.70E-01,2.82E-02,7.6646
433,3.87E-01,2.96E-02,7.6851
434,3.99E-01,3.06E-02,7.7038
435,4.09E-01,3.15E-02,7.7222
436,4.16E-01,3.22E-02,7.7418
437,4.15E-01,3.22E-02,7.7621
438,4.09E-01,3.19E-02,7.7825
439,4.10E-01,3.20E-02,7.8027
440,4.21E-01,3.29E-02,7.8231
441,4.36E-01,3.41E-02,7.8434
442,4.49E-01,3.52E-02,7.8641
443,4.55E-01,3.58E-02,7.8855
444,4.56E-01,3.61E-02,7.907
445,4.55E-01,3.61E-02,7.9285
446,4.59E-01,3.64E-02,7.9504
447,4.68E-01,3.72E-02,7.9728
448,4.80E-01,3.81E-02,7.9938
