Wvl,Rad. (Ref.),Rad. (Target),Reflect. %
757,3.22E-01,1.07E-01,33.4597
758,3.02E-01,1.01E-01,33.5912
759,2.42E-01,8.13E-02,33.7264
760,1.81E-01,6.14E-02,33.8711
761,1.47E-01,5.00E-02,34.0113
762,1.49E-01,5.10E-02,34.1382
763,1.71E-01,5.88E-02,34.2496
764,1.87E-01,6.41E-02,34.3449
765,2.10E-01,7.21E-02,34.4241
766,2.42E-01,8.34E-02,34.4872
767,2.73E-01,9.42E-02,34.5603
768,2.93E-01,1.01E-01,34.6334
769,3.05E-01,1.05E-01,34.7145
770,3.10E-01,1.08E-01,34.7934
771,3.12E-01,1.09E-01,34.8787
772,3.14E-01,1.10E-01,34.9622
773,3.14E-01,1.10E-01,35.0517
774,3.14E-01,1.10E-01,35.14
775,3.13E-01,1.10E-01,35.2345
776,3.14E-01,1.11E-01,35.3188
777,3.14E-01,1.11E-01,35.4031
778,3.14E-01,1.11E-01,35.4936
779,3.13E-01,1.11E-01,35.5905
780,3.12E-01,1.11E-01,35.6907
781,3.12E-01,1.12E-01,35.7935
782,3.11E-01,1.12E-01,35.8982
783,3.10E-01,1.12E-01,36.0031
784,3.09E-01,1.12E-01,36.1069
785,3.08E-01,1.11E-01,36.2099
786,3.05E-01,1.11E-01,36.311
787,3.01E-01,1.10E-01,36.4118
788,2.96E-01,1.08E-01,36.514
789,2.92E-01,1.07E-01,36.6167
790,2.90E-01,1.06E-01,36.7194
791,2.88E-01,1.06E-01,36.8214
792,2.88E-01,1.06E-01,36.9219
793,2.87E-01,1.06E-01,37.021
794,2.87E-01,1.06E-01,37.1197
795,2.86E-01,1.06E-01,37.217
796,2.84E-01,1.06E-01,37.3135
797,2.85E-01,1.07E-01,37.4099
798,2.86E-01,1.07E-01,37.5063
799,2.85E-01,1.07E-01,37.6029
800,2.82E-01,1.06E-01,37.6994
801,2.79E-01,1.05E-01,37.7972
802,2.78E-01,1.05E-01,37.8966
803,2.78E-01,1.06E-01,37.9965
804,2.78E-01,1.06E-01,38.0961
805,2.81E-01,1.07E-01,38.1962
806,2.84E-01,1.08E-01,38.2953
807,2.83E-01,1.09E-01,38.3948
808,2.80E-01,1.08E-01,38.4946
809,2.75E-01,1.06E-01,38.5927
810,2.69E-01,1.04E-01,38.6907
811,2.62E-01,1.02E-01,38.7877
812,2.50E-01,9.71E-02,38.8834
813,2.35E-01,9.16E-02,38.9778
814,2.19E-01,8.57E-02,39.0728
815,2.05E-01,8.02E-02,39.1681
816,1.97E-01,7.75E-02,39.2617
817,1.95E-01,7.70E-02,39.3538
818,1.99E-01,7.86E-02,39.446
819,2.09E-01,8.26E-02,39.5386
820,2.20E-01,8.70E-02,39.6309
821,2.22E-01,8.80E-02,39.7219
822,2.11E-01,8.40E-02,39.8133
823,2.04E-01,8.14E-02,39.9018
824,2.11E-01,8.44E-02,39.9886
825,2.28E-01,9.11E-02,40.0735
826,2.36E-01,9.48E-02,40.1565
827,2.28E-01,9.18E-02,40.2393
828,2.23E-01,8.98E-02,40.3226
829,2.21E-01,8.95E-02,40.4056
830,2.23E-01,9.05E-02,40.4882
831,2.27E-01,9.19E-02,40.5709
832,2.28E-01,9.28E-02,40.6538
833,2.30E-01,9.38E-02,40.737
834,2.36E-01,9.63E-02,40.8214
835,2.42E-01,9.92E-02,40.9061
836,2.48E-01,1.02E-01,40.9905
837,2.51E-01,1.03E-01,41.0748
838,2.54E-01,1.05E-01,41.1593
839,2.57E-01,1.06E-01,41.2433
840,2.59E-01,1.07E-01,41.3247
841,2.61E-01,1.08E-01,41.4051
842,2.61E-01,1.08E-01,41.4846
843,2.61E-01,1.09E-01,41.5629
844,2.62E-01,1.09E-01,41.6435
845,2.64E-01,1.10E-01,41.7229
846,2.65E-01,1.11E-01,41.8013
847,2.65E-01,1.11E-01,41.8802
848,2.62E-01,1.10E-01,41.9611
849,2.57E-01,1.08E-01,42.0414
850,2.54E-01,1.07E-01,42.1212
851,2.52E-01,1.06E-01,42.2014
852,2.52E-01,1.07E-01,42.2817
853,2.45E-01,1.04E-01,42.3635
854,2.38E-01,1.01E-01,42.445
855,2.40E-01,1.02E-01,42.5258
856,2.48E-01,1.06E-01,42.6056
857,2.58E-01,1.10E-01,42.6838
858,2.59E-01,1.11E-01,42.7639
859,2.59E-01,1.11E-01,42.8447
860,2.58E-01,1.11E-01,42.9243
861,2.58E-01,1.11E-01,43.005
862,2.59E-01,1.11E-01,43.0871
863,2.58E-01,1.11E-01,43.1661
864,2.55E-01,1.10E-01,43.2452
865,2.47E-01,1.07E-01,43.3242
866,2.40E-01,1.04E-01,43.4028
867,2.39E-01,1.04E-01,43.482
868,2.44E-01,1.06E-01,43.5622
869,2.52E-01,1.10E-01,43.6432
870,2.53E-01,1.11E-01,43.7268
871,2.53E-01,1.11E-01,43.8086
872,2.53E-01,1.11E-01,43.8892
873,2.51E-01,1.10E-01,43.9697
874,2.50E-01,1.10E-01,44.0482
875,2.50E-01,1.10E-01,44.1251
876,2.50E-01,1.10E-01,44.2033
877,2.50E-01,1.10E-01,44.2809
878,2.49E-01,1.10E-01,44.3576
879,2.48E-01,1.10E-01,44.4378
880,2.46E-01,1.09E-01,44.5161
881,2.45E-01,1.09E-01,44.5953
882,2.45E-01,1.10E-01,44.6785
883,2.46E-01,1.10E-01,44.7625
884,2.46E-01,1.10E-01,44.8469
885,2.44E-01,1.10E-01,44.9317
886,2.42E-01,1.09E-01,45.015
887,2.41E-01,1.08E-01,45.0954
888,2.41E-01,1.09E-01,45.1739
889,2.41E-01,1.09E-01,45.2458
890,2.40E-01,1.09E-01,45.3194
891,2.36E-01,1.07E-01,45.3992
892,2.28E-01,1.04E-01,45.4829
893,2.18E-01,9.92E-02,45.5653
894,2.06E-01,9.39E-02,45.6441
895,1.91E-01,8.76E-02,45.722
896,1.76E-01,8.07E-02,45.8002
897,1.66E-01,7.62E-02,45.8763
898,1.56E-01,7.17E-02,45.9519
899,1.52E-01,6.97E-02,46.0316
900,1.50E-01,6.89E-02,46.1106
901,1.52E-01,6.99E-02,46.1881
902,1.62E-01,7.45E-02,46.2677
903,1.74E-01,8.05E-02,46.3416
904,1.85E-01,8.57E-02,46.4155
905,1.88E-01,8.75E-02,46.4792
906,1.76E-01,8.22E-02,46.5495
907,1.62E-01,7.56E-02,46.6155
908,1.51E-01,7.04E-02,46.6859
909,1.47E-01,6.87E-02,46.7619
910,1.48E-01,6.94E-02,46.8423
911,1.51E-01,7.06E-02,46.918
912,1.50E-01,7.04E-02,46.9802
913,1.46E-01,6.85E-02,47.0237
914,1.43E-01,6.71E-02,47.0808
915,1.38E-01,6.53E-02,47.1542
916,1.44E-01,6.79E-02,47.2068
917,1.43E-01,6.76E-02,47.2566
918,1.53E-01,7.24E-02,47.3191
919,1.62E-01,7.66E-02,47.413
920,1.72E-01,8.15E-02,47.5401
921,1.75E-01,8.34E-02,47.6696
922,1.72E-01,8.22E-02,47.7809
923,1.68E-01,8.01E-02,47.8275
924,1.64E-01,7.84E-02,47.8461
925,1.61E-01,7.70E-02,47.9921
926,1.56E-01,7.49E-02,48.1326
927,1.46E-01,7.05E-02,48.2042
928,1.28E-01,6.17E-02,48.2614
929,1.05E-01,5.06E-02,48.382
930,8.49E-02,4.09E-02,48.1934
931,6.90E-02,3.31E-02,48.0159
932,5.31E-02,2.53E-02,47.664
933,4.17E-02,1.96E-02,46.989
934,3.65E-02,1.71E-02,46.8593
935,3.64E-02,1.68E-02,46.1233
936,4.00E-02,1.84E-02,46.1724
937,4.32E-02,2.00E-02,46.3907
938,5.19E-02,2.45E-02,47.2528
939,6.27E-02,3.00E-02,47.9213
940,7.05E-02,3.41E-02,48.3472
941,6.98E-02,3.41E-02,48.8897
942,6.38E-02,3.09E-02,48.4618
943,5.83E-02,2.80E-02,48.0532
944,5.49E-02,2.65E-02,48.2704
945,5.37E-02,2.58E-02,48.1994
946,5.51E-02,2.65E-02,48.06
947,5.76E-02,2.77E-02,48.1697
948,5.95E-02,2.88E-02,48.4688
949,6.17E-02,3.01E-02,48.7024
950,6.25E-02,3.04E-02,48.8013
951,6.42E-02,3.13E-02,48.6421
952,6.30E-02,3.04E-02,48.6988
953,6.55E-02,3.20E-02,48.8773
954,6.56E-02,3.19E-02,48.9729
955,6.94E-02,3.41E-02,49.0994
956,7.08E-02,3.48E-02,49.2137
957,7.52E-02,3.69E-02,49.3449
958,7.78E-02,3.85E-02,49.4845
959,7.88E-02,3.90E-02,49.632
960,8.13E-02,4.04E-02,49.7542
961,8.55E-02,4.27E-02,49.8781
962,9.28E-02,4.63E-02,49.9882
963,9.77E-02,4.91E-02,50.1071
964,1.01E-01,5.11E-02,50.2328
965,1.08E-01,5.44E-02,50.365
966,1.13E-01,5.71E-02,50.4699
