Wvl,Rad. (Ref.),Rad. (Target),Reflect. %
350,1.21E-01,2.47E-03,1.9974
351,1.25E-01,2.49E-03,1.9987
352,1.30E-01,2.53E-03,2.0005
353,1.33E-01,2.58E-03,2.0029
354,1.34E-01,2.62E-03,2.0059
355,1.35E-01,2.66E-03,2.0097
356,1.36E-01,2.70E-03,2.014
357,1.37E-01,2.75E-03,2.0194
358,1.38E-01,2.81E-03,2.0259
359,1.40E-01,2.89E-03,2.0336
360,1.46E-01,3.00E-03,2.0427
361,1.53E-01,3.15E-03,2.0529
362,1.63E-01,3.34E-03,2.0642
363,1.71E-01,3.55E-03,2.0765
364,1.80E-01,3.77E-03,2.0898
365,1.88E-01,3.97E-03,2.1043
366,1.97E-01,4.16E-03,2.12
367,2.04E-01,4.33E-03,2.137
368,2.08E-01,4.44E-03,2.1552
369,2.08E-01,4.47E-03,2.1746
370,2.04E-01,4.44E-03,2.195
371,1.98E-01,4.37E-03,2.2165
372,1.94E-01,4.33E-03,2.2389
373,1.92E-01,4.35E-03,2.2622
374,1.94E-01,4.46E-03,2.2863
375,2.01E-01,4.67E-03,2.3114
376,2.10E-01,4.94E-03,2.3376
377,2.22E-01,5.26E-03,2.3645
378,2.29E-01,5.47E-03,2.3921
379,2.27E-01,5.47E-03,2.4206
380,2.16E-01,5.27E-03,2.4499
381,2.01E-01,4.99E-03,2.48
382,1.90E-01,4.78E-03,2.5108
383,1.85E-01,4.71E-03,2.5423
384,1.85E-01,4.79E-03,2.5745
385,1.92E-01,5.01E-03,2.6073
386,2.02E-01,5.34E-03,2.6404
387,2.14E-01,5.74E-03,2.6738
388,2.27E-01,6.14E-03,2.7073
389,2.35E-01,6.45E-03,2.7409
390,2.38E-01,6.57E-03,2.7747
391,2.34E-01,6.53E-03,2.8087
392,2.27E-01,6.42E-03,2.8428
393,2.19E-01,6.27E-03,2.8768
394,2.13E-01,6.21E-03,2.9107
395,2.16E-01,6.39E-03,2.9442
396,2.30E-01,6.88E-03,2.9774
397,2.52E-01,7.63E-03,3.0105
398,2.76E-01,8.45E-03,3.0435
399,3.01E-01,9.33E-03,3.0768
400,3.27E-01,1.02E-02,3.1103
401,3.48E-01,1.10E-02,3.144
402,3.59E-01,1.14E-02,3.1779
403,3.66E-01,1.17E-02,3.2114
404,3.69E-01,1.19E-02,3.2444
405,3.70E-01,1.21E-02,3.277
406,3.71E-01,1.22E-02,3.3093
407,3.74E-01,1.24E-02,3.3412
408,3.77E-01,1.27E-02,3.3726
409,3.82E-01,1.30E-02,3.4035
410,3.88E-01,1.33E-02,3.4343
411,3.94E-01,1.37E-02,3.4648
412,4.01E-01,1.40E-02,3.4952
413,4.07E-01,1.44E-02,3.5253
414,4.11E-01,1.46E-02,3.5552
415,4.12E-01,1.48E-02,3.5846
416,4.11E-01,1.49E-02,3.6134
417,4.09E-01,1.49E-02,3.6415
418,4.09E-01,1.50E-02,3.6688
419,4.10E-01,1.52E-02,3.6951
420,4.13E-01,1.54E-02,3.7201
421,4.14E-01,1.55E-02,3.7438
422,4.14E-01,1.56E-02,3.7661
423,4.12E-01,1.56E-02,3.7873
424,4.11E-01,1.57E-02,3.8075
425,4.11E-01,1.57E-02,3.8267
426,4.09E-01,1.57E-02,3.8449
427,4.02E-01,1.55E-02,3.8622
428,3.88E-01,1.50E-02,3.8786
429,3.70E-01,1.44E-02,3.8942
430,3.65E-01,1.43E-02,3.909
431,3.79E-01,1.49E-02,3.9233
432,4.03E-01,1.59E-02,3.9369
433,4.22E-01,1.67E-02,3.9503
434,4.34E-01,1.72E-02,3.9634
435,4.46E-01,1.77E-02,3.9764
436,4.53E-01,1.81E-02,3.9894
437,4.52E-01,1.81E-02,4.0026
438,4.46E-01,1.79E-02,4.0161
439,4.48E-01,1.80E-02,4.0297
440,4.59E-01,1.86E-02,4.0437
441,4.75E-01,1.92E-02,4.0579
442,4.89E-01,1.98E-02,4.0724
443,4.96E-01,2.02E-02,4.087
444,4.97E-01,2.03E-02,4.1018
