Wvl,Rad. (Ref.),Rad. (Target),Reflect. %
350,1.13E-01,4.61E-03,4.0736
351,1.17E-01,4.75E-03,4.0764
352,1.21E-01,4.91E-03,4.08
353,1.24E-01,5.04E-03,4.0844
354,1.26E-01,5.12E-03,4.0896
355,1.26E-01,5.17E-03,4.0958
356,1.27E-01,5.22E-03,4.103
357,1.27E-01,5.27E-03,4.1121
358,1.28E-01,5.34E-03,4.1231
359,1.31E-01,5.47E-03,4.1361
360,1.36E-01,5.68E-03,4.1515
361,1.43E-01,5.98E-03,4.1689
362,1.51E-01,6.34E-03,4.188
363,1.60E-01,6.70E-03,4.2084
364,1.67E-01,7.06E-03,4.2294
365,1.75E-01,7.41E-03,4.2518
366,1.83E-01,7.77E-03,4.2769
367,1.89E-01,8.09E-03,4.3049
368,1.93E-01,8.31E-03,4.336
369,1.93E-01,8.39E-03,4.3705
370,1.89E-01,8.33E-03,4.4083
371,1.84E-01,8.20E-03,4.4503
372,1.80E-01,8.10E-03,4.4963
373,1.78E-01,8.12E-03,4.5451
374,1.80E-01,8.31E-03,4.5963
375,1.86E-01,8.67E-03,4.65
376,1.95E-01,9.15E-03,4.7077
377,2.06E-01,9.77E-03,4.7674
378,2.13E-01,1.02E-02,4.8306
379,2.10E-01,1.03E-02,4.8979
380,2.00E-01,9.94E-03,4.9703
381,1.86E-01,9.44E-03,5.0467
382,1.76E-01,9.07E-03,5.1268
383,1.71E-01,8.97E-03,5.2091
384,1.72E-01,9.15E-03,5.2943
385,1.77E-01,9.57E-03,5.3827
386,1.86E-01,1.02E-02,5.4765
387,1.98E-01,1.10E-02,5.5739
388,2.10E-01,1.18E-02,5.6726
389,2.18E-01,1.25E-02,5.7743
390,2.20E-01,1.28E-02,5.8819
391,2.16E-01,1.29E-02,5.9957
392,2.10E-01,1.28E-02,6.1171
393,2.02E-01,1.27E-02,6.2463
394,1.97E-01,1.26E-02,6.3828
395,2.00E-01,1.31E-02,6.5216
396,2.13E-01,1.41E-02,6.6599
397,2.33E-01,1.57E-02,6.7991
398,2.55E-01,1.76E-02,6.9402
399,2.79E-01,1.97E-02,7.0829
400,3.01E-01,2.19E-02,7.2269
401,3.20E-01,2.38E-02,7.3721
402,3.29E-01,2.50E-02,7.5179
403,3.36E-01,2.59E-02,7.6619
404,3.39E-01,2.65E-02,7.8027
405,3.41E-01,2.70E-02,7.9391
406,3.42E-01,2.75E-02,8.0702
407,3.44E-01,2.82E-02,8.1987
408,3.48E-01,2.90E-02,8.3254
409,3.52E-01,2.98E-02,8.4517
410,3.57E-01,3.06E-02,8.5719
411,3.63E-01,3.16E-02,8.6841
412,3.70E-01,3.25E-02,8.7882
413,3.75E-01,3.34E-02,8.8867
414,3.78E-01,3.41E-02,8.98
415,3.79E-01,3.45E-02,9.068
416,3.78E-01,3.47E-02,9.149
417,3.77E-01,3.48E-02,9.2269
418,3.76E-01,3.50E-02,9.3028
419,3.78E-01,3.53E-02,9.3756
420,3.80E-01,3.57E-02,9.4435
421,3.82E-01,3.61E-02,9.5047
422,3.81E-01,3.63E-02,9.5622
423,3.79E-01,3.64E-02,9.6181
424,3.78E-01,3.65E-02,9.6725
425,3.78E-01,3.67E-02,9.7239
426,3.76E-01,3.68E-02,9.7724
427,3.69E-01,3.64E-02,9.8189
428,3.56E-01,3.54E-02,9.8646
429,3.39E-01,3.40E-02,9.9101
430,3.35E-01,3.34E-02,9.9559
431,3.47E-01,3.45E-02,10.0021
432,3.70E-01,3.68E-02,10.0469
433,3.87E-01,3.88E-02,10.0877
434,3.99E-01,4.02E-02,10.1252
435,4.09E-01,4.15E-02,10.1622
436,4.16E-01,4.24E-02,10.2006
437,4.15E-01,4.26E-02,10.2399
438,4.09E-01,4.22E-02,10.2786
439,4.10E-01,4.24E-02,10.3165
440,4.21E-01,4.35E-02,10.354
441,4.36E-01,4.52E-02,10.3909
442,4.49E-01,4.67E-02,10.4276
443,4.55E-01,4.77E-02,10.465
444,4.56E-01,4.80E-02,10.5023
445,4.55E-01,4.81E-02,10.5393
446,4.59E-01,4.85E-02,10.5771
447,4.68E-01,4.94E-02,10.6154
448,4.80E-01,5.07E-02,10.6508
449,4.91E-01,5.21E-02,10.6811
450,4.97E-01,5.31E-02,10.7081
451,4.94E-01,5.34E-02,10.7346
452,4.86E-01,5.28E-02,10.7615
453,4.79E-01,5.20E-02,10.7892
454,4.82E-01,5.22E-02,10.8142
455,4.90E-01,5.30E-02,10.8393
456,4.97E-01,5.40E-02,10.8668
457,4.99E-01,5.44E-02,10.8897
458,4.98E-01,5.43E-02,10.9041
459,4.97E-01,5.42E-02,10.9109
460,5.02E-01,5.47E-02,10.9129
461,5.08E-01,5.54E-02,10.9182
462,5.12E-01,5.60E-02,10.9356
463,5.09E-01,5.58E-02,10.9424
464,5.04E-01,5.54E-02,10.9436
465,4.99E-01,5.48E-02,10.9444
466,4.97E-01,5.46E-02,10.95
467,4.97E-01,5.47E-02,10.9609
468,4.98E-01,5.49E-02,10.9648
469,4.97E-01,5.48E-02,10.9734
470,4.98E-01,5.49E-02,10.9768
471,5.02E-01,5.52E-02,10.978
472,5.09E-01,5.58E-02,10.9818
473,5.15E-01,5.62E-02,11.0167
474,5.16E-01,5.63E-02,11.0597
475,5.13E-01,5.67E-02,11.1093
476,5.10E-01,5.72E-02,11.164
477,5.09E-01,5.79E-02,11.2085
478,5.14E-01,5.85E-02,11.2549
479,5.20E-01,5.91E-02,11.2887
480,5.24E-01,5.95E-02,11.3198
481,5.27E-01,5.99E-02,11.3494
482,5.25E-01,5.99E-02,11.3795
483,5.19E-01,5.93E-02,11.4073
484,5.01E-01,5.74E-02,11.439
485,4.82E-01,5.54E-02,11.4823
486,4.67E-01,5.39E-02,11.5229
487,4.73E-01,5.44E-02,11.55
488,4.87E-01,5.60E-02,11.5695
489,5.03E-01,5.82E-02,11.5923
490,5.06E-01,5.89E-02,11.6317
491,5.05E-01,5.90E-02,11.6671
492,5.02E-01,5.88E-02,11.7069
493,5.07E-01,5.95E-02,11.7445
494,5.13E-01,6.03E-02,11.7799
495,5.17E-01,6.11E-02,11.8215
496,5.16E-01,6.13E-02,11.864
497,5.13E-01,6.12E-02,11.9063
498,5.09E-01,6.10E-02,11.9482
499,5.03E-01,6.04E-02,11.9909
500,4.97E-01,5.99E-02,12.0352
501,4.93E-01,5.96E-02,12.0812
502,4.92E-01,5.97E-02,12.1298
503,4.95E-01,6.02E-02,12.1788
504,5.00E-01,6.11E-02,12.2275
505,5.06E-01,6.21E-02,12.2735
506,5.09E-01,6.26E-02,12.3181
507,5.07E-01,6.27E-02,12.3634
508,5.06E-01,6.28E-02,12.4088
509,5.07E-01,6.31E-02,12.455
510,5.10E-01,6.37E-02,12.5031
511,5.10E-01,6.39E-02,12.5517
512,5.06E-01,6.38E-02,12.5995
513,5.00E-01,6.33E-02,12.6465
514,4.95E-01,6.29E-02,12.6937
515,4.84E-01,6.18E-02,12.742
516,4.69E-01,6.02E-02,12.7922
517,4.58E-01,5.89E-02,12.8437
518,4.61E-01,5.94E-02,12.8953
519,4.75E-01,6.13E-02,12.9472
520,4.88E-01,6.32E-02,12.9983
521,4.94E-01,6.44E-02,13.0479
522,4.97E-01,6.50E-02,13.0943
523,5.02E-01,6.59E-02,13.1376
524,5.03E-01,6.64E-02,13.1797
525,4.99E-01,6.63E-02,13.2233
526,4.90E-01,6.52E-02,13.2687
527,4.90E-01,6.54E-02,13.3161
528,4.99E-01,6.67E-02,13.3648
529,5.14E-01,6.90E-02,13.4153
530,5.19E-01,7.00E-02,13.468
531,5.16E-01,7.00E-02,13.5181
532,5.10E-01,6.94E-02,13.571
533,5.08E-01,6.93E-02,13.6232
534,5.11E-01,6.97E-02,13.6738
535,5.16E-01,7.06E-02,13.731
536,5.17E-01,7.09E-02,13.789
537,5.15E-01,7.07E-02,13.8474
538,5.10E-01,7.04E-02,13.9062
539,5.03E-01,7.01E-02,13.9673
540,4.98E-01,6.99E-02,14.026
541,4.95E-01,7.01E-02,14.0871
542,4.98E-01,7.10E-02,14.1439
543,5.03E-01,7.18E-02,14.1991
544,5.06E-01,7.24E-02,14.254
545,5.07E-01,7.28E-02,14.3099
546,5.07E-01,7.29E-02,14.366
547,5.05E-01,7.28E-02,14.4127
548,5.06E-01,7.31E-02,14.4573
549,5.07E-01,7.35E-02,14.4994
550,5.09E-01,7.39E-02,14.5415
551,5.08E-01,7.40E-02,14.5864
552,5.08E-01,7.42E-02,14.6277
553,5.09E-01,7.45E-02,14.667
554,5.10E-01,7.49E-02,14.7034
555,5.09E-01,7.49E-02,14.7366
556,5.05E-01,7.46E-02,14.7665
557,4.98E-01,7.38E-02,14.7965
558,4.93E-01,7.32E-02,14.8283
559,4.92E-01,7.31E-02,14.8627
560,4.94E-01,7.35E-02,14.8978
561,4.98E-01,7.43E-02,14.9322
562,5.00E-01,7.48E-02,14.9653
563,5.00E-01,7.50E-02,14.9975
564,4.98E-01,7.49E-02,15.028
565,4.96E-01,7.47E-02,15.0559
566,4.95E-01,7.47E-02,15.0816
567,4.94E-01,7.46E-02,15.1054
568,4.91E-01,7.44E-02,15.1276
569,4.88E-01,7.40E-02,15.1487
570,4.85E-01,7.37E-02,15.1688
571,4.87E-01,7.41E-02,15.1881
572,4.92E-01,7.49E-02,15.2075
573,4.97E-01,7.57E-02,15.2294
574,4.96E-01,7.57E-02,15.2524
575,4.93E-01,7.54E-02,15.2749
576,4.92E-01,7.52E-02,15.2974
577,4.91E-01,7.51E-02,15.3189
578,4.91E-01,7.52E-02,15.3397
579,4.92E-01,7.54E-02,15.3608
580,4.96E-01,7.61E-02,15.3818
581,5.00E-01,7.68E-02,15.4026
582,5.03E-01,7.74E-02,15.4232
583,5.04E-01,7.77E-02,15.4433
584,5.01E-01,7.75E-02,15.4627
585,4.96E-01,7.69E-02,15.4803
586,4.91E-01,7.63E-02,15.4973
587,4.80E-01,7.47E-02,15.5177
588,4.65E-01,7.25E-02,15.5374
589,4.49E-01,7.02E-02,15.5531
590,4.50E-01,7.02E-02,15.5686
591,4.58E-01,7.13E-02,15.5824
592,4.67E-01,7.29E-02,15.5974
593,4.68E-01,7.31E-02,15.614
594,4.68E-01,7.31E-02,15.6295
595,4.69E-01,7.34E-02,15.6436
596,4.73E-01,7.39E-02,15.6563
597,4.76E-01,7.44E-02,15.6676
598,4.77E-01,7.46E-02,15.6771
599,4.78E-01,7.48E-02,15.6848
600,4.78E-01,7.49E-02,15.6914
601,4.79E-01,7.50E-02,15.6977
602,4.80E-01,7.53E-02,15.7034
603,4.84E-01,7.61E-02,15.7089
604,4.87E-01,7.67E-02,15.7148
605,4.88E-01,7.69E-02,15.721
606,4.86E-01,7.67E-02,15.7284
607,4.84E-01,7.63E-02,15.7364
608,4.82E-01,7.59E-02,15.7423
609,4.79E-01,7.55E-02,15.747
610,4.78E-01,7.53E-02,15.7526
611,4.76E-01,7.50E-02,15.7578
612,4.75E-01,7.48E-02,15.7629
613,4.73E-01,7.45E-02,15.7683
614,4.70E-01,7.40E-02,15.7732
615,4.67E-01,7.35E-02,15.7778
616,4.64E-01,7.32E-02,15.7821
617,4.66E-01,7.34E-02,15.7851
618,4.69E-01,7.40E-02,15.7868
619,4.74E-01,7.48E-02,15.7877
620,4.76E-01,7.51E-02,15.7892
621,4.75E-01,7.50E-02,15.7918
622,4.72E-01,7.46E-02,15.7964
623,4.68E-01,7.40E-02,15.8038
624,4.64E-01,7.35E-02,15.814
625,4.62E-01,7.32E-02,15.8263
626,4.61E-01,7.31E-02,15.8403
627,4.60E-01,7.29E-02,15.8563
628,4.58E-01,7.27E-02,15.8735
629,4.56E-01,7.24E-02,15.8917
630,4.55E-01,7.24E-02,15.9112
631,4.56E-01,7.24E-02,15.9321
632,4.57E-01,7.26E-02,15.9539
633,4.59E-01,7.30E-02,15.9761
634,4.60E-01,7.33E-02,15.9989
635,4.61E-01,7.36E-02,16.0219
636,4.62E-01,7.41E-02,16.0445
637,4.64E-01,7.45E-02,16.0668
638,4.64E-01,7.48E-02,16.0881
639,4.62E-01,7.47E-02,16.1092
640,4.58E-01,7.42E-02,16.1316
641,4.57E-01,7.40E-02,16.1549
642,4.57E-01,7.41E-02,16.1777
643,4.59E-01,7.44E-02,16.1993
644,4.57E-01,7.41E-02,16.2203
645,4.52E-01,7.35E-02,16.2404
646,4.46E-01,7.24E-02,16.259
647,4.39E-01,7.14E-02,16.2757
648,4.35E-01,7.08E-02,16.2907
649,4.35E-01,7.07E-02,16.3029
650,4.37E-01,7.12E-02,16.3116
651,4.42E-01,7.19E-02,16.3167
652,4.44E-01,7.24E-02,16.3191
653,4.43E-01,7.23E-02,16.3194
654,4.36E-01,7.12E-02,16.318
655,4.20E-01,6.87E-02,16.3154
656,4.08E-01,6.67E-02,16.3125
657,4.10E-01,6.71E-02,16.3093
658,4.29E-01,7.00E-02,16.3051
659,4.44E-01,7.24E-02,16.2995
660,4.50E-01,7.35E-02,16.2924
661,4.54E-01,7.41E-02,16.2838
662,4.56E-01,7.42E-02,16.2746
663,4.56E-01,7.41E-02,16.2647
664,4.54E-01,7.39E-02,16.2543
665,4.55E-01,7.38E-02,16.2432
666,4.55E-01,7.37E-02,16.2309
667,4.54E-01,7.36E-02,16.2175
668,4.54E-01,7.36E-02,16.2044
669,4.55E-01,7.35E-02,16.1901
670,4.54E-01,7.34E-02,16.182
671,4.51E-01,7.30E-02,16.1749
672,4.51E-01,7.29E-02,16.1714
673,4.51E-01,7.30E-02,16.1698
674,4.52E-01,7.30E-02,16.1732
675,4.51E-01,7.30E-02,16.1766
676,4.51E-01,7.31E-02,16.1836
677,4.51E-01,7.31E-02,16.1896
678,4.51E-01,7.31E-02,16.201
679,4.50E-01,7.30E-02,16.213
680,4.49E-01,7.29E-02,16.228
681,4.49E-01,7.29E-02,16.2499
682,4.48E-01,7.29E-02,16.2872
683,4.45E-01,7.28E-02,16.3462
684,4.42E-01,7.26E-02,16.4215
685,4.31E-01,7.13E-02,16.5414
686,4.08E-01,6.80E-02,16.6869
687,3.85E-01,6.49E-02,16.834
688,3.77E-01,6.41E-02,16.9777
689,3.82E-01,6.55E-02,17.1121
690,3.92E-01,6.77E-02,17.2497
691,3.98E-01,6.92E-02,17.3804
692,3.98E-01,6.96E-02,17.5079
693,3.93E-01,6.93E-02,17.6361
694,3.89E-01,6.91E-02,17.7667
695,3.93E-01,7.04E-02,17.8936
696,4.02E-01,7.24E-02,18.0203
697,4.10E-01,7.43E-02,18.1407
698,4.09E-01,7.46E-02,18.259
699,4.03E-01,7.40E-02,18.3698
700,3.96E-01,7.32E-02,18.4853
701,3.93E-01,7.31E-02,18.5892
702,3.94E-01,7.38E-02,18.6853
703,3.99E-01,7.51E-02,18.7848
704,4.05E-01,7.65E-02,18.8829
705,4.08E-01,7.75E-02,18.966
706,4.10E-01,7.82E-02,19.0432
707,4.12E-01,7.88E-02,19.1182
708,4.13E-01,7.94E-02,19.1953
709,4.14E-01,7.99E-02,19.2758
710,4.15E-01,8.03E-02,19.3497
711,4.15E-01,8.06E-02,19.4209
712,4.14E-01,8.07E-02,19.4932
713,4.12E-01,8.04E-02,19.5642
714,4.08E-01,7.99E-02,19.6337
715,3.94E-01,7.73E-02,19.7018
716,3.66E-01,7.21E-02,19.77
717,3.31E-01,6.56E-02,19.8384
718,2.99E-01,5.95E-02,19.9061
719,2.86E-01,5.73E-02,19.9725
720,2.98E-01,5.99E-02,20.0376
721,3.23E-01,6.50E-02,20.1013
722,3.39E-01,6.82E-02,20.1627
723,3.36E-01,6.76E-02,20.2214
724,3.19E-01,6.46E-02,20.2775
725,3.11E-01,6.32E-02,20.3357
726,3.11E-01,6.35E-02,20.3938
727,3.13E-01,6.41E-02,20.447
728,3.14E-01,6.45E-02,20.4961
729,3.15E-01,6.49E-02,20.5296
730,3.19E-01,6.56E-02,20.5556
731,3.28E-01,6.77E-02,20.5774
732,3.44E-01,7.10E-02,20.5987
733,3.63E-01,7.50E-02,20.621
734,3.74E-01,7.72E-02,20.6419
735,3.78E-01,7.81E-02,20.6671
736,3.79E-01,7.83E-02,20.6926
737,3.80E-01,7.87E-02,20.7066
738,3.84E-01,7.94E-02,20.7296
739,3.86E-01,8.00E-02,20.7567
740,3.89E-01,8.06E-02,20.7865
741,3.93E-01,8.15E-02,20.8183
742,3.96E-01,8.24E-02,20.8534
743,4.00E-01,8.34E-02,20.8912
744,4.02E-01,8.42E-02,20.9334
745,4.03E-01,8.47E-02,20.9794
746,4.04E-01,8.51E-02,21.0296
747,4.04E-01,8.53E-02,21.0814
748,4.03E-01,8.53E-02,21.128
749,4.02E-01,8.51E-02,21.1754
750,4.00E-01,8.48E-02,21.1964
751,3.99E-01,8.47E-02,21.186
752,4.00E-01,8.49E-02,21.2084
753,4.00E-01,8.51E-02,21.2324
754,4.00E-01,8.52E-02,21.2487
755,3.99E-01,8.51E-02,21.2619
756,3.99E-01,8.51E-02,21.2802
757,3.93E-01,8.37E-02,21.3029
758,3.68E-01,7.82E-02,21.3504
759,2.95E-01,6.25E-02,21.4154
760,2.21E-01,4.73E-02,21.4895
761,1.80E-01,3.90E-02,21.5667
762,1.83E-01,4.00E-02,21.642
763,2.11E-01,4.58E-02,21.7098
764,2.29E-01,5.00E-02,21.7691
765,2.57E-01,5.62E-02,21.8141
766,2.97E-01,6.48E-02,21.8299
767,3.34E-01,7.28E-02,21.8128
768,3.59E-01,7.80E-02,21.8262
769,3.73E-01,8.10E-02,21.8199
770,3.79E-01,8.26E-02,21.8369
771,3.82E-01,8.32E-02,21.8256
772,3.84E-01,8.37E-02,21.8196
773,3.84E-01,8.38E-02,21.8299
774,3.84E-01,8.39E-02,21.8547
775,3.84E-01,8.39E-02,21.8761
776,3.84E-01,8.40E-02,21.9076
777,3.84E-01,8.42E-02,21.929
778,3.84E-01,8.42E-02,21.9477
