Wvl,Rad. (Ref.),Rad. (Target),Reflect. %
1417,1.71E-03,2.55E-04,13.3498
1418,1.79E-03,2.63E-04,13.2972
1419,1.91E-03,2.71E-04,13.3947
1420,2.05E-03,2.78E-04,13.4499
1421,2.21E-03,2.85E-04,13.2698
1422,2.39E-03,2.91E-04,12.7776
1423,2.59E-03,2.98E-04,12.1271
1424,2.80E-03,3.04E-04,11.4991
1425,3.01E-03,3.10E-04,11.04
1426,3.20E-03,3.16E-04,10.6637
1427,3.37E-03,3.22E-04,10.3603
1428,3.50E-03,3.29E-04,10.1469
1429,3.58E-03,3.36E-04,10.0608
1430,3.61E-03,3.43E-04,10.1177
1431,3.62E-03,3.50E-04,10.2194
1432,3.60E-03,3.57E-04,10.2616
1433,3.58E-03,3.64E-04,10.1868
1434,3.56E-03,3.69E-04,10.0588
1435,3.55E-03,3.75E-04,9.9592
1436,3.59E-03,3.82E-04,9.964
1437,3.67E-03,3.91E-04,10.0887
1438,3.80E-03,4.02E-04,10.2762
1439,3.96E-03,4.16E-04,10.424
1440,4.17E-03,4.34E-04,10.4614
1441,4.43E-03,4.53E-04,10.4365
1442,4.73E-03,4.77E-04,10.3562
1443,5.08E-03,5.07E-04,10.2185
1444,5.48E-03,5.40E-04,9.9936
1445,5.93E-03,5.73E-04,9.6725
1446,6.43E-03,6.08E-04,9.3471
1447,6.98E-03,6.46E-04,9.1092
1448,7.61E-03,6.88E-04,8.9773
1449,8.29E-03,7.40E-04,8.9149
1450,9.02E-03,7.97E-04,8.8519
1451,9.80E-03,8.57E-04,8.7415
1452,1.07E-02,9.16E-04,8.578
1453,1.16E-02,9.74E-04,8.4112
1454,1.25E-02,1.03E-03,8.2757
1455,1.32E-02,1.08E-03,8.1912
1456,1.39E-02,1.14E-03,8.164
1457,1.44E-02,1.18E-03,8.1668
1458,1.48E-02,1.21E-03,8.1764
1459,1.48E-02,1.21E-03,8.1824
1460,1.46E-02,1.20E-03,8.197
1461,1.43E-02,1.17E-03,8.2295
1462,1.38E-02,1.14E-03,8.2899
1463,1.30E-02,1.09E-03,8.3808
1464,1.22E-02,1.03E-03,8.4909
1465,1.14E-02,9.81E-04,8.6148
1466,1.09E-02,9.50E-04,8.7566
1467,1.05E-02,9.31E-04,8.905
1468,1.02E-02,9.25E-04,9.0509
1469,1.02E-02,9.33E-04,9.1512
1470,1.05E-02,9.61E-04,9.1825
1471,1.10E-02,1.01E-03,9.1597
1472,1.16E-02,1.06E-03,9.1291
1473,1.22E-02,1.11E-03,9.1099
1474,1.28E-02,1.16E-03,9.1037
1475,1.33E-02,1.22E-03,9.1208
1476,1.39E-02,1.27E-03,9.165
1477,1.44E-02,1.33E-03,9.2358
1478,1.49E-02,1.39E-03,9.3163
1479,1.54E-02,1.45E-03,9.3993
1480,1.60E-02,1.52E-03,9.4925
1481,1.68E-02,1.61E-03,9.5847
1482,1.76E-02,1.70E-03,9.662
1483,1.85E-02,1.80E-03,9.7188
1484,1.96E-02,1.92E-03,9.7572
1485,2.10E-02,2.05E-03,9.7786
1486,2.25E-02,2.20E-03,9.7819
1487,2.42E-02,2.36E-03,9.768
