Wvl,Rad. (Ref.),Rad. (Target),Reflect. %
350,1.26E-01,3.44E-03,2.7009
351,1.30E-01,3.54E-03,2.7035
352,1.35E-01,3.66E-03,2.707
353,1.38E-01,3.74E-03,2.7115
354,1.40E-01,3.79E-03,2.7166
355,1.41E-01,3.82E-03,2.7223
356,1.41E-01,3.85E-03,2.7283
357,1.42E-01,3.89E-03,2.7351
358,1.43E-01,3.95E-03,2.7428
359,1.46E-01,4.05E-03,2.7515
360,1.51E-01,4.21E-03,2.7614
361,1.59E-01,4.44E-03,2.7723
362,1.69E-01,4.71E-03,2.784
363,1.78E-01,4.98E-03,2.7963
364,1.87E-01,5.24E-03,2.8093
365,1.95E-01,5.50E-03,2.8231
366,2.04E-01,5.76E-03,2.8377
367,2.11E-01,5.99E-03,2.8533
368,2.15E-01,6.14E-03,2.87
369,2.15E-01,6.18E-03,2.888
370,2.11E-01,6.11E-03,2.9074
371,2.05E-01,6.00E-03,2.928
372,2.00E-01,5.91E-03,2.9498
373,1.99E-01,5.92E-03,2.9728
374,2.01E-01,6.05E-03,2.997
375,2.08E-01,6.31E-03,3.0224
376,2.18E-01,6.65E-03,3.0488
377,2.30E-01,7.07E-03,3.0763
378,2.37E-01,7.34E-03,3.1047
379,2.34E-01,7.31E-03,3.134
380,2.23E-01,7.03E-03,3.1644
381,2.08E-01,6.63E-03,3.1955
382,1.96E-01,6.33E-03,3.2274
383,1.90E-01,6.24E-03,3.2598
384,1.91E-01,6.34E-03,3.2929
385,1.97E-01,6.61E-03,3.3267
386,2.08E-01,7.00E-03,3.361
387,2.21E-01,7.50E-03,3.3957
388,2.34E-01,8.00E-03,3.4306
389,2.43E-01,8.37E-03,3.4657
390,2.45E-01,8.52E-03,3.5007
391,2.41E-01,8.46E-03,3.5358
392,2.34E-01,8.31E-03,3.5709
393,2.25E-01,8.09E-03,3.606
394,2.19E-01,7.98E-03,3.6409
395,2.22E-01,8.19E-03,3.6756
396,2.37E-01,8.81E-03,3.7099
397,2.59E-01,9.75E-03,3.744
398,2.84E-01,1.08E-02,3.7783
399,3.10E-01,1.19E-02,3.8132
400,3.35E-01,1.30E-02,3.8486
401,3.56E-01,1.39E-02,3.8847
402,3.67E-01,1.44E-02,3.9215
403,3.74E-01,1.48E-02,3.9585
404,3.78E-01,1.50E-02,3.9957
405,3.79E-01,1.52E-02,4.033
406,3.80E-01,1.54E-02,4.0704
407,3.83E-01,1.57E-02,4.1078
408,3.87E-01,1.60E-02,4.145
409,3.91E-01,1.63E-02,4.1827
410,3.97E-01,1.68E-02,4.221
411,4.04E-01,1.72E-02,4.2602
412,4.11E-01,1.77E-02,4.2998
413,4.17E-01,1.81E-02,4.3398
414,4.20E-01,1.84E-02,4.3804
415,4.21E-01,1.86E-02,4.4217
416,4.21E-01,1.88E-02,4.4635
417,4.19E-01,1.89E-02,4.5057
418,4.18E-01,1.90E-02,4.548
419,4.20E-01,1.93E-02,4.5902
420,4.22E-01,1.96E-02,4.6323
421,4.24E-01,1.98E-02,4.6736
422,4.23E-01,1.99E-02,4.714
423,4.21E-01,2.00E-02,4.7535
424,4.20E-01,2.01E-02,4.7925
425,4.20E-01,2.03E-02,4.8311
426,4.17E-01,2.03E-02,4.8693
427,4.10E-01,2.01E-02,4.9069
428,3.96E-01,1.95E-02,4.944
429,3.77E-01,1.88E-02,4.9805
430,3.72E-01,1.87E-02,5.0165
431,3.86E-01,1.95E-02,5.0519
432,4.11E-01,2.09E-02,5.0866
433,4.30E-01,2.20E-02,5.1206
434,4.43E-01,2.28E-02,5.154
435,4.55E-01,2.36E-02,5.1867
436,4.62E-01,2.41E-02,5.2189
437,4.60E-01,2.42E-02,5.2506
438,4.54E-01,2.40E-02,5.2819
439,4.56E-01,2.42E-02,5.3128
440,4.68E-01,2.50E-02,5.3432
441,4.84E-01,2.60E-02,5.3731
442,4.98E-01,2.68E-02,5.4026
443,5.05E-01,2.74E-02,5.4316
444,5.06E-01,2.76E-02,5.46
445,5.06E-01,2.77E-02,5.4877
446,5.10E-01,2.81E-02,5.5146
447,5.20E-01,2.88E-02,5.5409
448,5.33E-01,2.96E-02,5.5668
449,5.45E-01,3.05E-02,5.592
450,5.51E-01,3.09E-02,5.6163
451,5.48E-01,3.09E-02,5.6397
452,5.40E-01,3.06E-02,5.6624
453,5.32E-01,3.03E-02,5.6845
454,5.35E-01,3.06E-02,5.7056
455,5.43E-01,3.11E-02,5.7262
456,5.51E-01,3.16E-02,5.7461
457,5.54E-01,3.19E-02,5.7652
458,5.53E-01,3.20E-02,5.7832
459,5.51E-01,3.20E-02,5.8002
460,5.57E-01,3.24E-02,5.8164
461,5.63E-01,3.28E-02,5.8324
462,5.67E-01,3.32E-02,5.8485
463,5.64E-01,3.31E-02,5.8646
464,5.59E-01,3.28E-02,5.8804
465,5.53E-01,3.26E-02,5.896
466,5.51E-01,3.25E-02,5.9114
467,5.51E-01,3.26E-02,5.9266
468,5.52E-01,3.28E-02,5.9418
469,5.51E-01,3.28E-02,5.957
470,5.52E-01,3.30E-02,5.9723
471,5.56E-01,3.33E-02,5.9879
472,5.64E-01,3.38E-02,6.0039
473,5.69E-01,3.42E-02,6.0201
474,5.70E-01,3.43E-02,6.0366
475,5.67E-01,3.43E-02,6.0533
476,5.65E-01,3.44E-02,6.0703
477,5.65E-01,3.45E-02,6.0878
478,5.71E-01,3.50E-02,6.1057
479,5.77E-01,3.54E-02,6.1242
480,5.82E-01,3.57E-02,6.1431
481,5.84E-01,3.60E-02,6.1625
482,5.82E-01,3.60E-02,6.1825
483,5.75E-01,3.57E-02,6.2032
484,5.55E-01,3.45E-02,6.2246
485,5.34E-01,3.33E-02,6.2467
486,5.18E-01,3.25E-02,6.2695
487,5.25E-01,3.30E-02,6.293
488,5.40E-01,3.41E-02,6.3175
489,5.57E-01,3.53E-02,6.3429
490,5.61E-01,3.57E-02,6.3692
491,5.60E-01,3.58E-02,6.3963
492,5.56E-01,3.57E-02,6.4245
493,5.61E-01,3.62E-02,6.4542
494,5.68E-01,3.68E-02,6.4858
495,5.73E-01,3.73E-02,6.5193
496,5.72E-01,3.75E-02,6.5543
497,5.68E-01,3.75E-02,6.5906
498,5.64E-01,3.74E-02,6.6282
499,5.57E-01,3.71E-02,6.6672
500,5.51E-01,3.69E-02,6.7077
501,5.46E-01,3.68E-02,6.7499
502,5.45E-01,3.70E-02,6.7941
503,5.48E-01,3.75E-02,6.8406
504,5.54E-01,3.82E-02,6.8896
505,5.60E-01,3.89E-02,6.941
506,5.63E-01,3.94E-02,6.9949
507,5.61E-01,3.96E-02,7.0513
508,5.60E-01,3.98E-02,7.1101
509,5.62E-01,4.02E-02,7.1716
510,5.65E-01,4.08E-02,7.2358
511,5.65E-01,4.12E-02,7.3027
512,5.60E-01,4.12E-02,7.3725
513,5.53E-01,4.11E-02,7.4448
514,5.48E-01,4.11E-02,7.5196
515,5.36E-01,4.06E-02,7.5969
516,5.20E-01,3.98E-02,7.6762
517,5.07E-01,3.93E-02,7.7576
518,5.11E-01,4.00E-02,7.8407
519,5.26E-01,4.17E-02,7.9252
520,5.40E-01,4.32E-02,8.0108
521,5.48E-01,4.43E-02,8.0972
522,5.51E-01,4.51E-02,8.1841
523,5.56E-01,4.60E-02,8.2708
524,5.57E-01,4.66E-02,8.3568
525,5.53E-01,4.68E-02,8.4421
526,5.42E-01,4.63E-02,8.5264
527,5.43E-01,4.69E-02,8.6098
528,5.53E-01,4.82E-02,8.6918
529,5.70E-01,5.01E-02,8.7721
530,5.75E-01,5.10E-02,8.8505
531,5.72E-01,5.11E-02,8.9269
532,5.65E-01,5.09E-02,9.0014
533,5.63E-01,5.12E-02,9.0739
534,5.66E-01,5.18E-02,9.1444
535,5.72E-01,5.27E-02,9.2132
536,5.72E-01,5.31E-02,9.2804
537,5.70E-01,5.32E-02,9.3457
