Wvl,Rad. (Ref.),Rad. (Target),Reflect. %
350,1.26E-01,3.68E-03,2.8946
351,1.30E-01,3.78E-03,2.8963
352,1.35E-01,3.91E-03,2.8984
353,1.38E-01,4.00E-03,2.9008
354,1.40E-01,4.05E-03,2.9035
355,1.41E-01,4.09E-03,2.9066
356,1.41E-01,4.12E-03,2.9101
357,1.42E-01,4.16E-03,2.9146
358,1.43E-01,4.22E-03,2.9204
359,1.46E-01,4.32E-03,2.9276
360,1.51E-01,4.48E-03,2.9363
361,1.59E-01,4.72E-03,2.9462
362,1.69E-01,5.00E-03,2.9568
363,1.78E-01,5.28E-03,2.9682
364,1.87E-01,5.56E-03,2.9806
365,1.95E-01,5.83E-03,2.9943
366,2.04E-01,6.11E-03,3.0099
367,2.11E-01,6.35E-03,3.0277
368,2.15E-01,6.51E-03,3.0479
369,2.15E-01,6.56E-03,3.0705
370,2.11E-01,6.50E-03,3.0955
371,2.05E-01,6.40E-03,3.1226
372,2.00E-01,6.32E-03,3.1516
373,1.99E-01,6.34E-03,3.1822
374,2.01E-01,6.49E-03,3.2149
375,2.08E-01,6.77E-03,3.2495
376,2.18E-01,7.14E-03,3.2863
377,2.30E-01,7.61E-03,3.3253
378,2.37E-01,7.93E-03,3.367
379,2.34E-01,7.95E-03,3.4116
380,2.23E-01,7.69E-03,3.4588
381,2.08E-01,7.30E-03,3.5076
382,1.96E-01,7.01E-03,3.5573
383,1.90E-01,6.93E-03,3.6081
384,1.91E-01,7.07E-03,3.6602
385,1.97E-01,7.39E-03,3.7142
386,2.08E-01,7.84E-03,3.7707
387,2.21E-01,8.43E-03,3.8301
388,2.34E-01,9.03E-03,3.8923
389,2.43E-01,9.51E-03,3.9564
390,2.45E-01,9.74E-03,4.0221
391,2.41E-01,9.75E-03,4.089
392,2.34E-01,9.65E-03,4.1571
393,2.25E-01,9.48E-03,4.2259
394,2.19E-01,9.43E-03,4.2949
395,2.22E-01,9.72E-03,4.364
396,2.37E-01,1.05E-02,4.4334
397,2.59E-01,1.16E-02,4.5033
398,2.84E-01,1.30E-02,4.5741
399,3.10E-01,1.44E-02,4.6463
400,3.35E-01,1.59E-02,4.7199
401,3.56E-01,1.73E-02,4.7943
402,3.67E-01,1.81E-02,4.8692
403,3.74E-01,1.86E-02,4.9434
404,3.78E-01,1.89E-02,5.0164
405,3.79E-01,1.92E-02,5.0876
406,3.80E-01,1.95E-02,5.1568
407,3.83E-01,1.99E-02,5.2236
408,3.87E-01,2.04E-02,5.2887
409,3.91E-01,2.09E-02,5.3526
410,3.97E-01,2.15E-02,5.4157
411,4.04E-01,2.22E-02,5.478
412,4.11E-01,2.28E-02,5.5397
413,4.17E-01,2.34E-02,5.6011
414,4.20E-01,2.39E-02,5.662
415,4.21E-01,2.42E-02,5.7214
416,4.21E-01,2.44E-02,5.7788
417,4.19E-01,2.45E-02,5.8347
418,4.18E-01,2.46E-02,5.8905
419,4.20E-01,2.49E-02,5.9468
420,4.22E-01,2.53E-02,6.0029
421,4.24E-01,2.56E-02,6.0577
422,4.23E-01,2.58E-02,6.1106
423,4.21E-01,2.59E-02,6.1623
424,4.20E-01,2.61E-02,6.213
425,4.20E-01,2.63E-02,6.263
426,4.17E-01,2.64E-02,6.3125
427,4.10E-01,2.61E-02,6.3621
428,3.96E-01,2.55E-02,6.4119
429,3.77E-01,2.45E-02,6.4619
430,3.72E-01,2.43E-02,6.5125
431,3.86E-01,2.53E-02,6.5635
432,4.11E-01,2.70E-02,6.6138
433,4.30E-01,2.85E-02,6.6622
434,4.43E-01,2.96E-02,6.7091
435,4.55E-01,3.06E-02,6.7556
436,4.62E-01,3.14E-02,6.8027
437,4.60E-01,3.16E-02,6.85
438,4.54E-01,3.14E-02,6.897
439,4.56E-01,3.17E-02,6.9436
440,4.68E-01,3.27E-02,6.9896
441,4.84E-01,3.40E-02,7.035
442,4.98E-01,3.52E-02,7.08
443,5.05E-01,3.60E-02,7.1248
444,5.06E-01,3.63E-02,7.1689
445,5.06E-01,3.65E-02,7.2122
446,5.10E-01,3.69E-02,7.2552
447,5.20E-01,3.78E-02,7.2982
448,5.33E-01,3.88E-02,7.3399
449,5.45E-01,4.00E-02,7.379
450,5.51E-01,4.08E-02,7.4161
451,5.48E-01,4.11E-02,7.4524
452,5.40E-01,4.07E-02,7.4878
453,5.32E-01,4.03E-02,7.5222
454,5.35E-01,4.05E-02,7.5566
455,5.43E-01,4.13E-02,7.5918
456,5.51E-01,4.19E-02,7.6268
457,5.54E-01,4.24E-02,7.6592
458,5.53E-01,4.25E-02,7.6867
459,5.51E-01,4.25E-02,7.7097
460,5.57E-01,4.30E-02,7.7306
461,5.63E-01,4.36E-02,7.7537
462,5.67E-01,4.42E-02,7.7799
463,5.64E-01,4.41E-02,7.8079
464,5.59E-01,4.39E-02,7.8361
465,5.53E-01,4.36E-02,7.8637
466,5.51E-01,4.35E-02,7.8906
467,5.51E-01,4.37E-02,7.9175
468,5.52E-01,4.39E-02,7.9459
469,5.51E-01,4.40E-02,7.9758
470,5.52E-01,4.42E-02,8.0073
471,5.56E-01,4.45E-02,8.0382
472,5.64E-01,4.51E-02,8.0711
473,5.69E-01,4.56E-02,8.1078
474,5.70E-01,4.58E-02,8.1459
475,5.67E-01,4.62E-02,8.1849
476,5.65E-01,4.67E-02,8.2245
477,5.65E-01,4.74E-02,8.2638
478,5.71E-01,4.80E-02,8.3046
479,5.77E-01,4.85E-02,8.3453
480,5.82E-01,4.89E-02,8.3867
481,5.84E-01,4.93E-02,8.4294
482,5.82E-01,4.93E-02,8.4734
483,5.75E-01,4.90E-02,8.5183
484,5.55E-01,4.75E-02,8.5642
485,5.34E-01,4.59E-02,8.6109
486,5.18E-01,4.48E-02,8.6582
487,5.25E-01,4.55E-02,8.7059
488,5.40E-01,4.71E-02,8.7538
489,5.57E-01,4.89E-02,8.8006
490,5.61E-01,4.96E-02,8.8454
491,5.60E-01,4.97E-02,8.8884
492,5.56E-01,4.97E-02,8.9303
493,5.61E-01,5.04E-02,8.9747
494,5.68E-01,5.12E-02,9.023
495,5.73E-01,5.20E-02,9.0755
496,5.72E-01,5.22E-02,9.1288
497,5.68E-01,5.22E-02,9.1816
498,5.64E-01,5.21E-02,9.2335
499,5.57E-01,5.17E-02,9.2851
