Wvl,Rad. (Ref.),Rad. (Target),Reflect. %
411,3.63E-01,1.96E-02,5.3734
412,3.70E-01,2.02E-02,5.4487
413,3.75E-01,2.08E-02,5.5193
414,3.78E-01,2.12E-02,5.5853
415,3.79E-01,2.15E-02,5.6478
416,3.78E-01,2.17E-02,5.7068
417,3.77E-01,2.18E-02,5.7638
418,3.76E-01,2.19E-02,5.8177
419,3.78E-01,2.21E-02,5.8676
420,3.80E-01,2.24E-02,5.9141
421,3.82E-01,2.27E-02,5.9581
422,3.81E-01,2.28E-02,5.9985
423,3.79E-01,2.29E-02,6.0363
424,3.78E-01,2.29E-02,6.0717
425,3.78E-01,2.31E-02,6.1046
426,3.76E-01,2.31E-02,6.1353
427,3.69E-01,2.28E-02,6.1639
428,3.56E-01,2.22E-02,6.1911
429,3.39E-01,2.13E-02,6.2173
430,3.35E-01,2.10E-02,6.2428
431,3.47E-01,2.17E-02,6.2681
432,3.70E-01,2.31E-02,6.2924
433,3.87E-01,2.43E-02,6.3145
434,3.99E-01,2.52E-02,6.3348
435,4.09E-01,2.60E-02,6.3545
436,4.16E-01,2.65E-02,6.3749
437,4.15E-01,2.66E-02,6.3959
438,4.09E-01,2.63E-02,6.4168
439,4.10E-01,2.64E-02,6.4374
440,4.21E-01,2.71E-02,6.4581
441,4.36E-01,2.81E-02,6.4787
442,4.49E-01,2.91E-02,6.4996
443,4.55E-01,2.96E-02,6.521
444,4.56E-01,2.98E-02,6.5428
445,4.55E-01,2.99E-02,6.5648
446,4.59E-01,3.02E-02,6.5873
447,4.68E-01,3.08E-02,6.61
448,4.80E-01,3.16E-02,6.6314
449,4.91E-01,3.25E-02,6.6502
450,4.97E-01,3.31E-02,6.6673
451,4.94E-01,3.32E-02,6.684
452,4.86E-01,3.28E-02,6.7001
453,4.79E-01,3.24E-02,6.7151
454,4.82E-01,3.25E-02,6.7298
455,4.90E-01,3.30E-02,6.7451
456,4.97E-01,3.35E-02,6.76
457,4.99E-01,3.38E-02,6.7721
458,4.98E-01,3.38E-02,6.7799
459,4.97E-01,3.38E-02,6.7834
460,5.02E-01,3.40E-02,6.7839
461,5.08E-01,3.44E-02,6.7853
462,5.12E-01,3.48E-02,6.7884
463,5.09E-01,3.46E-02,6.7918
464,5.04E-01,3.43E-02,6.7944
465,4.99E-01,3.40E-02,6.7959
466,4.97E-01,3.38E-02,6.7968
467,4.97E-01,3.38E-02,6.7975
468,4.98E-01,3.39E-02,6.799
469,4.97E-01,3.39E-02,6.8034
470,4.98E-01,3.39E-02,6.8112
471,5.02E-01,3.41E-02,6.8153
472,5.09E-01,3.45E-02,6.8193
473,5.15E-01,3.47E-02,6.8293
474,5.16E-01,3.48E-02,6.8386
475,5.13E-01,3.49E-02,6.8479
476,5.10E-01,3.50E-02,6.8571
477,5.09E-01,3.53E-02,6.8669
478,5.14E-01,3.57E-02,6.8762
479,5.20E-01,3.60E-02,6.8855
480,5.24E-01,3.63E-02,6.8954
481,5.27E-01,3.65E-02,6.906
482,5.25E-01,3.65E-02,6.9178
483,5.19E-01,3.61E-02,6.9305
484,5.01E-01,3.49E-02,6.9435
485,4.82E-01,3.36E-02,6.9574
486,4.67E-01,3.27E-02,6.9719
487,4.73E-01,3.29E-02,6.9867
488,4.87E-01,3.39E-02,7.0018
489,5.03E-01,3.51E-02,7.0166
490,5.06E-01,3.55E-02,7.0303
491,5.05E-01,3.55E-02,7.0431
492,5.02E-01,3.54E-02,7.0554
493,5.07E-01,3.58E-02,7.0699
494,5.13E-01,3.63E-02,7.088
495,5.17E-01,3.68E-02,7.1104
496,5.16E-01,3.69E-02,7.1345
497,5.13E-01,3.68E-02,7.1599
498,5.09E-01,3.67E-02,7.187
499,5.03E-01,3.64E-02,7.2169
500,4.97E-01,3.61E-02,7.2499
501,4.93E-01,3.60E-02,7.2861
502,4.92E-01,3.60E-02,7.3262
503,4.95E-01,3.64E-02,7.3692
504,5.00E-01,3.71E-02,7.4152
505,5.06E-01,3.77E-02,7.4626
506,5.09E-01,3.82E-02,7.5123
507,5.07E-01,3.84E-02,7.566
508,5.06E-01,3.85E-02,7.6235
509,5.07E-01,3.89E-02,7.6853
510,5.10E-01,3.95E-02,7.752
511,5.10E-01,3.98E-02,7.8229
512,5.06E-01,3.98E-02,7.8975
513,5.00E-01,3.98E-02,7.9757
514,4.95E-01,3.98E-02,8.0578
515,4.84E-01,3.94E-02,8.144
516,4.69E-01,3.86E-02,8.2346
517,4.58E-01,3.81E-02,8.3287
518,4.61E-01,3.87E-02,8.4256
519,4.75E-01,4.03E-02,8.5248
520,4.88E-01,4.19E-02,8.6252
521,4.94E-01,4.30E-02,8.7261
522,4.97E-01,4.38E-02,8.8263
523,5.02E-01,4.48E-02,8.9249
524,5.03E-01,4.55E-02,9.022
525,4.99E-01,4.57E-02,9.1181
526,4.90E-01,4.53E-02,9.2172
527,4.90E-01,4.58E-02,9.3136
528,4.99E-01,4.70E-02,9.408
529,5.14E-01,4.89E-02,9.4996
530,5.19E-01,4.98E-02,9.5831
531,5.16E-01,5.01E-02,9.6633
532,5.10E-01,4.98E-02,9.7364
533,5.08E-01,5.00E-02,9.8071
534,5.11E-01,5.05E-02,9.873
535,5.16E-01,5.12E-02,9.9359
536,5.17E-01,5.15E-02,9.9972
537,5.15E-01,5.15E-02,10.054
538,5.10E-01,5.13E-02,10.1072
539,5.03E-01,5.10E-02,10.157
540,4.98E-01,5.07E-02,10.2036
541,4.95E-01,5.08E-02,10.2476
542,4.98E-01,5.14E-02,10.2896
543,5.03E-01,5.20E-02,10.3295
544,5.06E-01,5.25E-02,10.3668
545,5.07E-01,5.27E-02,10.4008
546,5.07E-01,5.28E-02,10.4315
547,5.05E-01,5.28E-02,10.4591
548,5.06E-01,5.30E-02,10.4843
549,5.07E-01,5.32E-02,10.5073
550,5.09E-01,5.35E-02,10.5275
551,5.08E-01,5.35E-02,10.5437
552,5.08E-01,5.37E-02,10.5554
553,5.09E-01,5.38E-02,10.5637
554,5.10E-01,5.40E-02,10.5654
555,5.09E-01,5.39E-02,10.5626
556,5.05E-01,5.34E-02,10.5562
557,4.98E-01,5.27E-02,10.5462
558,4.93E-01,5.21E-02,10.5314
559,4.92E-01,5.18E-02,10.5118
560,4.94E-01,5.18E-02,10.4822
561,4.98E-01,5.20E-02,10.4483
562,5.00E-01,5.21E-02,10.4146
563,5.00E-01,5.20E-02,10.3766
564,4.98E-01,5.16E-02,10.3344
565,4.96E-01,5.11E-02,10.2883
566,4.95E-01,5.08E-02,10.2386
567,4.94E-01,5.03E-02,10.1861
568,4.91E-01,4.98E-02,10.1314
569,4.88E-01,4.92E-02,10.0757
570,4.85E-01,4.86E-02,10.0195
571,4.87E-01,4.85E-02,9.9634
572,4.92E-01,4.87E-02,9.9082
573,4.97E-01,4.89E-02,9.8558
574,4.96E-01,4.85E-02,9.8053
575,4.93E-01,4.80E-02,9.7563
576,4.92E-01,4.77E-02,9.7093
577,4.91E-01,4.73E-02,9.6641
578,4.91E-01,4.71E-02,9.6208
579,4.92E-01,4.70E-02,9.5805
580,4.96E-01,4.72E-02,9.5431
581,5.00E-01,4.74E-02,9.5084
582,5.03E-01,4.75E-02,9.4767
583,5.04E-01,4.75E-02,9.448
584,5.01E-01,4.72E-02,9.4218
585,4.96E-01,4.67E-02,9.3978
586,4.91E-01,4.62E-02,9.376
587,4.80E-01,4.50E-02,9.3565
588,4.65E-01,4.36E-02,9.3388
589,4.49E-01,4.20E-02,9.3234
590,4.50E-01,4.19E-02,9.31
591,4.58E-01,4.25E-02,9.2984
592,4.67E-01,4.34E-02,9.2879
593,4.68E-01,4.34E-02,9.2786
594,4.68E-01,4.33E-02,9.2702
595,4.69E-01,4.34E-02,9.2616
596,4.73E-01,4.37E-02,9.2524
597,4.76E-01,4.39E-02,9.2426
598,4.77E-01,4.40E-02,9.2318
599,4.78E-01,4.40E-02,9.2198
600,4.78E-01,4.40E-02,9.2068
601,4.79E-01,4.40E-02,9.1931
602,4.80E-01,4.41E-02,9.1785
603,4.84E-01,4.45E-02,9.1627
604,4.87E-01,4.47E-02,9.146
605,4.88E-01,4.47E-02,9.1286
606,4.86E-01,4.45E-02,9.1107
607,4.84E-01,4.42E-02,9.092
608,4.82E-01,4.38E-02,9.0711
609,4.79E-01,4.35E-02,9.0485
610,4.78E-01,4.32E-02,9.0257
611,4.76E-01,4.29E-02,9.0023
612,4.75E-01,4.26E-02,8.9787
613,4.73E-01,4.23E-02,8.9553
614,4.70E-01,4.19E-02,8.9315
615,4.67E-01,4.15E-02,8.908
616,4.64E-01,4.12E-02,8.8852
617,4.66E-01,4.12E-02,8.863
618,4.69E-01,4.14E-02,8.8413
619,4.74E-01,4.17E-02,8.8205
620,4.76E-01,4.18E-02,8.801
621,4.75E-01,4.17E-02,8.7836
622,4.72E-01,4.14E-02,8.7685
623,4.68E-01,4.09E-02,8.7564
624,4.64E-01,4.06E-02,8.7469
625,4.62E-01,4.04E-02,8.7398
626,4.61E-01,4.03E-02,8.7348
627,4.60E-01,4.02E-02,8.7313
628,4.58E-01,4.00E-02,8.7286
629,4.56E-01,3.97E-02,8.7264
630,4.55E-01,3.97E-02,8.7247
631,4.56E-01,3.97E-02,8.7232
632,4.57E-01,3.98E-02,8.7209
633,4.59E-01,3.99E-02,8.7172
634,4.60E-01,4.00E-02,8.7124
635,4.61E-01,4.01E-02,8.7063
636,4.62E-01,4.02E-02,8.6982
637,4.64E-01,4.04E-02,8.6883
638,4.64E-01,4.04E-02,8.6768
639,4.62E-01,4.03E-02,8.6638
640,4.58E-01,3.99E-02,8.6501
641,4.57E-01,3.97E-02,8.6359
642,4.57E-01,3.95E-02,8.6207
643,4.59E-01,3.95E-02,8.6037
644,4.57E-01,3.92E-02,8.5857
645,4.52E-01,3.87E-02,8.5665
646,4.46E-01,3.80E-02,8.546
647,4.39E-01,3.73E-02,8.5241
648,4.35E-01,3.69E-02,8.5012
649,4.35E-01,3.67E-02,8.477
650,4.37E-01,3.68E-02,8.4515
651,4.42E-01,3.71E-02,8.4241
652,4.44E-01,3.72E-02,8.3957
653,4.43E-01,3.71E-02,8.367
654,4.36E-01,3.64E-02,8.338
655,4.20E-01,3.50E-02,8.3094
656,4.08E-01,3.39E-02,8.2817
657,4.10E-01,3.40E-02,8.2551
658,4.29E-01,3.54E-02,8.229
659,4.44E-01,3.65E-02,8.2037
660,4.50E-01,3.69E-02,8.1787
661,4.54E-01,3.71E-02,8.154
662,4.56E-01,3.71E-02,8.1299
663,4.56E-01,3.69E-02,8.1068
664,4.54E-01,3.67E-02,8.0846
665,4.55E-01,3.66E-02,8.0629
666,4.55E-01,3.65E-02,8.0413
667,4.54E-01,3.63E-02,8.0198
668,4.54E-01,3.63E-02,7.9993
669,4.55E-01,3.62E-02,7.9797
670,4.54E-01,3.61E-02,7.9593
671,4.51E-01,3.59E-02,7.9415
672,4.51E-01,3.58E-02,7.9288
673,4.51E-01,3.58E-02,7.9207
674,4.52E-01,3.59E-02,7.9194
675,4.51E-01,3.59E-02,7.9204
676,4.51E-01,3.59E-02,7.9261
677,4.51E-01,3.59E-02,7.9353
678,4.51E-01,3.59E-02,7.9484
679,4.50E-01,3.59E-02,7.9641
680,4.49E-01,3.59E-02,7.9842
681,4.49E-01,3.59E-02,8.0092
682,4.48E-01,3.59E-02,8.0467
683,4.45E-01,3.59E-02,8.0937
684,4.42E-01,3.59E-02,8.1504
685,4.31E-01,3.53E-02,8.2155
686,4.08E-01,3.37E-02,8.2901
687,3.85E-01,3.24E-02,8.375
688,3.77E-01,3.21E-02,8.4755
689,3.82E-01,3.29E-02,8.5866
690,3.92E-01,3.41E-02,8.7038
691,3.98E-01,3.51E-02,8.8209
692,3.98E-01,3.55E-02,8.9382
693,3.93E-01,3.56E-02,9.0793
694,3.89E-01,3.59E-02,9.2349
695,3.93E-01,3.70E-02,9.4087
696,4.02E-01,3.86E-02,9.597
697,4.10E-01,4.01E-02,9.7989
698,4.09E-01,4.10E-02,10.0227
699,4.03E-01,4.14E-02,10.274
700,3.96E-01,4.17E-02,10.5444
701,3.93E-01,4.25E-02,10.8288
702,3.94E-01,4.38E-02,11.1196
703,3.99E-01,4.56E-02,11.4221
704,4.05E-01,4.75E-02,11.7291
705,4.08E-01,4.92E-02,12.0445
706,4.10E-01,5.08E-02,12.3689
707,4.12E-01,5.23E-02,12.7046
708,4.13E-01,5.39E-02,13.0465
709,4.14E-01,5.56E-02,13.4016
710,4.15E-01,5.72E-02,13.7676
711,4.15E-01,5.87E-02,14.1514
712,4.14E-01,6.03E-02,14.5481
713,4.12E-01,6.17E-02,14.9651
714,4.08E-01,6.28E-02,15.3831
715,3.94E-01,6.22E-02,15.8003
716,3.66E-01,5.95E-02,16.2335
717,3.31E-01,5.54E-02,16.7158
718,2.99E-01,5.15E-02,17.2698
719,2.86E-01,5.11E-02,17.8738
720,2.98E-01,5.50E-02,18.4385
721,3.23E-01,6.13E-02,18.9637
722,3.39E-01,6.60E-02,19.5006
723,3.36E-01,6.71E-02,20.0536
724,3.19E-01,6.58E-02,20.6294
725,3.11E-01,6.59E-02,21.2172
726,3.11E-01,6.78E-02,21.8048
727,3.13E-01,7.02E-02,22.4073
728,3.14E-01,7.23E-02,23.0034
729,3.15E-01,7.43E-02,23.6038
730,3.19E-01,7.70E-02,24.1917
731,3.28E-01,8.12E-02,24.7736
732,3.44E-01,8.72E-02,25.3496
733,3.63E-01,9.42E-02,25.909
734,3.74E-01,9.90E-02,26.443
735,3.78E-01,1.02E-01,26.9549
736,3.79E-01,1.04E-01,27.4519
737,3.80E-01,1.06E-01,27.9396
738,3.84E-01,1.09E-01,28.4228
739,3.86E-01,1.12E-01,28.8906
740,3.89E-01,1.14E-01,29.339
741,3.93E-01,1.17E-01,29.7707
742,3.96E-01,1.20E-01,30.1788
743,4.00E-01,1.22E-01,30.5572
744,4.02E-01,1.24E-01,30.9138
745,4.03E-01,1.26E-01,31.261
746,4.04E-01,1.28E-01,31.592
747,4.04E-01,1.29E-01,31.8963
748,4.03E-01,1.30E-01,32.1782
749,4.02E-01,1.30E-01,32.4382
750,4.00E-01,1.31E-01,32.6788
751,3.99E-01,1.31E-01,32.8975
752,4.00E-01,1.32E-01,33.1031
753,4.00E-01,1.33E-01,33.296
754,4.00E-01,1.34E-01,33.4738
755,3.99E-01,1.34E-01,33.6301
756,3.99E-01,1.35E-01,33.7915
757,3.93E-01,1.33E-01,33.9575
758,3.68E-01,1.25E-01,34.0968
759,2.95E-01,1.01E-01,34.2274
760,2.21E-01,7.61E-02,34.3391
761,1.80E-01,6.20E-02,34.4392
762,1.83E-01,6.34E-02,34.5294
763,2.11E-01,7.29E-02,34.6073
764,2.29E-01,7.94E-02,34.6821
765,2.57E-01,8.93E-02,34.7538
766,2.97E-01,1.03E-01,34.8224
767,3.34E-01,1.17E-01,34.887
768,3.59E-01,1.25E-01,34.9494
769,3.73E-01,1.30E-01,35.0085
770,3.79E-01,1.33E-01,35.0646
771,3.82E-01,1.34E-01,35.1204
772,3.84E-01,1.35E-01,35.1755
773,3.84E-01,1.35E-01,35.2236
774,3.84E-01,1.35E-01,35.268
775,3.84E-01,1.35E-01,35.3077
776,3.84E-01,1.36E-01,35.3429
777,3.84E-01,1.36E-01,35.3767
778,3.84E-01,1.36E-01,35.4151
779,3.83E-01,1.36E-01,35.4573
780,3.82E-01,1.36E-01,35.4975
781,3.82E-01,1.36E-01,35.5333
782,3.81E-01,1.36E-01,35.5672
783,3.80E-01,1.35E-01,35.6001
784,3.78E-01,1.35E-01,35.6317
785,3.77E-01,1.34E-01,35.6642
786,3.74E-01,1.34E-01,35.6958
787,3.69E-01,1.32E-01,35.7262
788,3.64E-01,1.30E-01,35.7558
789,3.59E-01,1.28E-01,35.7848
790,3.56E-01,1.27E-01,35.814
791,3.54E-01,1.26E-01,35.8443
792,3.53E-01,1.26E-01,35.8757
793,3.52E-01,1.27E-01,35.9073
794,3.52E-01,1.27E-01,35.9406
795,3.50E-01,1.26E-01,35.9751
796,3.49E-01,1.26E-01,36.0103
797,3.49E-01,1.26E-01,36.0453
798,3.51E-01,1.26E-01,36.0794
799,3.50E-01,1.26E-01,36.1109
800,3.46E-01,1.25E-01,36.1401
801,3.43E-01,1.24E-01,36.1712
802,3.42E-01,1.23E-01,36.205
803,3.41E-01,1.23E-01,36.2345
804,3.42E-01,1.24E-01,36.2595
805,3.45E-01,1.25E-01,36.2782
806,3.48E-01,1.26E-01,36.3043
807,3.48E-01,1.26E-01,36.319
808,3.44E-01,1.25E-01,36.325
809,3.38E-01,1.23E-01,36.3267
810,3.31E-01,1.20E-01,36.3306
811,3.22E-01,1.17E-01,36.3388
812,3.08E-01,1.12E-01,36.3473
813,2.89E-01,1.05E-01,36.3453
814,2.70E-01,9.79E-02,36.3418
815,2.52E-01,9.15E-02,36.3466
816,2.43E-01,8.82E-02,36.3574
817,2.41E-01,8.75E-02,36.3787
818,2.46E-01,8.94E-02,36.4164
819,2.57E-01,9.38E-02,36.4546
820,2.71E-01,9.89E-02,36.4911
821,2.73E-01,9.98E-02,36.5248
822,2.60E-01,9.50E-02,36.5576
823,2.51E-01,9.19E-02,36.5903
824,2.60E-01,9.54E-02,36.6264
825,2.80E-01,1.03E-01,36.6636
826,2.91E-01,1.07E-01,36.7039
827,2.81E-01,1.03E-01,36.7464
828,2.74E-01,1.01E-01,36.7909
829,2.73E-01,1.00E-01,36.8359
830,2.75E-01,1.01E-01,36.8803
831,2.79E-01,1.03E-01,36.9242
832,2.81E-01,1.04E-01,36.9671
833,2.84E-01,1.05E-01,37.0071
834,2.91E-01,1.07E-01,37.0466
835,2.99E-01,1.11E-01,37.086
836,3.05E-01,1.13E-01,37.1235
837,3.09E-01,1.15E-01,37.1609
838,3.13E-01,1.16E-01,37.1993
839,3.16E-01,1.18E-01,37.2347
840,3.19E-01,1.19E-01,37.2703
841,3.21E-01,1.20E-01,37.3051
842,3.21E-01,1.20E-01,37.3427
843,3.22E-01,1.20E-01,37.3826
844,3.23E-01,1.21E-01,37.4213
845,3.25E-01,1.22E-01,37.4589
846,3.26E-01,1.22E-01,37.4958
847,3.26E-01,1.22E-01,37.5325
848,3.22E-01,1.21E-01,37.5688
849,3.16E-01,1.19E-01,37.6023
850,3.12E-01,1.17E-01,37.633
851,3.11E-01,1.17E-01,37.6626
852,3.11E-01,1.17E-01,37.6931
853,3.01E-01,1.13E-01,37.7241
854,2.93E-01,1.10E-01,37.7554
855,2.95E-01,1.11E-01,37.7848
856,3.05E-01,1.16E-01,37.8137
857,3.17E-01,1.20E-01,37.8421
858,3.19E-01,1.21E-01,37.8704
859,3.18E-01,1.21E-01,37.8988
860,3.18E-01,1.20E-01,37.9261
861,3.18E-01,1.21E-01,37.9531
862,3.18E-01,1.21E-01,37.9794
863,3.18E-01,1.21E-01,38.006
864,3.14E-01,1.19E-01,38.031
865,3.03E-01,1.15E-01,38.0547
866,2.95E-01,1.12E-01,38.0772
867,2.94E-01,1.12E-01,38.0979
868,3.01E-01,1.15E-01,38.1179
869,3.10E-01,1.18E-01,38.1367
870,3.12E-01,1.19E-01,38.1506
871,3.12E-01,1.19E-01,38.1629
872,3.11E-01,1.18E-01,38.1739
873,3.09E-01,1.18E-01,38.1856
874,3.08E-01,1.18E-01,38.2013
875,3.07E-01,1.17E-01,38.2152
876,3.07E-01,1.17E-01,38.2289
877,3.08E-01,1.17E-01,38.243
878,3.07E-01,1.17E-01,38.2545
879,3.05E-01,1.17E-01,38.2646
880,3.03E-01,1.16E-01,38.2707
881,3.02E-01,1.15E-01,38.2714
882,3.03E-01,1.16E-01,38.272
883,3.04E-01,1.16E-01,38.2723
884,3.03E-01,1.16E-01,38.2667
885,3.01E-01,1.15E-01,38.259
886,2.99E-01,1.14E-01,38.2513
887,2.97E-01,1.13E-01,38.2409
888,2.98E-01,1.14E-01,38.2268
889,2.98E-01,1.14E-01,38.2078
890,2.96E-01,1.13E-01,38.1819
891,2.91E-01,1.11E-01,38.1398
892,2.82E-01,1.07E-01,38.0742
893,2.69E-01,1.02E-01,38.0035
894,2.55E-01,9.65E-02,37.9461
895,2.37E-01,8.96E-02,37.8896
896,2.18E-01,8.24E-02,37.8211
897,2.06E-01,7.75E-02,37.7818
898,1.93E-01,7.28E-02,37.775
899,1.87E-01,7.06E-02,37.7789
900,1.85E-01,6.98E-02,37.7917
901,1.88E-01,7.09E-02,37.8063
902,2.00E-01,7.55E-02,37.8156
903,2.15E-01,8.17E-02,37.8389
904,2.29E-01,8.68E-02,37.8466
905,2.33E-01,8.82E-02,37.8417
906,2.19E-01,8.25E-02,37.8177
907,2.01E-01,7.57E-02,37.7888
908,1.87E-01,7.03E-02,37.7457
909,1.82E-01,6.86E-02,37.714
910,1.84E-01,6.92E-02,37.6724
911,1.87E-01,7.02E-02,37.6375
912,1.86E-01,6.97E-02,37.6196
913,1.80E-01,6.77E-02,37.6055
914,1.77E-01,6.63E-02,37.5867
915,1.72E-01,6.45E-02,37.5958
916,1.79E-01,6.71E-02,37.6347
917,1.77E-01,6.67E-02,37.6876
918,1.89E-01,7.14E-02,37.7541
919,2.00E-01,7.55E-02,37.7948
920,2.13E-01,8.03E-02,37.7837
921,2.17E-01,8.20E-02,37.7575
922,2.14E-01,8.06E-02,37.719
923,2.08E-01,7.83E-02,37.7142
924,2.03E-01,7.65E-02,37.7139
925,1.99E-01,7.49E-02,37.6476
926,1.94E-01,7.26E-02,37.5374
927,1.82E-01,6.80E-02,37.3891
928,1.59E-01,5.91E-02,37.1383
929,1.31E-01,4.82E-02,36.9658
930,1.06E-01,3.88E-02,36.7578
931,8.59E-02,3.12E-02,36.3158
932,6.62E-02,2.38E-02,35.9494
933,5.18E-02,1.84E-02,35.5665
934,4.53E-02,1.61E-02,35.5839
935,4.52E-02,1.59E-02,35.2907
936,4.93E-02,1.76E-02,35.6933
937,5.24E-02,1.92E-02,36.6471
938,6.40E-02,2.36E-02,36.8569
939,7.76E-02,2.86E-02,36.8724
940,8.77E-02,3.21E-02,36.7192
941,8.70E-02,3.19E-02,36.6858
942,7.91E-02,2.89E-02,36.5145
943,7.19E-02,2.62E-02,36.53
944,6.81E-02,2.48E-02,36.513
945,6.68E-02,2.42E-02,36.3136
946,6.81E-02,2.47E-02,36.349
947,7.08E-02,2.58E-02,36.4219
948,7.36E-02,2.69E-02,36.5113
949,7.67E-02,2.79E-02,36.5592
950,7.70E-02,2.82E-02,36.5332
951,7.91E-02,2.89E-02,36.5221
952,7.74E-02,2.81E-02,36.4819
953,8.06E-02,2.93E-02,36.4518
954,8.09E-02,2.91E-02,36.4105
955,8.58E-02,3.13E-02,36.36
956,8.74E-02,3.17E-02,36.3552
957,9.25E-02,3.35E-02,36.3457
958,9.64E-02,3.49E-02,36.3158
959,9.76E-02,3.55E-02,36.3388
960,1.00E-01,3.65E-02,36.3789
961,1.06E-01,3.86E-02,36.4244
962,1.15E-01,4.19E-02,36.486
963,1.21E-01,4.41E-02,36.5554
964,1.26E-01,4.60E-02,36.6288
965,1.34E-01,4.90E-02,36.7
966,1.40E-01,5.17E-02,36.7726
967,1.56E-01,5.75E-02,36.8467
968,1.75E-01,6.44E-02,36.9148
969,1.85E-01,6.82E-02,36.9656
970,1.88E-01,6.93E-02,37.0028
971,1.98E-01,7.32E-02,37.0415
972,2.08E-01,7.67E-02,37.0834
973,2.17E-01,8.00E-02,37.1383
974,2.26E-01,8.35E-02,37.2533
975,2.34E-01,8.72E-02,37.4218
976,2.43E-01,9.06E-02,37.6017
977,2.49E-01,9.34E-02,37.7821
978,2.54E-01,9.57E-02,37.9471
979,2.57E-01,9.71E-02,38.1085
980,2.58E-01,9.80E-02,38.2648
981,2.57E-01,9.83E-02,38.4173
982,2.55E-01,9.78E-02,38.5773
983,2.50E-01,9.66E-02,38.7235
984,2.44E-01,9.45E-02,38.8529
985,2.37E-01,9.22E-02,38.9358
986,2.36E-01,9.20E-02,38.9768
987,2.35E-01,9.17E-02,38.9961
988,2.34E-01,9.14E-02,39.0148
989,2.33E-01,9.11E-02,39.0374
990,2.33E-01,9.09E-02,39.0605
991,2.32E-01,9.06E-02,39.0841
992,2.31E-01,9.04E-02,39.1086
993,2.31E-01,9.02E-02,39.1349
994,2.30E-01,9.00E-02,39.161
995,2.29E-01,8.99E-02,39.1849
996,2.29E-01,8.97E-02,39.2073
997,2.28E-01,8.95E-02,39.2292
998,2.27E-01,8.92E-02,39.2512
999,2.26E-01,8.88E-02,39.2746
1000,2.25E-01,8.84E-02,39.2989
1001,2.24E-01,8.81E-02,39.3236
1002,2.23E-01,8.79E-02,39.3485
1003,2.23E-01,8.77E-02,39.373
1004,2.22E-01,8.75E-02,39.3975
1005,2.22E-01,8.75E-02,39.4225
1006,2.22E-01,8.75E-02,39.4479
1007,2.22E-01,8.76E-02,39.4736
1008,2.22E-01,8.77E-02,39.4993
1009,2.22E-01,8.78E-02,39.525
1010,2.22E-01,8.78E-02,39.5503
1011,2.22E-01,8.79E-02,39.5755
1012,2.22E-01,8.79E-02,39.6008
1013,2.22E-01,8.79E-02,39.6263
1014,2.21E-01,8.78E-02,39.6522
1015,2.21E-01,8.78E-02,39.6786
