Wvl,Rad. (Ref.),Rad. (Target),Reflect. %
350,1.13E-01,1.27E-03,1.1017
351,1.17E-01,1.30E-03,1.101
352,1.21E-01,1.33E-03,1.1
353,1.24E-01,1.36E-03,1.0987
354,1.26E-01,1.38E-03,1.0973
355,1.26E-01,1.38E-03,1.0958
356,1.27E-01,1.39E-03,1.0945
357,1.27E-01,1.40E-03,1.0934
358,1.28E-01,1.41E-03,1.0927
359,1.31E-01,1.44E-03,1.0922
360,1.36E-01,1.48E-03,1.092
361,1.43E-01,1.56E-03,1.0921
362,1.51E-01,1.65E-03,1.0923
363,1.60E-01,1.74E-03,1.0928
364,1.67E-01,1.83E-03,1.0936
365,1.75E-01,1.91E-03,1.095
366,1.83E-01,2.00E-03,1.0971
367,1.89E-01,2.07E-03,1.1
368,1.93E-01,2.12E-03,1.1035
369,1.93E-01,2.13E-03,1.1077
370,1.89E-01,2.11E-03,1.1127
371,1.84E-01,2.06E-03,1.1184
372,1.80E-01,2.03E-03,1.1247
373,1.78E-01,2.02E-03,1.1317
374,1.80E-01,2.06E-03,1.1393
375,1.86E-01,2.14E-03,1.1476
376,1.95E-01,2.25E-03,1.1567
377,2.06E-01,2.39E-03,1.1662
378,2.13E-01,2.49E-03,1.1764
379,2.10E-01,2.49E-03,1.1874
380,2.00E-01,2.40E-03,1.1992
381,1.86E-01,2.27E-03,1.2116
382,1.76E-01,2.16E-03,1.2244
383,1.71E-01,2.13E-03,1.2378
384,1.72E-01,2.16E-03,1.2516
385,1.77E-01,2.25E-03,1.266
386,1.86E-01,2.39E-03,1.281
387,1.98E-01,2.57E-03,1.2968
388,2.10E-01,2.74E-03,1.3132
389,2.18E-01,2.88E-03,1.3302
390,2.20E-01,2.94E-03,1.3478
391,2.16E-01,2.94E-03,1.3658
392,2.10E-01,2.89E-03,1.3841
393,2.02E-01,2.83E-03,1.4026
394,1.97E-01,2.81E-03,1.4211
395,2.00E-01,2.88E-03,1.4396
396,2.13E-01,3.10E-03,1.4582
397,2.33E-01,3.44E-03,1.477
398,2.55E-01,3.82E-03,1.4961
399,2.79E-01,4.23E-03,1.5155
400,3.01E-01,4.64E-03,1.535
401,3.20E-01,5.00E-03,1.5547
402,3.29E-01,5.21E-03,1.5742
403,3.36E-01,5.36E-03,1.5934
404,3.39E-01,5.46E-03,1.6123
405,3.41E-01,5.54E-03,1.6307
406,3.42E-01,5.63E-03,1.6486
407,3.44E-01,5.73E-03,1.6659
408,3.48E-01,5.85E-03,1.6826
409,3.52E-01,5.98E-03,1.699
410,3.57E-01,6.13E-03,1.7151
411,3.63E-01,6.29E-03,1.7308
412,3.70E-01,6.46E-03,1.7462
413,3.75E-01,6.61E-03,1.7611
414,3.78E-01,6.72E-03,1.7757
415,3.79E-01,6.79E-03,1.7896
416,3.78E-01,6.83E-03,1.8029
